Time (min)	Temperature (C)	Weight (mg)
224.0333	537.6106	0.08365453
224.0458	537.6388	0.0837049
224.0583	537.668	0.08374285
224.0708	537.6954	0.08380316
224.0833	537.7257	0.08382616
224.1	537.7636	0.08383966
224.1125	537.7914	0.08385694
224.125	537.8215	0.08388162
224.1375	537.8486	0.08383111
224.15	537.8774	0.08382853
224.1667	537.9182	0.0838343
224.1792	537.9455	0.0838325
224.1917	537.9746	0.08383888
224.2042	538.0044	0.08381559
224.2167	538.0312	0.08384778
224.2292	538.0598	0.08387803
224.2417	538.0903	0.08387122
224.2583	538.127	0.08390801
224.2708	538.1566	0.08393222
224.2833	538.1865	0.08395632
224.2958	538.2157	0.08389618
224.3083	538.2432	0.08386719
224.325	538.2812	0.08383551
224.3375	538.3114	0.08379638
224.35	538.3398	0.08377059
224.3625	538.369	0.083741
224.375	538.3976	0.08376705
224.3916	538.4353	0.08377897
224.4042	538.4652	0.08373595
224.4167	538.4944	0.08367399
224.4292	538.5227	0.08363547
224.4417	538.5515	0.08360203
224.4583	538.589	0.08354325
224.4708	538.6176	0.08353039
224.4834	538.6522	0.0836371
224.4958	538.683	0.08367024
224.5083	538.7141	0.083708
224.5208	538.744	0.08375155
224.5333	538.7715	0.08380445
224.55	538.8092	0.08387934
224.5625	538.8362	0.083833
224.575	538.8668	0.0838566
224.5875	538.8952	0.0838616
224.6	538.9244	0.0838657
224.6167	538.958	0.08388095
224.6292	538.9828	0.08387462
224.6416	539.0115	0.08391063
224.6542	539.04	0.08390957
224.6667	539.0681	0.0838941
224.6833	539.1075	0.08389481
224.6958	539.135	0.08387306
224.7083	539.165	0.08386811
224.7208	539.1944	0.08387489
224.7334	539.2208	0.08390353
224.7458	539.2505	0.08396942
224.7583	539.2791	0.08399545
224.775	539.3186	0.0840264
224.7875	539.3488	0.08399061
224.8	539.375	0.0839645
224.8125	539.4036	0.08392066
224.825	539.4394	0.08386811
224.8417	539.4726	0.08383484
224.8542	539.499	0.08381613
224.8667	539.5309	0.08385968
224.8792	539.5598	0.08389491
224.8916	539.5862	0.08393406
224.9083	539.6256	0.08393746
224.9208	539.6544	0.08385734
224.9333	539.684	0.08379068
224.9458	539.7111	0.08376031
224.9583	539.7399	0.08372906
224.975	539.7776	0.08370122
224.9875	539.8093	0.0836853
225	539.8373	0.08375811
225.0125	539.8651	0.08385178
225.025	539.8956	0.08393884
225.0375	539.9234	0.08399715
225.05	539.9521	0.08401439
225.0667	539.991	0.084015
225.0792	540.02	0.08406952
225.0917	540.0497	0.08410363
225.1042	540.0789	0.08410649
225.1167	540.1064	0.08409911
225.1333	540.144	0.08409459
225.1458	540.1734	0.08413879
225.1583	540.2034	0.08416139
225.1708	540.2324	0.08414801
225.1833	540.2614	0.08410064
225.2	540.3002	0.08403074
225.2125	540.3296	0.0840055
225.225	540.3586	0.08401656
225.2375	540.3868	0.08401368
225.25	540.415	0.08394699
225.2625	540.4452	0.08392889
225.275	540.4743	0.08390839
225.2917	540.511	0.08390144
225.3042	540.5418	0.08386881
225.3167	540.5691	0.08381262
225.3292	540.5984	0.08375976
225.3417	540.6285	0.08376593
225.3584	540.667	0.08373186
225.3708	540.6949	0.0836743
225.3833	540.7255	0.08368522
225.3958	540.7521	0.08363445
225.4083	540.7797	0.08368024
225.425	540.8203	0.08371518
225.4375	540.8492	0.08378718
225.45	540.877	0.08385566
225.4625	540.9062	0.08386392
225.475	540.9343	0.08385546
225.4917	540.974	0.08388744
225.5042	541.0009	0.08391362
225.5166	541.03	0.08390191
225.5292	541.0592	0.08389766
225.5417	541.0895	0.08394578
225.5542	541.1182	0.08395672
225.5667	541.1516	0.08397735
225.5833	541.1932	0.08392211
225.5958	541.22	0.08388728
225.6084	541.2511	0.0838629
225.6208	541.279	0.08386397
225.6333	541.2997	0.0838716
225.65	541.3369	0.08389053
225.6625	541.3668	0.08392774
225.675	541.3956	0.0839479
225.6875	541.4242	0.08393879
225.7	541.4512	0.08395594
225.7167	541.491	0.08398836
225.7292	541.5183	0.08400864
225.7417	541.5486	0.08403391
225.7542	541.5765	0.08408056
225.7666	541.6062	0.08406061
225.7792	541.6355	0.08409412
225.7917	541.665	0.08402259
225.8083	541.7029	0.08398031
225.8208	541.7399	0.08396024
225.8333	541.7671	0.08395356
225.8458	541.798	0.08398441
225.8584	541.8254	0.08394334
225.875	541.8589	0.08396612
225.8875	541.8847	0.08399328
225.9	541.9105	0.08397712
225.9125	541.941	0.08397965
225.925	541.9674	0.08397254
225.9417	542.0084	0.0840048
225.9542	542.0358	0.08403649
225.9667	542.065	0.08405506
225.9792	542.0948	0.08414888
225.9917	542.1244	0.0841464
226.0083	542.1637	0.08416236
226.0208	542.189	0.08421746
226.0333	542.22	0.08422897
226.0458	542.2491	0.0842483
226.0583	542.278	0.08420482
226.0708	542.3038	0.08414574
226.0833	542.3348	0.08413371
226.1	542.3728	0.08410334
226.1125	542.4007	0.08415986
226.125	542.4306	0.08417405
226.1375	542.4608	0.08416925
226.15	542.4879	0.08420241
226.1667	542.5255	0.08422962
226.1792	542.555	0.08419372
226.1917	542.5834	0.08415578
226.2042	542.6128	0.08408039
226.2167	542.6404	0.08404797
226.2334	542.6781	0.08406848
226.2458	542.7098	0.08412462
226.2583	542.7376	0.08418236
226.2708	542.7656	0.08420405
226.2833	542.7976	0.08425744
226.2958	542.8238	0.08434905
226.3083	542.8548	0.0843379
226.325	542.8926	0.08428326
226.3375	542.925	0.08426437
226.35	542.9491	0.08429001
226.3625	542.9774	0.08428205
226.375	543.0071	0.08423959
226.3916	543.0507	0.08425819
226.4042	543.0838	0.08421624
226.4167	543.1116	0.08421064
226.4292	543.1378	0.08412764
226.4417	543.169	0.08407634
226.4583	543.2064	0.08402469
226.4708	543.2356	0.08397071
226.4834	543.2654	0.08400994
226.4958	543.2932	0.08400199
226.5083	543.3218	0.08402606
226.525	543.3599	0.08406753
226.5375	543.39	0.0840672
226.55	543.4123	0.08409108
226.5625	543.4395	0.08410949
226.575	543.4682	0.08415844
226.5875	543.4949	0.08417176
226.6	543.5234	0.08418336
226.6167	543.562	0.08421959
226.6292	543.5945	0.08425628
226.6416	543.6195	0.08423375
226.6542	543.6479	0.08416597
226.6667	543.6771	0.08419334
226.6833	543.7164	0.08425891
226.6958	543.7442	0.08425476
226.7083	543.7734	0.08426274
226.7208	543.8016	0.08427631
226.7334	543.8306	0.08434296
226.75	543.868	0.08436957
226.7625	543.8984	0.08433514
226.775	543.9274	0.08436754
226.7875	543.957	0.08437599
226.8	543.9856	0.08436874
226.8125	544.0137	0.08432788
226.825	544.0426	0.08431944
226.8417	544.0806	0.08433038
226.8542	544.1075	0.0843068
226.8667	544.1391	0.08429912
226.8792	544.1669	0.08430199
226.8916	544.1976	0.08435699
226.9083	544.2341	0.08434581
226.9208	544.2653	0.08435906
226.9333	544.2926	0.08437019
226.9458	544.3211	0.08434691
226.9583	544.3528	0.0843639
226.975	544.3895	0.08427205
226.9875	544.418	0.08422424
227	544.4468	0.08414997
227.0125	544.4755	0.08409394
227.025	544.504	0.0840827
227.0417	544.5426	0.08412072
227.0542	544.5717	0.08411009
227.0667	544.6	0.084114
227.0792	544.629	0.08415669
227.0917	544.6578	0.08415782
227.1042	544.6868	0.08418741
227.1167	544.7168	0.08417164
227.1333	544.7549	0.0841472
227.1458	544.7821	0.08419098
227.1583	544.8113	0.08423564
227.1708	544.8411	0.08428601
227.1833	544.8702	0.08431912
227.2	544.9081	0.08436447
227.2125	544.9347	0.08435174
227.225	544.9656	0.08434399
227.2375	544.9952	0.0843641
227.25	545.023	0.08436018
227.2666	545.0616	0.08436792
227.2792	545.0906	0.08435376
227.2917	545.12	0.08436603
227.3042	545.15	0.08443374
227.3167	545.178	0.08444801
227.3292	545.2061	0.08440274
227.3417	545.2356	0.08436432
227.3584	545.2738	0.08433019
227.3708	545.3035	0.08432168
227.3833	545.3318	0.08431366
227.3958	545.363	0.08422749
227.4083	545.3901	0.08431464
227.425	545.4262	0.08431278
227.4375	545.4563	0.08432309
227.45	545.4856	0.08436499
227.4625	545.5146	0.08437988
227.475	545.543	0.08442216
227.4917	545.581	0.08446831
227.5042	545.6099	0.08449576
227.5166	545.6391	0.08453684
227.5292	545.669	0.08452488
227.5417	545.6976	0.08451972
227.5583	545.7348	0.0845207
227.5708	545.7636	0.08446259
227.5833	545.793	0.08442111
227.5958	545.821	0.08437651
227.6084	545.8507	0.08440264
227.6208	545.881	0.08443547
227.6333	545.9099	0.08438791
227.65	545.9472	0.08437794
227.6625	545.982	0.08440416
227.675	546.0127	0.08438103
227.6875	546.041	0.08432556
227.7	546.0696	0.08427106
227.7167	546.1046	0.08424897
227.7292	546.1303	0.08428332
227.7417	546.1596	0.084261
227.7542	546.1874	0.0843211
227.7666	546.216	0.08438691
227.7833	546.2557	0.08441334
227.7958	546.2824	0.08444324
227.8083	546.3144	0.08446044
227.8208	546.341	0.08449259
227.8333	546.369	0.08448524
227.8458	546.3995	0.08445722
227.8584	546.4258	0.08442022
227.875	546.465	0.08445952
227.8875	546.4934	0.08445118
227.9	546.5282	0.08440676
227.9125	546.5518	0.08437244
227.925	546.5816	0.08436728
227.9417	546.6242	0.0843586
227.9542	546.652	0.08433114
227.9667	546.6762	0.08429874
227.9792	546.7063	0.08435381
227.9917	546.7348	0.0843389
228.0083	546.7726	0.0843709
228.0208	546.8016	0.08440649
228.0333	546.8307	0.08443645
228.0458	546.8581	0.08447722
228.0583	546.8964	0.08451855
228.075	546.9345	0.08455014
228.0875	546.963	0.08460184
228.1	546.9892	0.08462784
228.1125	547.0176	0.08467101
228.125	547.0408	0.08470429
228.1375	547.0689	0.08471825
228.15	547.0976	0.08472028
228.1667	547.1365	0.08472184
228.1792	547.1656	0.08471798
228.1917	547.1951	0.08463094
228.2042	547.2246	0.08460266
228.2167	547.2551	0.08455155
228.2334	547.2911	0.08449238
228.2458	547.32	0.08446484
228.2583	547.3474	0.08441412
228.2708	547.377	0.0844641
228.2833	547.4048	0.08447951
228.3	547.4431	0.08447232
228.3125	547.472	0.08454618
228.325	547.4988	0.08454118
228.3375	547.5291	0.08456916
228.35	547.5585	0.08454274
228.3625	547.5874	0.08450009
228.375	547.6158	0.08447875
228.3916	547.654	0.0844629
228.4042	547.6828	0.08439019
228.4167	547.7172	0.08432879
228.4292	547.7422	0.0843237
228.4417	547.77	0.08434647
228.4583	547.8088	0.08436347
228.4708	547.8373	0.08435962
228.4834	547.8655	0.0843659
228.4958	547.8956	0.0844235
228.5083	547.9238	0.08445264
228.525	547.9624	0.08444556
228.5375	547.9908	0.08444626
228.55	548.0205	0.08447781
228.5625	548.049	0.08447449
228.575	548.0774	0.08451148
228.5917	548.1146	0.08448864
228.6042	548.1436	0.08445832
228.6167	548.1734	0.08446624
228.6292	548.2002	0.08447306
228.6416	548.2306	0.08448209
228.6542	548.2604	0.08448431
228.6667	548.288	0.08450394
228.6833	548.3269	0.08450488
228.6958	548.3547	0.08455539
228.7083	548.3854	0.0844946
228.7208	548.4124	0.08459945
228.7334	548.4426	0.08462928
228.75	548.48	0.08460709
228.7625	548.508	0.08464184
228.775	548.538	0.08466736
228.7875	548.5666	0.08465558
228.8	548.5957	0.08464668
228.8167	548.6339	0.08453925
228.8292	548.6645	0.0845704
228.8417	548.6984	0.08457049
228.8542	548.7271	0.0845978
228.8667	548.7505	0.08463187
228.8792	548.7799	0.08461639
228.8916	548.8062	0.08464246
228.9083	548.8455	0.0846592
228.9208	548.8776	0.08461541
228.9333	548.9021	0.08457785
228.9458	548.9322	0.0845127
228.9583	548.9586	0.08442911
228.975	548.9974	0.084337
228.9875	549.0304	0.0843211
229	549.0566	0.08424878
229.0125	549.087	0.08422555
229.025	549.115	0.08425116
229.0417	549.1574	0.08430358
229.0542	549.1887	0.08441449
229.0667	549.2188	0.08441711
229.0792	549.2464	0.08450363
229.0917	549.276	0.084591
229.1084	549.3134	0.08465944
229.1208	549.3442	0.08473102
229.1333	549.3716	0.08474476
229.1458	549.3948	0.08477101
229.1583	549.4209	0.08477394
229.1708	549.4508	0.08476586
229.1833	549.4766	0.08477085
229.2	549.5188	0.0847652
229.2125	549.5451	0.08477774
229.225	549.5738	0.08475728
229.2375	549.603	0.08475859
229.25	549.6312	0.08477709
229.2666	549.6697	0.08478331
229.2792	549.6982	0.0848092
229.2917	549.7271	0.08479312
229.3042	549.7556	0.08480376
229.3167	549.7844	0.08479706
229.3333	549.8227	0.08475676
229.3458	549.8514	0.08465918
229.3584	549.8818	0.08463364
229.3708	549.9088	0.08462824
229.3833	549.9382	0.08462668
229.3958	549.9662	0.08462462
229.4083	549.9966	0.08464644
229.425	550.0358	0.08476708
229.4375	550.0626	0.08481499
229.45	550.0926	0.08482696
229.4625	550.1218	0.08484834
229.475	550.1511	0.0848368
229.4917	550.1885	0.08480812
229.5042	550.2182	0.08474106
229.5166	550.2481	0.08476165
229.5292	550.2765	0.08476922
229.5417	550.3048	0.08472795
229.5583	550.3443	0.08474538
229.5708	550.3732	0.08475805
229.5833	550.4014	0.0847705
229.5958	550.4278	0.08475618
229.6084	550.4596	0.08472788
229.625	550.4976	0.08473375
229.6375	550.5254	0.08472566
229.65	550.5559	0.08468384
229.6625	550.5826	0.08469553
229.675	550.6134	0.08472931
229.6875	550.6418	0.08476416
229.7	550.67	0.08478078
229.7167	550.709	0.08476195
229.7292	550.7387	0.08475581
229.7417	550.7672	0.08475603
229.7542	550.7963	0.08471774
229.7666	550.8242	0.0847375
229.7833	550.8618	0.08476172
229.7958	550.8931	0.08472384
229.8083	550.9209	0.08475519
229.8208	550.9491	0.08477753
229.8333	550.9789	0.08481889
229.85	551.0168	0.08482899
229.8625	551.0465	0.08481591
229.875	551.073	0.08488968
229.8875	551.1021	0.08493012
229.9	551.1305	0.08496756
229.9125	551.1597	0.08496181
229.925	551.1892	0.08492118
229.9417	551.2255	0.08490496
229.9542	551.2552	0.08485194
229.9667	551.2868	0.08487039
229.9792	551.3153	0.08487282
229.9917	551.3443	0.08490028
230.0083	551.3814	0.08488959
230.0208	551.4107	0.08486212
230.0333	551.4394	0.08487869
230.0458	551.4674	0.08488507
230.0583	551.4973	0.08481722
230.075	551.5358	0.08470503
230.0875	551.5644	0.08465934
230.1	551.5938	0.08462286
230.1125	551.6231	0.08457348
230.125	551.6511	0.08460682
230.1416	551.6894	0.08463268
230.1542	551.7199	0.0846633
230.1667	551.7472	0.08472034
230.1792	551.7741	0.08481598
230.1917	551.8064	0.08488976
230.2042	551.834	0.08485401
230.2167	551.8629	0.08486034
230.2334	551.901	0.08490103
230.2458	551.9334	0.08490142
230.2583	551.96	0.08485451
230.2708	551.9877	0.08482647
230.2833	552.0168	0.08476522
230.3	552.0546	0.08474747
230.3125	552.0831	0.0847335
230.325	552.1113	0.08475581
230.3375	552.141	0.08468566
230.35	552.1703	0.08468692
230.3667	552.2093	0.08468475
230.3792	552.2388	0.08462147
230.3916	552.2661	0.08461025
230.4042	552.2942	0.08458465
230.4167	552.3235	0.08460753
230.4292	552.3521	0.08467731
230.4417	552.3811	0.08469754
230.4583	552.4195	0.08479
230.4708	552.4494	0.08485116
230.4834	552.4776	0.08488299
230.4958	552.5079	0.08492179
230.5083	552.5354	0.08492957
230.525	552.5756	0.08494625
230.5375	552.6036	0.0849713
230.55	552.6324	0.08497597
230.5625	552.6606	0.08496759
230.575	552.6902	0.08494228
230.5917	552.728	0.08497469
230.6042	552.7552	0.08497641
230.6167	552.793	0.0849107
230.6292	552.8238	0.08493309
230.6416	552.8521	0.08491172
230.6583	552.8888	0.084927
230.6708	552.9195	0.08492548
230.6833	552.9411	0.08491582
230.6958	552.9662	0.08500226
230.7083	552.994	0.08498018
230.7208	553.023	0.08499628
230.7334	553.0542	0.08503437
230.75	553.0902	0.08501969
230.7625	553.1188	0.08501718
230.775	553.1512	0.08497016
230.7875	553.1783	0.08495289
230.8	553.2089	0.08496036
230.8167	553.2449	0.08496674
230.8292	553.273	0.0849595
230.8417	553.3037	0.08496155
230.8542	553.331	0.08499701
230.8667	553.3614	0.08499424
230.8833	553.3994	0.08498526
230.8958	553.4285	0.08493595
230.9083	553.4641	0.08495113
230.9208	553.4918	0.08499416
230.9333	553.5209	0.0849743
230.9458	553.5506	0.08500184
230.9583	553.5734	0.08499637
230.975	553.6123	0.08499359
230.9875	553.639	0.08495613
231	553.6668	0.08491092
231.0125	553.6962	0.08490066
231.025	553.7252	0.08487856
231.0417	553.7618	0.08488132
231.0542	553.79	0.08489134
231.0667	553.8184	0.08493988
231.0792	553.8477	0.0849765
231.0917	553.8776	0.0850353
231.1084	553.9171	0.08507545
231.1208	553.9441	0.08506092
231.1333	553.975	0.08504918
231.1458	554.0039	0.08507203
231.1583	554.0318	0.08506714
231.175	554.0693	0.08496812
231.1875	554.0988	0.08484259
231.2	554.127	0.08486144
231.2125	554.156	0.08484356
231.225	554.186	0.08482689
231.2375	554.2134	0.08485416
231.25	554.2436	0.0848653
231.2666	554.2812	0.08491407
231.2792	554.3094	0.08496595
231.2917	554.337	0.08492999
231.3042	554.3687	0.08494714
231.3167	554.3972	0.08490912
231.3333	554.4343	0.08492144
231.3458	554.4628	0.08496184
231.3584	554.493	0.08495196
231.3708	554.5216	0.08493462
231.3833	554.55	0.08496118
231.4	554.5892	0.08494614
231.4125	554.6164	0.08493774
231.425	554.646	0.08493632
231.4375	554.6773	0.08494751
231.45	554.705	0.08496676
231.4625	554.7337	0.08497322
231.475	554.7625	0.08497056
231.4917	554.8	0.08497543
231.5042	554.831	0.0849685
231.5166	554.8594	0.08493791
231.5292	554.8868	0.08494192
231.5417	554.9158	0.08496766
231.5583	554.9547	0.08501632
231.5708	554.9832	0.08507084
231.5833	555.0126	0.08511528
231.5958	555.041	0.08517352
231.6084	555.0702	0.08520734
231.625	555.1094	0.08521652
231.6375	555.1364	0.08519006
231.65	555.167	0.0851789
231.6625	555.196	0.08515538
231.675	555.2242	0.08516902
231.6917	555.2618	0.08516486
231.7042	555.292	0.08517736
231.7167	555.3222	0.08519538
231.7292	555.3489	0.08524962
231.7417	555.3778	0.08524082
231.7542	555.4111	0.08519298
231.7666	555.4355	0.08515164
231.7833	555.4722	0.08513738
231.7958	555.5003	0.08512534
231.8083	555.535	0.08510301
231.8208	555.567	0.08507172
231.8333	555.5953	0.08502015
231.85	555.6344	0.08501062
231.8625	555.664	0.08498572
231.875	555.687	0.08492566
231.8875	555.7111	0.08486087
231.9	555.7402	0.08483649
231.9167	555.7774	0.08490955
231.9292	555.8066	0.08493095
231.9417	555.8366	0.08498352
231.9542	555.8664	0.08503991
231.9667	555.8952	0.08507859
231.9792	555.9252	0.08514514
231.9917	555.9506	0.08513469
232.0083	555.9906	0.08513819
232.0208	556.0176	0.08511447
232.0333	556.0464	0.08508866
232.0458	556.0778	0.08509411
232.0583	556.106	0.08509063
232.075	556.1443	0.08508663
232.0875	556.1732	0.08508032
232.1	556.2024	0.08510441
232.1125	556.2302	0.08513638
232.125	556.2588	0.0851265
232.1416	556.2976	0.08515891
232.1542	556.325	0.08511766
232.1667	556.354	0.08509272
232.1792	556.3832	0.08501602
232.1917	556.4129	0.08500592
232.2083	556.4508	0.08501153
232.2208	556.479	0.0849614
232.2334	556.508	0.08497955
232.2458	556.5356	0.08499532
232.2583	556.5663	0.08508522
232.2708	556.5962	0.08514188
232.2833	556.6298	0.08515532
232.3	556.6714	0.0852002
232.3125	556.6992	0.08523349
232.325	556.726	0.08529051
232.3375	556.7572	0.08532524
232.35	556.7844	0.08534822
232.3667	556.823	0.08531309
232.3792	556.8504	0.08531363
232.3916	556.8731	0.08533859
232.4042	556.9013	0.08528882
232.4167	556.93	0.08522525
232.4333	556.9672	0.08509601
232.4458	556.9962	0.08507312
232.4583	557.0254	0.08505
232.4708	557.0551	0.08501774
232.4834	557.0826	0.08503511
232.4958	557.1094	0.08502558
232.5083	557.1402	0.08509543
232.525	557.1806	0.08513928
232.5375	557.2096	0.08516662
232.55	557.2373	0.08518368
232.5625	557.2662	0.08519059
232.575	557.2944	0.08522308
232.5917	557.3328	0.08524103
232.6042	557.3618	0.08526086
232.6167	557.389	0.0852896
232.6292	557.4204	0.08526953
232.6416	557.448	0.08528451
232.6583	557.4888	0.08524757
232.6708	557.5165	0.08523495
232.6833	557.546	0.08520975
232.6958	557.5796	0.08518465
232.7083	557.6099	0.0851683
232.725	557.6425	0.08512585
232.7375	557.6704	0.08509406
232.75	557.6973	0.08510605
232.7625	557.7274	0.08510845
232.775	557.756	0.085138
232.7875	557.7844	0.08513881
232.8	557.8128	0.08520703
232.8167	557.8524	0.08527121
232.8292	557.8832	0.08534269
232.8417	557.91	0.08533946
232.8542	557.9376	0.08533993
232.8667	557.9676	0.08530547
232.8833	558.006	0.08527296
232.8958	558.0338	0.08524102
232.9083	558.064	0.08515681
232.9208	558.0932	0.08516644
232.9333	558.122	0.08516793
232.95	558.1597	0.08516816
232.9625	558.1874	0.08517828
232.975	558.2164	0.08518879
232.9875	558.2476	0.0852633
233	558.2744	0.08525086
233.0125	558.3038	0.08526505
233.025	558.3302	0.08524676
233.0417	558.3707	0.08518028
233.0542	558.404	0.08520764
233.0667	558.4266	0.08516178
233.0792	558.4574	0.08509492
233.0917	558.4877	0.08509449
233.1084	558.5235	0.08518101
233.1208	558.5509	0.08524736
233.1333	558.5816	0.08522095
233.1458	558.6105	0.08522447
233.1583	558.6399	0.08521308
233.175	558.6778	0.08515966
233.1875	558.7041	0.0850891
233.2	558.7341	0.08510658
233.2125	558.764	0.08514841
233.225	558.792	0.08513207
233.2417	558.8332	0.08516422
233.2542	558.8594	0.08524949
233.2666	558.8871	0.08528075
233.2792	558.918	0.08527911
233.2917	558.9462	0.08519489
233.3042	558.9744	0.08514828
233.3167	559.0043	0.08513702
233.3333	559.0434	0.08510141
233.3458	559.0718	0.08508485
233.3584	559.1008	0.08503449
233.3708	559.1304	0.08501649
233.3833	559.1606	0.0851139
233.4	559.1964	0.08519269
233.4125	559.2256	0.08527278
233.425	559.254	0.08533735
233.4375	559.2824	0.0853692
233.45	559.312	0.08540985
233.4667	559.3505	0.08538772
233.4792	559.378	0.08538509
233.4917	559.4102	0.08536022
233.5042	559.4366	0.08536047
233.5166	559.4646	0.0853103
233.5292	559.4939	0.08530826
233.5417	559.5225	0.08526254
233.5583	559.56	0.08524579
233.5708	559.5882	0.08525038
233.5833	559.6186	0.08522976
233.5958	559.6474	0.08527726
233.6084	559.6753	0.08532924
233.625	559.7152	0.08546094
233.6375	559.7451	0.08550972
233.65	559.7715	0.08549381
233.6625	559.8012	0.08550845
233.675	559.8291	0.08548438
233.6917	559.8676	0.08545666
233.7042	559.8974	0.08541162
233.7167	559.9257	0.08541297
233.7292	559.9532	0.08543819
233.7417	559.9824	0.08540726
233.7583	560.0272	0.08538578
233.7708	560.0552	0.08538016
233.7833	560.086	0.08537634
233.7958	560.115	0.08540234
233.8083	560.143	0.08532411
233.8208	560.1669	0.08532038
233.8333	560.1912	0.08531398
233.85	560.2304	0.08525898
233.8625	560.2607	0.08520781
233.875	560.2886	0.08517407
233.8875	560.3183	0.08519391
233.9	560.3433	0.08516568
233.9167	560.3848	0.08516395
233.9292	560.413	0.08519559
233.9417	560.4488	0.08522884
233.9542	560.4756	0.08526624
233.9667	560.499	0.08532501
233.9834	560.539	0.08535736
233.9958	560.564	0.08539196
234.0083	560.5962	0.08541936
234.0208	560.6252	0.0854218
234.0333	560.6543	0.08543478
234.0458	560.6806	0.08543008
234.0583	560.713	0.08543869
234.075	560.7493	0.08548386
234.0875	560.7788	0.08547949
234.1	560.8075	0.08551392
234.1125	560.837	0.08553838
234.125	560.872	0.08552476
234.1416	560.9114	0.08551254
234.1542	560.9398	0.08552136
234.1667	560.9684	0.08554334
234.1792	560.9959	0.08555496
234.1917	561.0198	0.08551952
234.2083	561.0575	0.08544982
234.2208	561.0854	0.08540687
234.2334	561.1142	0.08534406
234.2458	561.142	0.08531891
234.2583	561.1728	0.08532296
234.275	561.2112	0.08536912
234.2875	561.24	0.08548576
234.3	561.2686	0.08554993
234.3125	561.2963	0.08558426
234.325	561.3279	0.08562165
234.3375	561.3576	0.08560559
234.35	561.3843	0.08559872
234.3667	561.423	0.08556082
234.3792	561.4506	0.08551697
234.3916	561.4812	0.08548118
234.4042	561.5093	0.08550049
234.4167	561.5379	0.08543934
234.4333	561.576	0.08538976
234.4458	561.6066	0.08539618
234.4583	561.6338	0.08539285
234.4708	561.664	0.08542141
234.4834	561.691	0.08543792
234.5	561.73	0.08552812
234.5125	561.756	0.08553094
234.525	561.7883	0.08556451
234.5375	561.815	0.08555259
234.55	561.8441	0.08555738
234.5625	561.8728	0.08552493
234.575	561.9011	0.08551071
234.5917	561.943	0.08553353
234.6042	561.9694	0.08553699
234.6167	562	0.08556785
234.6292	562.028	0.0855462
234.6416	562.0568	0.0855567
234.6583	562.0966	0.08554803
234.6708	562.1235	0.08549791
234.6833	562.1522	0.08542668
234.6958	562.1816	0.08539681
234.7083	562.211	0.08545012
234.725	562.2495	0.08547578
234.7375	562.2782	0.0854718
234.75	562.3054	0.08553338
234.7625	562.3365	0.08559876
234.775	562.3629	0.08555228
234.7917	562.4011	0.08544465
234.8042	562.4305	0.08538518
234.8167	562.4617	0.08532444
234.8292	562.4882	0.08527832
234.8417	562.519	0.08524016
234.8542	562.5516	0.08531495
234.8667	562.5836	0.08538186
234.8833	562.6149	0.08546922
234.8958	562.6438	0.08554269
234.9083	562.6713	0.08557766
234.9208	562.7065	0.08559303
234.9333	562.7289	0.08549588
234.95	562.7688	0.08540656
234.9625	562.7972	0.08539066
234.975	562.8236	0.08532774
234.9875	562.8534	0.08532991
235	562.8811	0.08530063
235.0166	562.9207	0.08536791
235.0292	562.9511	0.08536889
235.0417	562.9795	0.085363
235.0542	563.0076	0.08535888
235.0667	563.0371	0.08532578
235.0792	563.0672	0.08536564
235.0917	563.0941	0.08534379
235.1084	563.1326	0.08534992
235.1208	563.161	0.08535574
235.1333	563.189	0.08539226
235.1458	563.2208	0.08543659
235.1583	563.2478	0.08544376
235.175	563.2856	0.08547859
235.1875	563.3122	0.08549959
235.2	563.3422	0.08549628
235.2125	563.3816	0.08552637
235.225	563.4093	0.08549031
235.2417	563.4476	0.08547688
235.2542	563.477	0.08547889
235.2666	563.5032	0.08550025
235.2792	563.5328	0.0855297
235.2917	563.5558	0.08547124
235.3083	563.5928	0.08546332
235.3208	563.6204	0.08545686
235.3333	563.6484	0.08549707
235.3458	563.6777	0.08552456
235.3584	563.7074	0.08553379
235.3708	563.7361	0.08558069
235.3833	563.7645	0.0856682
235.4	563.8031	0.08569446
235.4125	563.8328	0.08571726
235.425	563.861	0.08568586
235.4375	563.8894	0.08568418
235.45	563.9194	0.08569374
235.4667	563.9574	0.08565658
235.4792	563.984	0.0856785
235.4917	564.0144	0.08562762
235.5042	564.0434	0.08560199
235.5166	564.0713	0.08560599
235.5333	564.1116	0.08554981
235.5458	564.14	0.08555241
235.5583	564.17	0.08550982
235.5708	564.2056	0.0855093
235.5833	564.2344	0.08551808
235.5958	564.2632	0.08550797
235.6084	564.2903	0.08553959
235.625	564.3224	0.08561395
235.6375	564.3484	0.08563911
235.65	564.378	0.08565637
235.6625	564.4084	0.08563669
235.675	564.436	0.08562929
235.6917	564.4738	0.08558712
235.7042	564.502	0.08553551
235.7167	564.5321	0.08552613
235.7292	564.5622	0.08549793
235.7417	564.5899	0.08550134
235.7583	564.629	0.08560272
235.7708	564.6597	0.08562702
235.7833	564.688	0.08565331
235.7958	564.7152	0.08570203
235.8083	564.7459	0.0857297
235.825	564.7831	0.08577008
235.8375	564.8132	0.08571286
235.85	564.841	0.08568181
235.8625	564.8695	0.08568876
235.875	564.9003	0.08566699
235.8875	564.9266	0.08559472
235.9	564.955	0.08564594
