Time (min)	Temperature (C)	Weight (mg)
43.6875	461.435	0.00404695
43.69584	461.5189	0.001280731
43.70416	461.6033	-1.46E-03
43.7125	461.689	-4.14E-03
43.72083	461.7752	-6.79E-03
43.72917	461.862	-9.34E-03
43.7375	461.948	-0.01187865
43.74584	462.0316	-0.01437589
43.75416	462.1168	-0.01681405
43.7625	462.2017	-0.01923909
43.77083	462.2883	-0.02160451
43.77917	462.3699	-0.02392252
43.7875	462.4584	-0.02621374
43.79584	462.5452	-0.02846317
43.80416	462.6264	-0.0306564
43.8125	462.7111	-0.0328335
43.82084	462.7961	-0.0349718
43.82916	462.8808	-0.03709755
43.8375	462.9682	-0.0391715
43.84583	463.0515	-0.0412506
43.85417	463.1367	-0.04328744
43.8625	463.2235	-0.04530388
43.87084	463.3104	-0.04726481
43.87916	463.388	-0.04921793
43.8875	463.4726	-0.05114266
43.89583	463.5572	-0.05307114
43.90417	463.6422	-0.0549457
43.9125	463.7278	-0.05677338
43.92084	463.8114	-0.05859409
43.92916	463.8968	-0.06034392
43.9375	463.9802	-0.06208706
43.94584	464.0657	-0.0637949
43.95416	464.1515	-0.0654882
43.9625	464.2364	-0.06716144
43.97083	464.3187	-0.06879335
43.97917	464.404	-0.0703772
43.9875	464.4884	-0.07194744
43.99584	464.5738	-0.07350218
44.00416	464.657	-0.07505632
44.0125	464.7415	-0.07657155
44.02083	464.8248	-0.07802488
44.02917	464.91	-0.07950446
44.0375	464.997	-0.0808457
44.04584	465.0804	-0.08222895
44.05416	465.1648	-0.08360572
44.0625	465.2498	-0.0849343
44.07084	465.3342	-0.08624034
44.07916	465.4208	-0.08752485
44.0875	465.5053	-0.08877731
44.09583	465.5964	-0.09004379
44.10417	465.6731	-0.0913382
44.1125	465.7592	-0.09256231
44.12084	465.8441	-0.09385613
44.12916	465.9298	-0.09506351
44.1375	466.014	-0.09624397
44.14583	466.1006	-0.09741775
44.15417	466.1844	-0.09856497
44.1625	466.269	-0.09967434
44.17084	466.3537	-0.1007493
44.17916	466.4396	-0.1017583
44.1875	466.5257	-0.1027107
44.19584	466.6126	-0.1036475
44.20416	466.697	-0.104563
44.2125	466.7832	-0.1054249
44.22083	466.873	-0.1062902
44.22917	466.9586	-0.1071031
44.2375	467.0396	-0.1078982
44.24584	467.1254	-0.1086569
44.25416	467.2137	-0.1093922
44.2625	467.2947	-0.1101488
44.27083	467.382	-0.1108918
44.27917	467.4662	-0.1116325
44.2875	467.5514	-0.1123291
44.29584	467.6391	-0.113028
44.30416	467.7274	-0.1136592
44.3125	467.8183	-0.1142953
44.32084	467.9104	-0.1149102
44.32916	468.0004	-0.1155019
44.3375	468.087	-0.1160429
44.34583	468.1713	-0.1165511
44.35417	468.2545	-0.117023
44.3625	468.3367	-0.1174443
44.37084	468.4212	-0.1178496
44.37916	468.5004	-0.1182374
44.3875	468.5828	-0.1186306
44.39583	468.6646	-0.1190009
44.40417	468.7492	-0.1193164
44.4125	468.8295	-0.1196161
44.42084	468.9136	-0.1199359
44.42916	468.9956	-0.1202136
44.4375	469.078	-0.1204701
44.44584	469.1606	-0.1207242
44.45416	469.2438	-0.1209588
44.4625	469.3258	-0.1211661
44.47083	469.4102	-0.121302
44.47917	469.4917	-0.1213713
44.4875	469.5781	-0.1215474
44.49584	469.6682	-0.1217071
44.50416	469.7481	-0.1218536
44.5125	469.8244	-0.1219415
44.52083	469.9092	-0.1220407
44.52917	469.9915	-0.122119
44.5375	470.075	-0.1221953
44.54584	470.1579	-0.1222724
44.55416	470.2424	-0.1223714
44.5625	470.3269	-0.1225117
44.57084	470.4149	-0.1225592
44.57916	470.5002	-0.12262
44.5875	470.5858	-0.1226173
44.59583	470.6615	-0.1226878
44.60417	470.7449	-0.1227466
44.6125	470.8294	-0.122786
44.62084	470.9139	-0.1227991
44.62916	470.9993	-0.1228102
44.6375	471.0815	-0.1228754
44.64583	471.1652	-0.1229179
44.65417	471.2498	-0.1229361
44.6625	471.3326	-0.1229077
44.67084	471.4185	-0.1229522
44.67916	471.5027	-0.1229744
44.6875	471.5868	-0.1230032
44.69584	471.6754	-0.1230566
44.70416	471.7558	-0.1231171
44.7125	471.8362	-0.1231636
44.72083	471.92	-0.1231744
44.72917	472.0059	-0.1231927
44.7375	472.0873	-0.1232256
44.74584	472.1724	-0.1232949
44.75416	472.259	-0.1233348
44.7625	472.3461	-0.1233812
44.77083	472.4332	-0.1234269
44.77917	472.5171	-0.1234518
44.7875	472.6004	-0.1234884
44.79584	472.6828	-0.1235087
44.80416	472.7667	-0.123543
44.8125	472.851	-0.1235999
44.82084	472.9346	-0.1236335
44.82916	473.0196	-0.1236827
44.8375	473.092	-0.1237142
44.84583	473.1762	-0.12373
44.85417	473.262	-0.1237271
44.8625	473.3459	-0.1237403
44.87084	473.4266	-0.123772
44.87916	473.5123	-0.1238311
44.8875	473.5941	-0.1238612
44.89583	473.6798	-0.1238807
44.90417	473.7645	-0.1239206
44.9125	473.85	-0.1239277
44.92084	473.9315	-0.1239513
44.92916	474.014	-0.1240053
44.9375	474.1	-0.1241296
44.94584	474.1832	-0.1242191
44.95416	474.265	-0.124264
44.9625	474.3488	-0.1242985
44.97083	474.433	-0.1243281
44.97917	474.5181	-0.1243366
44.9875	474.601	-0.1243706
44.99584	474.6822	-0.1244451
45.00416	474.767	-0.124494
45.0125	474.8518	-0.1244952
45.02083	474.938	-0.1244614
45.02917	475.0178	-0.1244436
45.0375	475.1018	-0.1244456
45.04584	475.1838	-0.1244472
45.05416	475.2687	-0.1244594
45.0625	475.351	-0.124498
45.07084	475.4366	-0.1245267
45.07916	475.5186	-0.1245286
45.0875	475.6032	-0.1245614
45.09583	475.6841	-0.124604
45.10417	475.7697	-0.124617
45.1125	475.8554	-0.1246312
45.12084	475.9382	-0.1246482
45.12916	476.021	-0.1246682
45.1375	476.105	-0.1246994
45.14583	476.1866	-0.1246868
45.15417	476.2706	-0.124697
45.1625	476.3529	-0.1247375
45.17084	476.4376	-0.1248001
45.17916	476.5206	-0.12484
45.1875	476.6033	-0.1248356
45.19584	476.6858	-0.1248823
45.20416	476.7696	-0.1249346
45.2125	476.8594	-0.1249684
45.22083	476.9363	-0.1249952
45.22917	477.02	-0.1250407
45.2375	477.1039	-0.1250378
45.24584	477.1889	-0.125022
45.25416	477.2687	-0.1249655
45.2625	477.3539	-0.1249295
45.27083	477.4366	-0.124968
45.27917	477.5288	-0.1249756
45.2875	477.6127	-0.1249527
45.29584	477.6942	-0.1249926
45.30416	477.7791	-0.1250214
45.3125	477.8624	-0.1250462
45.32084	477.9399	-0.1250913
45.32916	478.018	-0.1250928
45.3375	478.101	-0.1251222
45.34583	478.1862	-0.1251504
45.35417	478.2684	-0.125144
45.3625	478.3533	-0.1251647
45.37084	478.4366	-0.125205
45.37916	478.5198	-0.1252114
45.3875	478.6002	-0.1252112
45.39583	478.6858	-0.1252117
45.40417	478.768	-0.125208
45.4125	478.8519	-0.1252336
45.42084	478.9344	-0.1252193
45.42916	479.0175	-0.1252398
45.4375	479.1004	-0.1252763
45.44584	479.1891	-0.1252639
45.45416	479.2756	-0.1252573
45.4625	479.359	-0.125243
45.47083	479.443	-0.1252329
45.47917	479.5168	-0.1252284
45.4875	479.599	-0.1252472
45.49584	479.684	-0.1252459
45.50416	479.7652	-0.1252351
45.5125	479.8506	-0.1252504
45.52083	479.934	-0.1252504
45.52917	480.0126	-0.1252727
45.5375	480.0998	-0.1252867
45.54584	480.1807	-0.1253131
45.55416	480.2642	-0.1253671
45.5625	480.3488	-0.1254186
45.57084	480.4329	-0.1254548
45.57916	480.5152	-0.1255002
45.5875	480.5976	-0.1255681
45.59583	480.6826	-0.1255828
45.60417	480.7718	-0.1255918
45.6125	480.8544	-0.1255898
45.62084	480.9286	-0.1255993
45.62916	481.0128	-0.1255867
45.6375	481.0982	-0.1255593
45.64583	481.1795	-0.1255511
45.65417	481.2632	-0.1255266
45.6625	481.345	-0.1255059
45.67084	481.4272	-0.1254778
45.67916	481.5144	-0.1254741
45.6875	481.6038	-0.1254619
45.69584	481.686	-0.1254453
45.70416	481.7694	-0.1254174
45.7125	481.8539	-0.1254178
45.72083	481.926	-0.1254536
45.72917	482.0096	-0.1254505
45.7375	482.0962	-0.1254606
45.74584	482.1748	-0.1255373
45.75416	482.2589	-0.1255938
45.7625	482.342	-0.1256474
45.77083	482.4238	-0.1256935
45.77917	482.5076	-0.1257253
45.7875	482.5928	-0.1257732
45.79584	482.6744	-0.1258014
45.80416	482.7563	-0.1257947
45.8125	482.8404	-0.1258143
45.82084	482.9254	-0.1258263
45.82916	483.0056	-0.1257716
45.8375	483.0908	-0.1257123
45.84583	483.1742	-0.1256736
45.85417	483.2578	-0.1256531
45.8625	483.3424	-0.1256875
45.87084	483.4238	-0.1257044
45.87916	483.5055	-0.1257367
45.8875	483.5899	-0.1257489
45.89583	483.6716	-0.1257652
45.90417	483.7562	-0.1258032
45.9125	483.8379	-0.1258324
45.92084	483.922	-0.1258757
45.92916	484.0072	-0.1258675
45.9375	484.087	-0.125876
45.94584	484.171	-0.1258536
45.95416	484.2566	-0.1258302
45.9625	484.338	-0.1257938
45.97083	484.421	-0.1257424
45.97917	484.5038	-0.1257077
45.9875	484.5876	-0.125663
45.99584	484.6706	-0.1256236
46.00416	484.7547	-0.1255836
46.0125	484.8366	-0.1255612
46.02083	484.9196	-0.1255596
46.02917	485.0024	-0.1255718
46.0375	485.082	-0.125572
46.04584	485.1731	-0.1255816
46.05416	485.2521	-0.1256488
46.0625	485.3347	-0.125676
46.07084	485.4176	-0.1256956
46.07916	485.5009	-0.1257377
46.0875	485.5813	-0.125789
46.09583	485.6652	-0.1258298
46.10417	485.7514	-0.1258236
46.1125	485.831	-0.1257916
46.12084	485.9159	-0.1257703
46.12916	486.0008	-0.1257534
46.1375	486.0852	-0.1257062
46.14583	486.17	-0.1256746
46.15417	486.2484	-0.1256507
46.1625	486.3296	-0.1256168
46.17084	486.4157	-0.1255955
46.17916	486.4964	-0.1255679
46.1875	486.5816	-0.125594
46.19584	486.6631	-0.1256516
46.20416	486.7457	-0.1256699
46.2125	486.8306	-0.1256641
46.22083	486.9126	-0.1256809
46.22917	486.9951	-0.125677
46.2375	487.0784	-0.125664
46.24584	487.1593	-0.1257014
46.25416	487.246	-0.1256939
46.2625	487.3289	-0.1257559
46.27083	487.4117	-0.1257316
46.27917	487.4949	-0.1257
46.2875	487.5788	-0.1256992
46.29584	487.6622	-0.1257247
46.30416	487.7446	-0.125724
46.3125	487.8266	-0.1257651
46.32084	487.91	-0.1258125
46.32916	487.9948	-0.1257606
46.3375	488.0772	-0.1257764
46.34583	488.1608	-0.125706
46.35417	488.2478	-0.1257054
46.3625	488.3276	-0.1256904
46.37084	488.4078	-0.125697
46.37916	488.4914	-0.125674
46.3875	488.5746	-0.1256652
46.39583	488.658	-0.1256453
46.40417	488.7428	-0.1256371
46.4125	488.8234	-0.1256614
46.42084	488.9074	-0.1256362
46.42916	488.9917	-0.125658
46.4375	489.0732	-0.1256391
46.44584	489.1572	-0.1256354
46.45416	489.2413	-0.1256343
46.4625	489.3248	-0.1256357
46.47083	489.4063	-0.125671
46.47917	489.4904	-0.1257007
46.4875	489.5726	-0.1256704
46.49584	489.655	-0.1256508
46.50416	489.7408	-0.1256569
46.5125	489.824	-0.125671
46.52083	489.9078	-0.1257446
46.52917	489.9986	-0.1257666
46.5375	490.0794	-0.1257708
46.54584	490.1636	-0.1257975
46.55416	490.2466	-0.1258005
46.5625	490.3294	-0.125799
46.57084	490.4132	-0.1258429
46.57916	490.4947	-0.125864
46.5875	490.5802	-0.125811
46.59583	490.6606	-0.1257752
46.60417	490.7476	-0.1257077
46.6125	490.828	-0.1256406
46.62084	490.9117	-0.1255637
46.62916	490.9952	-0.1255039
46.6375	491.0768	-0.1254517
46.64583	491.1603	-0.1253889
46.65417	491.2447	-0.1253365
46.6625	491.3276	-0.1252947
46.67084	491.4078	-0.1253111
46.67916	491.4906	-0.1253063
46.6875	491.5747	-0.1253126
46.69584	491.6564	-0.1253469
46.70416	491.7348	-0.1254008
46.7125	491.8167	-0.1254366
46.72083	491.9014	-0.12546
46.72917	491.982	-0.1254966
46.7375	492.0661	-0.1255205
46.74584	492.1498	-0.125579
46.75416	492.2312	-0.1256582
46.7625	492.3136	-0.125723
46.77083	492.3974	-0.125762
46.77917	492.4806	-0.1257756
46.7875	492.5656	-0.1257541
46.79584	492.6465	-0.1257537
46.80416	492.7306	-0.1257506
46.8125	492.8131	-0.1257338
46.82084	492.8967	-0.1257009
46.82916	492.9811	-0.125652
46.8375	493.0663	-0.1256064
46.84583	493.1484	-0.1255675
46.85417	493.2294	-0.1255206
46.8625	493.3137	-0.1254945
46.87084	493.3994	-0.1255131
46.87916	493.4825	-0.1254701
46.8875	493.5644	-0.1254231
46.89583	493.6456	-0.1254146
46.90417	493.731	-0.1254315
46.9125	493.8125	-0.1254306
46.92084	493.8967	-0.1253958
46.92916	493.9802	-0.1253923
46.9375	494.0634	-0.1254562
46.94584	494.1467	-0.1254482
46.95416	494.2352	-0.1254098
46.9625	494.3119	-0.1254733
46.97083	494.3958	-0.1255068
46.97917	494.48	-0.1255111
46.9875	494.5631	-0.1255018
46.99584	494.644	-0.1254974
47.00416	494.7296	-0.1255328
47.0125	494.8118	-0.1255159
47.02083	494.8943	-0.1254152
47.02917	494.9784	-0.1254154
47.0375	495.0642	-0.1254341
47.04584	495.1469	-0.1253771
47.05416	495.2272	-0.1253224
47.0625	495.3105	-0.1253244
47.07084	495.3966	-0.1253216
47.07916	495.4772	-0.1253079
47.0875	495.5628	-0.1252688
47.09583	495.6443	-0.1252658
47.10417	495.7277	-0.1253096
47.1125	495.8126	-0.1253144
47.12084	495.8938	-0.125284
47.12916	495.9771	-0.1252619
47.1375	496.0627	-0.1252918
47.14583	496.145	-0.1252462
47.15417	496.226	-0.1252018
47.1625	496.3096	-0.1252095
47.17084	496.3918	-0.1251962
47.17916	496.4784	-0.1251776
47.1875	496.5572	-0.1251584
47.19584	496.6445	-0.1251544
47.20416	496.7265	-0.1251989
47.2125	496.8092	-0.1252194
47.22083	496.8964	-0.1252038
47.22917	496.9788	-0.1252436
47.2375	497.061	-0.1252944
47.24584	497.1438	-0.125363
47.25416	497.2272	-0.12544
47.2625	497.3087	-0.1254662
47.27083	497.3931	-0.125492
47.27917	497.4752	-0.1255117
47.2875	497.56	-0.1254853
47.29584	497.6434	-0.1254695
47.30416	497.728	-0.125497
47.3125	497.8106	-0.1254766
47.32084	497.892	-0.1254619
47.32916	497.9771	-0.1253838
47.3375	498.0597	-0.1253311
47.34583	498.1416	-0.1253157
47.35417	498.2254	-0.1252686
47.3625	498.31	-0.1252529
47.37084	498.3916	-0.1252738
47.37916	498.475	-0.125273
47.3875	498.5594	-0.1252709
47.39583	498.6422	-0.1252718
47.40417	498.7284	-0.1252843
47.4125	498.8172	-0.1252916
47.42084	498.8946	-0.125281
47.42916	498.9776	-0.1252979
47.4375	499.0596	-0.1253216
47.44584	499.1442	-0.1253206
47.45416	499.2274	-0.1253539
47.4625	499.3086	-0.1253822
47.47083	499.3919	-0.1254067
47.47917	499.4864	-0.1254484
47.4875	499.5678	-0.12547
47.49584	499.6511	-0.1255202
47.50416	499.735	-0.1255716
47.5125	499.8188	-0.1256475
47.52083	499.9018	-0.1256928
47.52917	499.9848	-0.125696
47.5375	500.0672	-0.1256877
47.54584	500.1489	-0.1257147
47.55416	500.2336	-0.1256982
47.5625	500.3152	-0.1256886
47.57084	500.3996	-0.1256575
47.57916	500.4806	-0.1256373
47.5875	500.5648	-0.1256075
47.59583	500.65	-0.1255001
47.60417	500.7318	-0.1254584
47.6125	500.8178	-0.1254372
47.62084	500.8981	-0.1254022
47.62916	500.9839	-0.1253782
47.6375	501.068	-0.1253948
47.64583	501.1438	-0.1254141
47.65417	501.2226	-0.1254875
47.6625	501.3074	-0.1255286
47.67084	501.3962	-0.1255981
47.67916	501.477	-0.1256562
47.6875	501.5585	-0.1256567
47.69584	501.6395	-0.125714
47.70416	501.7256	-0.1257424
47.7125	501.8074	-0.1257628
47.72083	501.8918	-0.1257556
47.72917	501.9736	-0.1257282
47.7375	502.0576	-0.1256717
47.74584	502.1416	-0.12562
47.75416	502.2207	-0.1255666
47.7625	502.3047	-0.1254783
47.77083	502.3878	-0.1254837
47.77917	502.4704	-0.1254418
47.7875	502.5534	-0.1254118
47.79584	502.6364	-0.1253857
47.80416	502.722	-0.1253354
47.8125	502.8028	-0.1253298
47.82084	502.8892	-0.1253121
47.82916	502.9707	-0.1252991
47.8375	503.0544	-0.1252723
47.84583	503.136	-0.1253075
47.85417	503.2202	-0.1252784
47.8625	503.3032	-0.1252587
47.87084	503.3883	-0.1252355
47.87916	503.4716	-0.1252108
47.8875	503.5529	-0.1252264
47.89583	503.6369	-0.125194
47.90417	503.7194	-0.1251892
47.9125	503.8044	-0.1251798
47.92084	503.887	-0.1251626
47.92916	503.9698	-0.1251806
47.9375	504.0528	-0.125206
47.94584	504.138	-0.1252142
47.95416	504.221	-0.1252358
47.9625	504.3012	-0.1252402
47.97083	504.3882	-0.1252299
47.97917	504.4688	-0.1252386
47.9875	504.5529	-0.125243
47.99584	504.6368	-0.1252613
48.00416	504.719	-0.1252807
48.0125	504.8008	-0.1252615
48.02083	504.8888	-0.1252634
48.02917	504.97	-0.1252622
48.0375	505.0528	-0.1252693
48.04584	505.1359	-0.1252955
48.05416	505.2178	-0.1252991
48.0625	505.3025	-0.1252915
48.07084	505.385	-0.1252946
48.07916	505.4676	-0.1252745
48.0875	505.553	-0.1252721
48.09583	505.6352	-0.125291
48.10417	505.7198	-0.1253407
48.1125	505.8039	-0.1253418
48.12084	505.8869	-0.1253534
48.12916	505.9678	-0.1253607
48.1375	506.0524	-0.1253952
48.14583	506.1382	-0.1254048
48.15417	506.2184	-0.125389
48.1625	506.3026	-0.1253904
48.17084	506.3854	-0.1253828
48.17916	506.468	-0.1253765
48.1875	506.5526	-0.1253322
48.19584	506.6384	-0.1253328
48.20416	506.7187	-0.1252686
48.2125	506.8024	-0.1252739
48.22083	506.8887	-0.1252575
48.22917	506.9789	-0.1252216
48.2375	507.0598	-0.1252172
48.24584	507.135	-0.1252146
48.25416	507.218	-0.1252185
48.2625	507.2998	-0.1252102
48.27083	507.3858	-0.1251862
48.27917	507.4679	-0.1252092
48.2875	507.5533	-0.1252606
48.29584	507.6354	-0.1252473
48.30416	507.72	-0.1252709
48.3125	507.807	-0.1253305
48.32084	507.8838	-0.1253358
48.32916	507.9694	-0.1253434
48.3375	508.0503	-0.1253534
48.34583	508.1344	-0.1253669
48.35417	508.2188	-0.1253833
48.3625	508.3014	-0.1253889
48.37084	508.3836	-0.1253708
48.37916	508.4671	-0.1253716
48.3875	508.5486	-0.12536
48.39583	508.6332	-0.1253184
48.40417	508.716	-0.1253003
48.4125	508.8	-0.1253014
48.42084	508.884	-0.1252946
48.42916	508.9658	-0.1252801
48.4375	509.0482	-0.1252956
48.44584	509.1338	-0.1252936
48.45416	509.215	-0.1253224
48.4625	509.299	-0.1253464
48.47083	509.3826	-0.1253687
48.47917	509.4674	-0.1254116
48.4875	509.55	-0.1254456
48.49584	509.6332	-0.1254421
48.50416	509.716	-0.1254482
48.5125	509.7987	-0.1254979
48.52083	509.8826	-0.1255143
48.52917	509.9646	-0.1254814
48.5375	510.0494	-0.1254295
48.54584	510.1322	-0.1253839
48.55416	510.2164	-0.1253584
48.5625	510.298	-0.1253473
48.57084	510.3824	-0.1253222
48.57916	510.4649	-0.1253183
48.5875	510.549	-0.1253038
48.59583	510.6339	-0.1252658
48.60417	510.7176	-0.1252225
48.6125	510.7998	-0.1252237
48.62084	510.8834	-0.1252509
48.62916	510.9649	-0.1252508
48.6375	511.0485	-0.1252366
48.64583	511.1338	-0.1252337
48.65417	511.215	-0.1252488
48.6625	511.2988	-0.125251
48.67084	511.3838	-0.1252551
48.67916	511.4649	-0.1252678
48.6875	511.5478	-0.1252715
48.69584	511.6326	-0.1252723
48.70416	511.7165	-0.1252823
48.7125	511.7974	-0.1252593
48.72083	511.8809	-0.1252559
48.72917	511.965	-0.125261
48.7375	512.0484	-0.1252814
48.74584	512.13	-0.1252914
48.75416	512.2144	-0.1252978
48.7625	512.2969	-0.1252948
48.77083	512.3834	-0.125329
48.77917	512.4637	-0.1253165
48.7875	512.549	-0.1253084
48.79584	512.633	-0.1253237
48.80416	512.7148	-0.1252923
48.8125	512.7996	-0.1252609
48.82084	512.8814	-0.1252359
48.82916	512.9649	-0.1252179
48.8375	513.046	-0.1252123
48.84583	513.13	-0.125193
48.85417	513.2162	-0.1251305
48.8625	513.2966	-0.1251698
48.87084	513.3819	-0.1251777
48.87916	513.4676	-0.1251675
48.8875	513.5478	-0.1251593
48.89583	513.6318	-0.1251454
48.90417	513.7144	-0.1251117
48.9125	513.7981	-0.1251099
48.92084	513.8799	-0.1250911
48.92916	513.9629	-0.1250791
48.9375	514.0502	-0.1250601
48.94584	514.1334	-0.1250535
48.95416	514.2141	-0.1250575
48.9625	514.2974	-0.1251016
48.97083	514.3816	-0.1251168
48.97917	514.4658	-0.125135
48.9875	514.5481	-0.1251485
48.99584	514.6312	-0.1251466
49.00416	514.7152	-0.1251502
49.0125	514.7976	-0.1251436
49.02083	514.8828	-0.1251652
49.02917	514.9672	-0.1251486
49.0375	515.0474	-0.1251393
49.04584	515.1309	-0.1250844
49.05416	515.215	-0.1250564
49.0625	515.2963	-0.1250437
49.07084	515.3776	-0.1250596
49.07916	515.462	-0.1250395
49.0875	515.5484	-0.1250376
49.09583	515.629	-0.1250492
49.10417	515.7129	-0.1250538
49.1125	515.7951	-0.1250876
49.12084	515.8778	-0.125147
49.12916	515.9648	-0.1252298
49.1375	516.0456	-0.1253118
49.14583	516.1294	-0.125372
49.15417	516.2131	-0.1253738
49.1625	516.2952	-0.1254154
49.17084	516.3794	-0.1254175
49.17916	516.4625	-0.1254508
49.1875	516.5481	-0.1254608
49.19584	516.6363	-0.125409
49.20416	516.7192	-0.1253362
49.2125	516.8028	-0.1252651
49.22083	516.8866	-0.1252149
49.22917	516.9707	-0.1251713
49.2375	517.0522	-0.1251676
49.24584	517.1343	-0.1251572
49.25416	517.2146	-0.1251372
49.2625	517.2921	-0.1250935
49.27083	517.377	-0.1251001
49.27917	517.46	-0.125132
49.2875	517.5444	-0.1251581
49.29584	517.6269	-0.1251693
49.30416	517.71	-0.1251742
49.3125	517.7947	-0.1251672
49.32084	517.8753	-0.1252057
49.32916	517.9602	-0.1252768
49.3375	518.0442	-0.1253058
49.34583	518.127	-0.1253107
49.35417	518.2153	-0.1253496
49.3625	518.2959	-0.1253476
49.37084	518.376	-0.1253186
49.37916	518.461	-0.125313
49.3875	518.5418	-0.1253406
49.39583	518.6238	-0.1253257
49.40417	518.7088	-0.1252653
49.4125	518.7904	-0.1252336
49.42084	518.8758	-0.1252359
49.42916	518.959	-0.1252602
49.4375	519.043	-0.1252476
49.44584	519.1256	-0.125253
49.45416	519.2079	-0.1252785
49.4625	519.2917	-0.1252596
49.47083	519.375	-0.1252201
49.47917	519.459	-0.1252524
49.4875	519.5426	-0.125278
49.49584	519.6246	-0.1252407
49.50416	519.7082	-0.125235
49.5125	519.7906	-0.1251993
49.52083	519.8774	-0.1251657
49.52917	519.9582	-0.1251506
49.5375	520.0396	-0.125131
49.54584	520.1236	-0.1251726
49.55416	520.2076	-0.1252171
49.5625	520.2902	-0.1252237
49.57084	520.3742	-0.1252367
49.57916	520.4552	-0.1252325
49.5875	520.5469	-0.1252202
49.59583	520.623	-0.1252225
49.60417	520.7066	-0.1252037
49.6125	520.7913	-0.1251796
49.62084	520.8731	-0.1251637
49.62916	520.9579	-0.1251511
49.6375	521.0395	-0.1251694
49.64583	521.123	-0.1251601
49.65417	521.2055	-0.1251453
49.6625	521.29	-0.1251027
49.67084	521.3713	-0.1251186
49.67916	521.4556	-0.1251205
49.6875	521.5398	-0.1251353
49.69584	521.6216	-0.1251521
49.70416	521.7053	-0.1251622
49.7125	521.7881	-0.1251548
49.72083	521.872	-0.1251169
49.72917	521.9556	-0.1251334
49.7375	522.0391	-0.1251277
49.74584	522.1212	-0.1251718
49.75416	522.2039	-0.125155
49.7625	522.289	-0.1251476
49.77083	522.3713	-0.1251172
49.77917	522.4545	-0.125122
49.7875	522.5366	-0.1251239
49.79584	522.6196	-0.1251308
49.80416	522.7054	-0.1251126
49.8125	522.787	-0.1250794
49.82084	522.8694	-0.1250842
49.82916	522.952	-0.1250754
49.8375	523.0385	-0.1250869
49.84583	523.1158	-0.1251337
49.85417	523.1998	-0.1251603
49.8625	523.285	-0.125171
49.87084	523.375	-0.1252002
49.87916	523.46	-0.1252033
49.8875	523.5429	-0.1251813
49.89583	523.6259	-0.125197
49.90417	523.7092	-0.1251974
49.9125	523.7843	-0.125169
49.92084	523.8679	-0.1251744
49.92916	523.95	-0.1251394
49.9375	524.0362	-0.1251236
49.94584	524.1208	-0.1250912
49.95416	524.2026	-0.1250685
49.9625	524.2842	-0.125077
49.97083	524.3676	-0.1251284
49.97917	524.451	-0.1251694
49.9875	524.535	-0.1251976
49.99584	524.6164	-0.125252
50.00416	524.6988	-0.1252711
50.0125	524.7838	-0.1252956
50.02083	524.8674	-0.1253364
50.02917	524.952	-0.1253659
50.0375	525.0334	-0.1253802
50.04584	525.1188	-0.12539
50.05416	525.2022	-0.1253709
50.0625	525.2847	-0.1253277
50.07084	525.368	-0.1252868
50.07916	525.453	-0.1252468
50.0875	525.5355	-0.1252061
50.09583	525.6184	-0.125193
50.10417	525.702	-0.1251744
50.1125	525.7846	-0.1251645
50.12084	525.8682	-0.1251639
50.12916	525.9527	-0.1251378
50.1375	526.0337	-0.1251212
50.14583	526.1168	-0.125114
50.15417	526.1997	-0.1251372
50.1625	526.282	-0.1251454
50.17084	526.365	-0.1251486
50.17916	526.45	-0.1251419
50.1875	526.5346	-0.1251412
50.19584	526.6162	-0.1251314
50.20416	526.6976	-0.1251274
50.2125	526.7836	-0.1251578
50.22083	526.8654	-0.1252051
50.22917	526.9508	-0.1252328
50.2375	527.0324	-0.1252423
50.24584	527.1148	-0.1252585
50.25416	527.1974	-0.1253053
50.2625	527.282	-0.1253111
50.27083	527.364	-0.1253374
50.27917	527.4476	-0.1253808
50.2875	527.53	-0.1253962
50.29584	527.615	-0.1253935
50.30416	527.6967	-0.1253615
50.3125	527.7824	-0.1253125
50.32084	527.8639	-0.1253414
50.32916	527.9472	-0.1253257
50.3375	528.0294	-0.1253012
50.34583	528.1139	-0.1253103
50.35417	528.1951	-0.1253071
50.3625	528.28	-0.1253078
50.37084	528.3626	-0.1253024
50.37916	528.448	-0.1253112
50.3875	528.5295	-0.1253276
50.39583	528.612	-0.125345
50.40417	528.6966	-0.1252608
50.4125	528.78	-0.1252444
50.42084	528.8619	-0.125223
50.42916	528.9472	-0.1251919
50.4375	529.03	-0.1251349
50.44584	529.1137	-0.1251058
50.45416	529.1964	-0.1251241
50.4625	529.2789	-0.12511
50.47083	529.3612	-0.1250964
50.47917	529.447	-0.1250663
50.4875	529.5296	-0.125086
50.49584	529.6124	-0.1250862
50.50416	529.6967	-0.1250988
50.5125	529.7784	-0.1251283
50.52083	529.862	-0.125159
50.52917	529.946	-0.1251011
50.5375	530.028	-0.1250563
50.54584	530.1106	-0.1250297
50.55416	530.1944	-0.1250151
50.5625	530.2788	-0.1250331
50.57084	530.3618	-0.1250166
50.57916	530.4452	-0.1250161
50.5875	530.5312	-0.1249888
50.59583	530.6113	-0.1249643
50.60417	530.694	-0.1249418
50.6125	530.7798	-0.1249922
50.62084	530.8594	-0.1250284
50.62916	530.9453	-0.1250534
50.6375	531.0297	-0.1250993
50.64583	531.1134	-0.125117
