Time (min)	Temperature (C)	Weight (mg)
301.0834	320.3196	9.379772
301.1125	320.3496	9.378222
301.1417	320.3789	9.376438
301.175	320.4144	9.374638
301.2041	320.4432	9.373119
301.2333	320.4726	9.3716
301.2667	320.507	9.36985
301.2959	320.5367	9.368422
301.325	320.5659	9.366936
301.3583	320.6011	9.365129
301.3875	320.63	9.363556
301.4166	320.6604	9.361992
301.45	320.6937	9.360131
301.4791	320.7237	9.358308
301.5083	320.7565	9.356688
301.5416	320.7865	9.354939
301.5708	320.8162	9.353512
301.6	320.8456	9.351775
301.6333	320.8784	9.349853
301.6625	320.91	9.348166
301.6916	320.937	9.34663
301.725	320.9722	9.344832
301.7542	321.002	9.343125
301.7833	321.031	9.341422
301.8166	321.0678	9.339518
301.8458	321.1044	9.337939
301.875	321.1322	9.336469
301.9083	321.1609	9.334757
301.9375	321.1855	9.333251
301.9666	321.2154	9.331493
302	321.2512	9.329628
302.0292	321.2783	9.328087
302.0583	321.3094	9.326562
302.0916	321.3436	9.324726
302.1208	321.3704	9.32303
302.15	321.4004	9.321362
302.1833	321.4349	9.319468
302.2125	321.4636	9.317751
302.2417	321.4928	9.316028
302.275	321.5262	9.314156
302.3042	321.5566	9.31268
302.3334	321.5865	9.311051
302.3667	321.6215	9.309222
302.3959	321.6496	9.307511
302.425	321.6798	9.305876
302.4584	321.7135	9.303931
302.4875	321.7464	9.302356
302.5167	321.7821	9.300759
302.55	321.8074	9.29875
302.5791	321.8354	9.297075
302.6083	321.8651	9.295458
302.6417	321.8985	9.293574
302.6709	321.9282	9.291889
302.7	321.9572	9.290239
302.7333	321.9904	9.288338
302.7625	322.0206	9.286681
302.7916	322.0494	9.284937
302.825	322.0825	9.28303
302.8541	322.1128	9.281376
302.8833	322.1445	9.279662
302.9166	322.1742	9.277526
302.9458	322.2042	9.275801
302.975	322.2336	9.274208
303.0083	322.2708	9.272408
303.0375	322.2988	9.27071
303.0666	322.3352	9.26908
303.1	322.3717	9.267111
303.1292	322.3998	9.265424
303.1583	322.4231	9.263744
303.1916	322.4564	9.261848
303.2208	322.484	9.260028
303.25	322.5165	9.258282
303.2833	322.5562	9.25642
303.3125	322.577	9.254822
303.3416	322.6077	9.253074
303.375	322.6416	9.251011
303.4042	322.6691	9.249318
303.4333	322.699	9.247659
303.4666	322.7314	9.245672
303.4958	322.7617	9.243936
303.525	322.7927	9.242299
303.5583	322.8255	9.240358
303.5875	322.8538	9.238582
303.6167	322.8843	9.23686
303.65	322.918	9.234869
303.6792	322.9478	9.233078
303.7084	322.9775	9.231366
303.7417	323.0102	9.229492
303.7709	323.042	9.22783
303.8	323.0756	9.226009
303.8334	323.1058	9.223888
303.8625	323.1342	9.222042
303.8917	323.1638	9.220129
303.925	323.1962	9.218047
303.9541	323.2269	9.216461
303.9833	323.2554	9.214811
304.0167	323.2898	9.212731
304.0459	323.3203	9.211053
304.075	323.3487	9.20932
304.1083	323.3814	9.207368
304.1375	323.4131	9.205545
304.1666	323.4466	9.203706
304.2	323.4747	9.201796
304.2291	323.5045	9.200228
304.2583	323.5337	9.198525
304.2916	323.5668	9.19645
304.3208	323.5971	9.19468
304.35	323.6258	9.192939
304.3833	323.6591	9.190968
304.4125	323.6899	9.189232
304.4416	323.7175	9.187382
304.475	323.7516	9.185212
304.5042	323.7806	9.183309
304.5333	323.8113	9.181588
304.5666	323.8461	9.179562
304.5958	323.8758	9.177853
304.625	323.9048	9.17617
304.6583	323.9377	9.174322
304.6875	323.9684	9.172403
304.7166	323.9968	9.170606
304.75	324.03	9.168616
304.7792	324.0588	9.166897
304.8083	324.0894	9.165082
304.8416	324.1228	9.162906
304.8708	324.1509	9.16107
304.9	324.1803	9.159214
304.9333	324.216	9.157105
304.9625	324.2537	9.155364
304.9917	324.2793	9.153644
305.025	324.3068	9.15147
305.0542	324.3358	9.149491
305.0834	324.3724	9.147696
305.1167	324.399	9.14584
305.1459	324.4303	9.143996
305.175	324.4585	9.141944
305.2084	324.4931	9.139652
305.2375	324.524	9.137902
305.2667	324.5525	9.135975
305.3	324.5858	9.13392
305.3291	324.616	9.131997
305.3583	324.6451	9.130348
305.3917	324.6803	9.128437
305.4209	324.7098	9.126697
305.45	324.748	9.124926
305.4833	324.7814	9.122719
305.5125	324.807	9.120751
305.5416	324.8308	9.118806
305.575	324.8644	9.116856
305.6041	324.8952	9.115151
305.6333	324.924	9.113358
305.6666	324.958	9.111266
305.6958	324.987	9.109391
305.725	325.0166	9.107356
305.7583	325.051	9.105121
305.7875	325.0785	9.103324
305.8166	325.1087	9.101586
305.85	325.1428	9.099626
305.8792	325.1717	9.097812
305.9083	325.2038	9.095876
305.9416	325.2458	9.093628
305.9708	325.2744	9.091791
306	325.2993	9.089949
306.0333	325.3276	9.087762
306.0625	325.3567	9.085772
306.0916	325.3865	9.083853
306.125	325.421	9.081735
306.1542	325.4511	9.079719
306.1833	325.4798	9.077566
306.2166	325.5125	9.075259
306.2458	325.543	9.073493
306.275	325.5728	9.071719
306.3083	325.6073	9.069686
306.3375	325.634	9.067908
306.3667	325.6648	9.066055
306.4	325.7	9.063875
306.4292	325.7304	9.061978
306.4584	325.7583	9.060055
306.4917	325.7932	9.057741
306.5209	325.8225	9.055801
306.55	325.859	9.053918
306.5834	325.8942	9.051891
306.6125	325.9182	9.049843
306.6417	325.944	9.047649
306.675	325.979	9.045389
306.7041	326.0056	9.043563
306.7333	326.0387	9.041772
306.7667	326.07	9.039566
306.7959	326.0998	9.037619
306.825	326.129	9.035775
306.8583	326.1631	9.033728
306.8875	326.1926	9.031869
306.9166	326.2226	9.029828
306.95	326.2553	9.027538
306.9791	326.2853	9.025553
307.0083	326.3144	9.023672
307.0416	326.3483	9.021361
307.0708	326.3772	9.019416
307.1	326.4082	9.017361
307.1333	326.4412	9.015124
307.1625	326.4719	9.013153
307.1916	326.5008	9.011157
307.225	326.5354	9.008871
307.2542	326.5628	9.006835
307.2833	326.593	9.004816
307.3166	326.6263	9.002651
307.3458	326.6564	9.000884
307.375	326.6878	8.999045
307.4083	326.7209	8.996788
307.4375	326.7486	8.994638
307.4666	326.781	8.992421
307.5	326.812	8.990063
307.5292	326.842	8.988155
307.5583	326.8718	8.986347
307.5916	326.9037	8.984063
307.6208	326.9328	8.982087
307.65	326.9636	8.980063
307.6833	326.9981	8.977795
307.7125	327.0282	8.975793
307.7417	327.0559	8.973697
307.775	327.0896	8.97148
307.8042	327.1216	8.969569
307.8334	327.1496	8.967689
307.8667	327.1838	8.965313
307.8959	327.2145	8.963208
307.925	327.2434	8.961207
307.9584	327.2765	8.958968
307.9875	327.3064	8.956938
308.0167	327.3361	8.954882
308.05	327.3686	8.952649
308.0791	327.3999	8.950543
308.1083	327.4277	8.948526
308.1417	327.4636	8.946259
308.1709	327.4935	8.94447
308.2	327.5221	8.942356
308.2333	327.5569	8.940051
308.2625	327.5856	8.937876
308.2916	327.616	8.935898
308.325	327.6539	8.933563
308.3541	327.6868	8.931574
308.3833	327.712	8.929508
308.4166	327.7416	8.927174
308.4458	327.7706	8.925159
308.475	327.8008	8.923097
308.5083	327.835	8.920766
308.5375	327.8631	8.918719
308.5666	327.8943	8.916702
308.6	327.927	8.914361
308.6292	327.9567	8.912268
308.6583	327.9859	8.910094
308.6916	328.0185	8.907715
308.7208	328.0472	8.905559
308.75	328.0756	8.903437
308.7833	328.1131	8.901025
308.8125	328.1395	8.899009
308.8416	328.1683	8.896932
308.875	328.2036	8.894494
308.9042	328.2317	8.892426
308.9333	328.2613	8.890344
308.9666	328.3056	8.887969
308.9958	328.3332	8.885832
309.025	328.3567	8.883728
309.0583	328.3879	8.881408
309.0875	328.4176	8.879457
309.1167	328.446	8.877306
309.15	328.4809	8.87484
309.1792	328.5102	8.872725
309.2084	328.5389	8.870656
309.2417	328.5713	8.868216
309.2709	328.6016	8.86612
309.3	328.6336	8.864076
309.3334	328.6678	8.861781
309.3625	328.6969	8.859714
309.3917	328.7272	8.857578
309.425	328.761	8.855035
309.4541	328.7906	8.852816
309.4833	328.8209	8.850684
309.5167	328.8551	8.848262
309.5459	328.884	8.846141
309.575	328.9138	8.844024
309.6083	328.9506	8.841658
309.6375	328.9879	8.839586
309.6666	329.0149	8.837247
309.7	329.0418	8.834601
309.7291	329.0684	8.832425
309.7583	329.0997	8.830469
309.7916	329.1316	8.828124
309.8208	329.1619	8.825934
309.85	329.1911	8.823769
309.8833	329.2244	8.821308
309.9125	329.2541	8.819081
309.9416	329.2844	8.816937
309.975	329.3182	8.814559
310.0042	329.3454	8.812436
310.0333	329.3752	8.810272
310.0666	329.409	8.80783
310.0958	329.4378	8.805642
310.125	329.4674	8.803491
310.1583	329.5006	8.801051
310.1875	329.5311	8.798898
310.2166	329.559	8.796639
310.25	329.595	8.794199
310.2792	329.6246	8.792022
310.3083	329.6533	8.789794
310.3416	329.6902	8.787219
310.3708	329.7208	8.785125
310.4	329.745	8.782982
310.4333	329.7783	8.780259
310.4625	329.8081	8.777769
310.4917	329.8374	8.775507
310.525	329.8722	8.773163
310.5542	329.9016	8.771097
310.5834	329.93	8.768811
310.6167	329.9634	8.766192
310.6459	329.9934	8.763981
310.675	330.024	8.761868
310.7084	330.057	8.759476
310.7375	330.0848	8.757299
310.7667	330.1149	8.755168
310.8	330.1496	8.752551
310.8291	330.18	8.750266
310.8583	330.208	8.748042
310.8917	330.2414	8.745544
310.9209	330.27	8.743301
310.95	330.3008	8.740994
310.9833	330.3343	8.73835
311.0125	330.3647	8.736054
311.0416	330.3937	8.733916
311.075	330.4278	8.731457
311.1041	330.457	8.729306
311.1333	330.4884	8.727005
311.1666	330.5209	8.724303
311.1958	330.5503	8.721861
311.225	330.5808	8.719561
311.2583	330.6135	8.71708
311.2875	330.6502	8.714922
311.3166	330.6815	8.712605
311.35	330.7086	8.709982
311.3792	330.7343	8.707765
311.4083	330.7637	8.705528
311.4416	330.7997	8.70288
311.4708	330.8276	8.700507
311.5	330.8566	8.698188
311.5333	330.8938	8.695629
311.5625	330.9283	8.693497
311.5916	330.9526	8.691272
311.625	330.9816	8.688605
311.6542	331.0115	8.686212
311.6833	331.0418	8.68385
311.7166	331.0769	8.681118
311.7458	331.1089	8.678813
311.775	331.1422	8.676625
311.8083	331.1682	8.674026
311.8375	331.1968	8.671649
311.8667	331.227	8.669243
311.9	331.2619	8.666808
311.9292	331.29	8.664656
311.9584	331.3204	8.662444
311.9917	331.3554	8.659699
312.0209	331.3835	8.657286
312.05	331.415	8.654814
312.0834	331.4576	8.652081
312.1125	331.4856	8.64962
312.1417	331.5152	8.64722
312.175	331.5443	8.644462
312.2041	331.5684	8.642254
312.2333	331.5981	8.639969
312.2667	331.6332	8.63741
312.2959	331.6612	8.634986
312.325	331.6928	8.63262
312.3583	331.726	8.629871
312.3875	331.7536	8.627644
312.4166	331.7825	8.625332
312.45	331.8172	8.622692
312.4791	331.8473	8.620319
312.5083	331.8755	8.617832
312.5416	331.91	8.615078
312.5708	331.9392	8.61272
312.6	331.9695	8.61043
312.6333	332.0024	8.60768
312.6625	332.0369	8.605241
312.6916	332.0705	8.60288
312.725	332.0954	8.600356
312.7542	332.1233	8.598012
312.7833	332.1528	8.595564
312.8166	332.1878	8.592795
312.8458	332.2179	8.590528
312.875	332.2474	8.58814
312.9083	332.2813	8.585428
312.9375	332.3126	8.583014
312.9666	332.3418	8.58067
313	332.3756	8.577892
313.0292	332.4063	8.57557
313.0583	332.4359	8.573136
313.0916	332.469	8.570294
313.1208	332.4982	8.567805
313.15	332.5297	8.565457
313.1833	332.5718	8.562798
313.2125	332.6013	8.560288
313.2417	332.6296	8.557819
313.275	332.6635	8.554984
313.3042	332.692	8.552642
313.3334	332.7174	8.550244
313.3667	332.7468	8.547528
313.3959	332.7745	8.545078
313.425	332.8046	8.542642
313.4584	332.8389	8.539746
313.4875	332.8677	8.537334
313.5167	332.9009	8.534882
313.55	332.9348	8.532094
313.5791	332.97	8.529684
313.6083	332.9927	8.527212
313.6417	333.0232	8.524402
313.6709	333.057	8.521862
313.7	333.0922	8.519476
313.7333	333.1188	8.516582
313.7625	333.1445	8.514069
313.7916	333.1736	8.511462
313.825	333.2078	8.508649
313.8541	333.2374	8.506176
313.8833	333.2664	8.503726
313.9166	333.2996	8.500816
313.9458	333.328	8.498301
313.975	333.3581	8.495861
314.0083	333.3924	8.493175
314.0375	333.4217	8.490769
314.0666	333.4512	8.488334
314.1	333.4853	8.485476
314.1292	333.5147	8.482986
314.1583	333.5444	8.480422
314.1916	333.5771	8.477394
314.2208	333.6077	8.474735
314.25	333.6367	8.472176
314.2833	333.6702	8.46941
314.3125	333.6988	8.466988
314.3416	333.73	8.464538
314.375	333.7631	8.461586
314.4042	333.7914	8.459188
314.4333	333.8202	8.456722
314.4666	333.8528	8.453915
314.4958	333.884	8.451444
314.525	333.9128	8.448906
314.5583	333.9454	8.445965
314.5875	333.9746	8.44342
314.6167	334.0039	8.440812
314.65	334.0384	8.4379
314.6792	334.0659	8.435382
314.7084	334.0954	8.432901
314.7417	334.1284	8.429949
314.7709	334.1585	8.427374
314.8	334.1891	8.424851
314.8334	334.2223	8.421999
314.8625	334.2508	8.419434
314.8917	334.2796	8.416782
314.925	334.3128	8.413866
314.9541	334.3415	8.411386
314.9833	334.3731	8.408794
315.0167	334.407	8.405838
315.0459	334.4353	8.403062
315.075	334.464	8.400474
315.1083	334.4969	8.397382
315.1375	334.5258	8.394764
315.1666	334.5558	8.392266
315.2	334.5881	8.389486
315.2291	334.618	8.386962
315.2583	334.6464	8.384344
315.2916	334.6799	8.38139
315.3208	334.711	8.37875
315.35	334.7384	8.376156
315.3833	334.7722	8.37323
315.4125	334.8005	8.370681
315.4416	334.8385	8.368058
315.475	334.8722	8.365101
315.5042	334.8888	8.362495
315.5333	334.921	8.359936
315.5666	334.9547	8.356951
315.5958	334.9825	8.35433
315.625	335.0117	8.35165
315.6583	335.0464	8.348664
315.6875	335.0732	8.34607
315.7166	335.1022	8.343482
315.75	335.1357	8.340415
315.7792	335.1666	8.33773
315.8083	335.1942	8.335001
315.8416	335.2272	8.331962
315.8708	335.2565	8.329278
315.9	335.2857	8.3266
315.9333	335.3178	8.323555
315.9625	335.3468	8.32091
315.9917	335.3757	8.318344
316.025	335.4107	8.315345
316.0542	335.4416	8.312738
316.0834	335.4688	8.310038
316.1167	335.5039	8.306871
316.1459	335.53	8.30407
316.175	335.5602	8.30139
316.2084	335.593	8.298531
316.2375	335.6251	8.296001
316.2667	335.6528	8.293282
316.3	335.6857	8.29016
316.3291	335.7138	8.287522
316.3583	335.7434	8.284813
316.3917	335.777	8.281725
316.4209	335.8056	8.27898
316.45	335.8399	8.276268
316.4833	335.8687	8.273103
316.5125	335.898	8.270262
316.5416	335.927	8.26748
316.575	335.9614	8.264444
316.6041	335.9902	8.26185
316.6333	336.0251	8.259088
316.6666	336.0628	8.25585
316.6958	336.0916	8.253095
316.725	336.1161	8.250434
316.7583	336.1449	8.247405
316.7875	336.175	8.244712
316.8166	336.203	8.24195
316.85	336.2437	8.238738
316.8792	336.2752	8.235939
316.9083	336.3017	8.233216
316.9416	336.33	8.230176
316.9708	336.3598	8.227566
317	336.388	8.22483
317.0333	336.4219	8.221662
317.0625	336.4517	8.218861
317.0916	336.4807	8.21604
317.125	336.5131	8.212861
317.1542	336.5425	8.210165
317.1833	336.5714	8.20744
317.2166	336.6091	8.204168
317.2458	336.635	8.201324
317.275	336.6704	8.198549
317.3083	336.6978	8.195454
317.3375	336.7267	8.192684
317.3667	336.7559	8.189887
317.4	336.7914	8.186647
317.4292	336.8196	8.183788
317.4584	336.8498	8.18108
317.4917	336.8836	8.17801
317.5209	336.9145	8.175235
317.55	336.9424	8.172286
317.5834	336.9751	8.169052
317.6125	337.005	8.166245
317.6417	337.0344	8.163405
317.675	337.0681	8.160084
317.7041	337.0963	8.157158
317.7333	337.1281	8.154306
317.7667	337.1684	8.151148
317.7959	337.2005	8.148384
317.825	337.2252	8.14571
317.8583	337.2518	8.142541
317.8875	337.2817	8.139751
317.9166	337.3106	8.136889
317.95	337.3442	8.13364
317.9791	337.3776	8.130832
318.0083	337.403	8.127997
318.0416	337.4363	8.124663
318.0708	337.4646	8.121753
318.1	337.496	8.118898
318.1333	337.5297	8.115684
318.1625	337.56	8.112857
318.1916	337.5908	8.109941
318.225	337.6243	8.106622
318.2542	337.653	8.103732
318.2833	337.6932	8.100906
318.3166	337.7182	8.097564
318.3458	337.7454	8.094622
318.375	337.777	8.091678
318.4083	337.8094	8.088474
318.4375	337.8381	8.085662
318.4666	337.8692	8.082866
318.5	337.9017	8.079605
318.5292	337.9316	8.076769
318.5583	337.9706	8.073822
318.5916	338.004	8.070332
318.6208	338.033	8.06727
318.65	338.0576	8.064374
318.6833	338.0869	8.061188
318.7125	338.117	8.058328
318.7417	338.1455	8.055408
318.775	338.1825	8.052112
318.8042	338.2094	8.049306
318.8334	338.239	8.046408
318.8667	338.2726	8.043019
318.8959	338.3015	8.040012
318.925	338.3304	8.037051
318.9584	338.3656	8.03375
318.9875	338.3948	8.03086
319.0167	338.4242	8.027894
319.05	338.4587	8.024448
319.0791	338.4854	8.021476
319.1083	338.5153	8.018585
319.1417	338.5492	8.015215
319.1709	338.5777	8.012231
319.2	338.6069	8.00914
319.2333	338.6415	8.005747
319.2625	338.6706	8.002786
319.2916	338.708	7.999891
319.325	338.7428	7.996556
319.3541	338.7676	7.993559
319.3833	338.7925	7.990447
319.4166	338.8254	7.986944
319.4458	338.8553	7.983997
319.475	338.884	7.981058
319.5083	338.9183	7.977738
319.5375	338.9504	7.974866
319.5666	338.9762	7.971955
319.6	339.0105	7.968519
319.6292	339.0391	7.965408
319.6583	339.07	7.962289
319.6916	339.1039	7.958795
319.7208	339.1382	7.955832
319.75	339.1625	7.952859
319.7833	339.1978	7.949313
319.8125	339.2263	7.946163
319.8416	339.2576	7.943188
319.875	339.2904	7.939868
319.9042	339.319	7.936911
319.9333	339.3474	7.93379
319.9666	339.383	7.930198
319.9958	339.4128	7.927176
320.025	339.4407	7.92415
320.0583	339.4764	7.920788
320.0875	339.5065	7.9179
320.1167	339.5347	7.914974
320.15	339.5684	7.911445
320.1792	339.6006	7.908297
320.2084	339.6282	7.905182
320.2417	339.6628	7.901678
320.2709	339.6919	7.898679
320.3	339.7207	7.895531
320.3334	339.7592	7.891894
320.3625	339.784	7.888824
320.3917	339.8128	7.885868
320.425	339.8467	7.882419
320.4541	339.8759	7.879343
320.4833	339.9085	7.876336
320.5167	339.94	7.872837
320.5459	339.968	7.869741
320.575	339.9988	7.866554
320.6083	340.0319	7.86298
320.6375	340.0607	7.859907
320.6666	340.0896	7.856843
320.7	340.1253	7.853265
320.7291	340.1531	7.850089
320.7583	340.1841	7.846899
320.7916	340.2187	7.843296
320.8208	340.2479	7.840168
320.85	340.2765	7.837137
320.8833	340.3106	7.833611
320.9125	340.3434	7.830447
320.9416	340.3689	7.827301
320.975	340.4028	7.823772
321.0042	340.4318	7.82068
321.0333	340.4615	7.817547
321.0666	340.4949	7.813842
321.0958	340.5249	7.810515
321.125	340.5546	7.807278
321.1583	340.5883	7.80375
321.1875	340.618	7.80072
321.2166	340.6479	7.797578
321.25	340.6818	7.793956
321.2792	340.7148	7.790874
321.3083	340.7406	7.787788
321.3416	340.7732	7.784194
321.3708	340.8035	7.780972
321.4	340.8373	7.777795
321.4333	340.8689	7.77417
321.4625	340.8966	7.77099
321.4917	340.925	7.767759
321.525	340.9597	7.764069
321.5542	340.9862	7.760864
321.5834	341.0168	7.757656
321.6167	341.0512	7.754025
321.6459	341.0798	7.75083
321.675	341.119	7.747622
321.7084	341.15	7.743934
321.7375	341.1809	7.740742
321.7667	341.209	7.737445
321.8	341.2402	7.733668
321.8291	341.2623	7.730374
321.8583	341.2934	7.727178
321.8917	341.3256	7.723479
321.9209	341.3557	7.720325
321.95	341.3844	7.7171
321.9833	341.4184	7.713329
322.0125	341.4458	7.709956
322.0416	341.4756	7.706734
322.075	341.5089	7.702984
322.1041	341.5394	7.699672
322.1333	341.5684	7.696318
322.1666	341.6024	7.692645
322.1958	341.6313	7.689561
322.225	341.6684	7.686405
322.2583	341.7039	7.682582
322.2875	341.7332	7.679116
322.3166	341.7621	7.675835
322.35	341.795	7.672202
322.3792	341.8172	7.669094
322.4083	341.8467	7.665842
322.4416	341.884	7.66206
322.4708	341.9046	7.658679
322.5	341.9332	7.655435
322.5333	341.9695	7.65177
322.5625	341.9974	7.648499
322.5916	342.0248	7.6452
322.625	342.0581	7.64137
322.6542	342.0875	7.638043
322.6833	342.1168	7.634697
322.7166	342.1506	7.630838
322.7458	342.1792	7.627541
322.775	342.2074	7.624221
322.8083	342.242	7.620438
322.8375	342.2724	7.61709
322.8667	342.2994	7.613735
322.9	342.3334	7.60992
322.9292	342.3628	7.606576
322.9584	342.3912	7.603206
322.9917	342.4259	7.599407
323.0209	342.4552	7.595974
323.05	342.4863	7.592544
323.0834	342.5274	7.588694
323.1125	342.5488	7.585342
323.1417	342.5829	7.581982
323.175	342.6135	7.578059
323.2041	342.6403	7.574701
323.2333	342.67	7.571374
323.2667	342.7029	7.56757
323.2959	342.7334	7.56423
323.325	342.7627	7.56084
323.3583	342.7954	7.556984
323.3875	342.8256	7.553594
323.4166	342.8615	7.55018
323.45	342.8903	7.546174
323.4791	342.9182	7.542632
323.5083	342.9465	7.539171
323.5416	342.98	7.535405
323.5708	343.0105	7.532071
323.6	343.0412	7.528574
323.6333	343.0738	7.524624
323.6625	343.1022	7.521257
323.6916	343.1334	7.517938
323.725	343.168	7.514016
323.7542	343.1969	7.510575
323.7833	343.2266	7.507138
323.8166	343.26	7.503195
323.8458	343.2908	7.499698
323.875	343.3204	7.496172
323.9083	343.3534	7.492155
323.9375	343.3834	7.488676
323.9666	343.4118	7.485186
324	343.4476	7.481235
324.0292	343.4758	7.477794
324.0583	343.506	7.474347
324.0916	343.5383	7.47038
324.1208	343.5686	7.466905
324.15	343.5978	7.463306
324.1833	343.6316	7.459201
324.2125	343.6586	7.455787
324.2417	343.6894	7.452412
324.275	343.7237	7.44852
324.3042	343.7624	7.44502
324.3334	343.7895	7.441503
324.3667	343.8254	7.437402
324.3959	343.8534	7.43379
324.425	343.8785	7.430307
324.4584	343.907	7.426284
324.4875	343.9358	7.422804
324.5167	343.9656	7.419257
324.55	343.9983	7.415234
324.5791	344.0262	7.41162
324.6083	344.0568	7.408056
324.6417	344.0908	7.404068
324.6709	344.1215	7.400546
324.7	344.1498	7.39694
324.7333	344.1834	7.392829
324.7625	344.2119	7.389399
324.7916	344.2429	7.385938
324.825	344.276	7.381924
324.8541	344.3066	7.378318
324.8833	344.3339	7.374728
324.9166	344.3681	7.370601
324.9458	344.3977	7.36715
324.975	344.4272	7.363605
325.0083	344.4688	7.359452
325.0375	344.493	7.355704
325.0666	344.5212	7.352119
325.1	344.555	7.348115
325.1292	344.5835	7.34458
325.1583	344.6186	7.340932
325.1916	344.6562	7.336774
325.2208	344.6848	7.333131
325.25	344.712	7.329472
325.2833	344.738	7.325385
325.3125	344.7675	7.321858
325.3416	344.7954	7.318244
325.375	344.831	7.314042
325.4042	344.86	7.310364
325.4333	344.8878	7.306798
325.4666	344.9229	7.3027
325.4958	344.9625	7.29911
325.525	344.9917	7.295419
325.5583	345.0176	7.291259
325.5875	345.0468	7.287628
325.6167	345.074	7.283955
325.65	345.1082	7.279685
325.6792	345.1396	7.2759
325.7084	345.1714	7.272255
325.7417	345.2107	7.268151
325.7709	345.2406	7.264562
325.8	345.2698	7.260918
325.8334	345.2955	7.256792
325.8625	345.323	7.253129
325.8917	345.353	7.249421
325.925	345.3861	7.245184
325.9541	345.417	7.241486
325.9833	345.4456	7.237799
326.0167	345.4789	7.23357
326.0459	345.5081	7.229805
326.075	345.5384	7.226086
326.1083	345.5718	7.221826
326.1375	345.602	7.218046
326.1666	345.6309	7.214242
326.2	345.67	7.209939
326.2291	345.7039	7.206284
326.2583	345.7296	7.202587
326.2916	345.757	7.198363
326.3208	345.7864	7.194595
326.35	345.8148	7.190822
326.3833	345.8492	7.186539
326.4125	345.8789	7.18287
326.4416	345.9083	7.179082
326.475	345.942	7.174661
326.5042	345.9729	7.170816
326.5333	346.003	7.167061
326.5666	346.0412	7.162806
326.5958	346.0662	7.158928
326.625	346.096	7.155097
326.6583	346.1292	7.150822
326.6875	346.1631	7.147172
326.7166	346.1979	7.143489
326.75	346.2242	7.139184
326.7792	346.2523	7.135332
326.8083	346.2809	7.131461
326.8416	346.3148	7.127112
326.8708	346.3458	7.123391
326.9	346.3741	7.119563
326.9333	346.4077	7.115131
326.9625	346.4385	7.111262
326.9917	346.469	7.107578
327.025	346.5018	7.103272
327.0542	346.531	7.099438
327.0834	346.5612	7.095499
327.1167	346.5941	7.09104
327.1459	346.6256	7.08717
327.175	346.6539	7.083313
327.2084	346.6916	7.078894
327.2375	346.7258	7.075061
327.2667	346.75	7.07126
327.3	346.7797	7.066936
327.3291	346.8103	7.06307
327.3583	346.8399	7.059236
327.3917	346.8726	7.05477
327.4209	346.9102	7.050903
327.45	346.9397	7.047028
327.4833	346.9693	7.042594
327.5125	346.9937	7.03854
327.5416	347.0239	7.034425
327.575	347.0574	7.029812
327.6041	347.0868	7.025874
327.6333	347.1161	7.022038
327.6666	347.1504	7.017645
327.6958	347.18	7.013725
327.725	347.2097	7.009868
327.7583	347.2427	7.005449
327.7875	347.2731	7.00168
327.8166	347.3022	6.997775
327.85	347.3358	6.993336
327.8792	347.366	6.989379
327.9083	347.3946	6.985464
327.9416	347.4289	6.980984
327.9708	347.4598	6.977051
328	347.4875	6.973099
328.0333	347.5214	6.968605
328.0625	347.552	6.964642
328.0916	347.5811	6.960662
328.125	347.6156	6.956174
328.1542	347.6444	6.952202
328.1833	347.674	6.948106
328.2166	347.7096	6.943488
328.2458	347.7399	6.939653
328.275	347.7666	6.935806
328.3083	347.8031	6.931174
328.3375	347.8318	6.927125
328.3667	347.8609	6.923188
328.4	347.8952	6.91867
328.4292	347.9238	6.914636
328.4584	347.9543	6.910538
328.4917	347.9873	6.905906
328.5209	348.0163	6.901964
328.55	348.047	6.898054
328.5834	348.0791	6.893506
328.6125	348.1104	6.88948
328.6417	348.1382	6.885366
328.675	348.1737	6.880688
328.7041	348.2009	6.876535
328.7333	348.232	6.872405
328.7667	348.2659	6.867818
328.7959	348.3002	6.863882
328.825	348.3347	6.859968
328.8583	348.3653	6.855344
328.8875	348.388	6.851259
328.9166	348.42	6.847134
328.95	348.4585	6.8423
328.9791	348.4855	6.838076
329.0083	348.5082	6.833874
329.0416	348.5418	6.829288
329.0708	348.5727	6.825318
329.1	348.6006	6.821368
329.1333	348.6413	6.816687
329.1625	348.6752	6.81252
329.1916	348.7047	6.808391
329.225	348.7373	6.803726
329.2542	348.7593	6.799714
329.2833	348.7869	6.795619
329.3166	348.8229	6.790944
329.3458	348.8597	6.786852
329.375	348.8876	6.78279
329.4083	348.9131	6.778024
329.4375	348.9433	6.773886
329.4666	348.972	6.769745
329.5	349.014	6.765053
329.5292	349.0458	6.760812
329.5583	349.0744	6.756553
329.5916	349.1083	6.751684
329.6208	349.1355	6.747534
329.65	349.161	6.743475
329.6833	349.1924	6.738868
329.7125	349.2196	6.734724
329.7417	349.2502	6.730652
329.775	349.284	6.725892
329.8042	349.3152	6.721672
329.8334	349.3467	6.717341
329.8667	349.3769	6.712379
329.8959	349.4083	6.708096
329.925	349.4378	6.703978
329.9584	349.4702	6.699307
329.9875	349.5008	6.695196
330.0167	349.5293	6.69107
330.05	349.5632	6.686339
330.0791	349.5932	6.682084
330.1083	349.623	6.677731
330.1417	349.6552	6.672749
330.1709	349.6861	6.668394
330.2	349.7165	6.664114
330.2333	349.7502	6.659353
330.2625	349.7798	6.655208
