"Time (min)"	"Temperature (°C)"	"Weight (mg)"
9.520832	63.23533	20.77868
9.529166	63.27687	20.77844
9.541668	63.33672	20.77806
9.554168	63.40026	20.77768
9.562500	63.44630	20.77741
9.570832	63.49696	20.77715
9.583332	63.54985	20.77681
9.595834	63.61264	20.77644
9.604168	63.65354	20.77619
9.612500	63.69576	20.77593
9.625000	63.76146	20.77556
9.637500	63.82079	20.77520
9.645832	63.86674	20.77494
9.654166	63.90820	20.77469
9.666668	63.97156	20.77425
9.679168	64.03478	20.77380
9.687500	64.08054	20.77355
9.695832	64.12370	20.77331
9.708332	64.18534	20.77293
9.720834	64.25282	20.77254
9.729168	64.28816	20.77228
9.737500	64.33406	20.77200
9.745834	64.37560	20.77174
9.758332	64.43790	20.77135
9.770832	64.50068	20.77095
9.779166	64.54329	20.77067
9.787500	64.59055	20.77039
9.800000	64.65098	20.77001
9.812500	64.70952	20.76963
9.820832	64.75444	20.76939
9.829166	64.79528	20.76916
9.841668	64.85900	20.76881
9.854168	64.92349	20.76842
9.862500	64.96715	20.76816
9.870834	65.00980	20.76785
9.883332	65.07124	20.76738
9.895832	65.13672	20.76699
9.904166	65.17844	20.76670
9.912500	65.22040	20.76640
9.925000	65.28144	20.76599
9.937500	65.34599	20.76563
9.945832	65.39004	20.76538
9.954166	65.43188	20.76516
9.962500	65.47396	20.76495
9.975000	65.53820	20.76454
9.987500	65.60058	20.76414
9.995834	65.64474	20.76389
10.00417	65.68374	20.76361
10.01667	65.75003	20.76316
10.02917	65.80874	20.76269
10.03750	65.85352	20.76241
10.04583	65.89720	20.76214
10.05833	65.95899	20.76172
10.07083	66.02456	20.76130
10.07917	66.06574	20.76104
10.08750	66.10486	20.76077
10.10000	66.17082	20.76041
10.11250	66.23907	20.76008
10.12083	66.27580	20.75981
10.12917	66.31990	20.75953
10.14167	66.38184	20.75911
10.15417	66.45924	20.75868
10.16250	66.50193	20.75838
10.17083	66.52769	20.75808
10.17917	66.57462	20.75778
10.19167	66.63501	20.75731
10.20417	66.69903	20.75686
10.21250	66.74122	20.75655
10.22083	66.78489	20.75625
10.23333	66.84703	20.75581
10.24583	66.91048	20.75538
10.25417	66.95366	20.75510
10.26250	66.99040	20.75485
10.27500	67.05820	20.75444
10.28750	67.12161	20.75409
10.29583	67.16252	20.75387
10.30417	67.20813	20.75364
10.31667	67.26715	20.75329
10.32917	67.33024	20.75293
10.33750	67.37401	20.75266
10.34583	67.41574	20.75238
10.35833	67.47678	20.75200
10.37083	67.54164	20.75158
10.37917	67.58489	20.75132
10.38750	67.62722	20.75105
10.39583	67.66586	20.75078
10.40833	67.73299	20.75032
10.42083	67.79268	20.74988
10.42917	67.84047	20.74956
10.43750	67.88155	20.74925
10.45000	67.94530	20.74885
10.46250	68.00726	20.74838
10.47083	68.05140	20.74808
10.47917	68.09221	20.74779
10.49167	68.15341	20.74742
10.50416	68.21718	20.74703
10.51250	68.25884	20.74678
10.52083	68.30639	20.74652
10.53333	68.36526	20.74608
10.54584	68.42676	20.74570
10.55417	68.47222	20.74544
10.56250	68.51410	20.74518
10.57500	68.57762	20.74475
10.58750	68.64021	20.74434
10.59584	68.68153	20.74410
10.60417	68.72582	20.74387
10.61250	68.76480	20.74362
10.62500	68.82970	20.74322
10.63750	68.89184	20.74284
10.64583	68.93770	20.74256
10.65416	68.97631	20.74228
10.66667	69.04298	20.74184
10.67917	69.10501	20.74136
10.68750	69.14432	20.74103
10.69583	69.19618	20.74074
10.70833	69.25850	20.74034
10.72084	69.31538	20.73988
10.72917	69.35860	20.73960
10.73750	69.39937	20.73930
10.75000	69.46308	20.73886
10.76250	69.52400	20.73838
10.77083	69.56739	20.73811
10.77916	69.61078	20.73780
10.79167	69.67449	20.73731
10.80417	69.73931	20.73688
10.81250	69.77851	20.73662
10.82083	69.81858	20.73635
10.82916	69.86155	20.73606
10.84167	69.92444	20.73567
10.85417	69.99038	20.73527
10.86250	70.03525	20.73498
10.87084	70.07238	20.73476
10.88333	70.13622	20.73438
10.89583	70.20106	20.73394
10.90416	70.24080	20.73366
10.91250	70.28874	20.73341
10.92500	70.34685	20.73301
10.93750	70.41094	20.73260
10.94583	70.45650	20.73235
10.95416	70.49572	20.73203
10.96667	70.55988	20.73154
10.97917	70.62747	20.73112
10.98750	70.66563	20.73083
10.99584	70.70800	20.73054
11.00833	70.76796	20.73009
11.02083	70.82900	20.72964
11.02916	70.87611	20.72935
11.03750	70.92379	20.72906
11.04584	70.97132	20.72880
11.05834	71.02304	20.72837
11.07083	71.08668	20.72793
11.07916	71.12663	20.72765
11.08750	71.16705	20.72739
11.10000	71.23232	20.72694
11.11250	71.29835	20.72650
11.12084	71.34222	20.72622
11.12916	71.37988	20.72590
11.14166	71.44556	20.72541
11.15416	71.50585	20.72496
11.16250	71.55218	20.72463
11.17084	71.59045	20.72426
11.18334	71.65549	20.72376
11.19583	71.72012	20.72324
11.20416	71.76034	20.72291
11.21250	71.80508	20.72264
11.22500	71.86782	20.72230
11.23750	71.93147	20.72186
11.24584	71.97520	20.72161
11.25416	72.01647	20.72136
11.26250	72.05838	20.72113
11.27500	72.12150	20.72078
11.28750	72.18521	20.72040
11.29584	72.22708	20.72014
11.30417	72.26834	20.71982
11.31666	72.32906	20.71938
11.32916	72.39278	20.71898
11.33750	72.43515	20.71871
11.34584	72.47918	20.71844
11.35834	72.54102	20.71797
11.37084	72.60896	20.71754
11.37916	72.64843	20.71727
11.38750	72.69222	20.71698
11.40000	72.75426	20.71653
11.41250	72.81821	20.71604
11.42084	72.85788	20.71575
11.42917	72.90350	20.71544
11.44166	72.96508	20.71500
11.45416	73.02624	20.71461
11.46250	73.06880	20.71428
11.47084	73.11236	20.71400
11.47917	73.15489	20.71371
11.49167	73.21729	20.71330
11.50416	73.28061	20.71290
11.51250	73.32229	20.71262
11.52083	73.36829	20.71234
11.53333	73.42868	20.71188
11.54584	73.48700	20.71144
11.55417	73.53147	20.71114
11.56250	73.57606	20.71080
11.57500	73.63969	20.71029
11.58750	73.69994	20.70977
11.59584	73.74903	20.70942
11.60417	73.78730	20.70908
11.61667	73.84996	20.70852
11.62916	73.91751	20.70801
11.63750	73.95702	20.70768
11.64583	73.99903	20.70741
11.65833	74.06449	20.70705
11.67084	74.12715	20.70666
11.67917	74.16759	20.70644
11.68750	74.20906	20.70619
11.69583	74.25426	20.70592
11.70833	74.31451	20.70555
11.72084	74.37978	20.70520
11.72917	74.41843	20.70492
11.73750	74.46734	20.70462
11.75000	74.52599	20.70420
11.76250	74.59150	20.70376
11.77083	74.63491	20.70347
11.77916	74.67614	20.70320
11.79167	74.73713	20.70276
11.80417	74.80024	20.70232
11.81250	74.84081	20.70201
11.82083	74.88570	20.70170
11.83333	74.94864	20.70126
11.84584	75.01215	20.70086
11.85417	75.05540	20.70056
11.86250	75.09844	20.70026
11.87500	75.15750	20.69981
11.88750	75.22156	20.69931
11.89583	75.26697	20.69899
11.90416	75.30696	20.69870
11.91250	75.34876	20.69839
11.92500	75.41376	20.69790
11.93750	75.47715	20.69746
11.94583	75.51930	20.69717
11.95416	75.55947	20.69687
11.96667	75.62406	20.69644
11.97917	75.68945	20.69602
11.98750	75.72676	20.69573
11.99584	75.77376	20.69542
12.00833	75.83655	20.69500
12.02083	75.89855	20.69454
12.02916	75.93951	20.69422
12.03750	75.97988	20.69391
12.05000	76.04526	20.69346
12.06250	76.11032	20.69300
12.07083	76.15060	20.69270
12.07916	76.19188	20.69241
12.09167	76.25788	20.69195
12.10417	76.31778	20.69148
12.11250	76.35951	20.69120
12.12084	76.40264	20.69085
12.12916	76.44294	20.69048
12.14166	76.51045	20.69000
12.15416	76.57406	20.68951
12.16250	76.61701	20.68920
12.17084	76.66092	20.68890
12.18334	76.72680	20.68844
12.19583	76.79844	20.68798
12.20416	76.84153	20.68772
12.21250	76.88322	20.68748
12.22500	76.94498	20.68705
12.23750	77.00679	20.68664
12.24584	77.04898	20.68637
12.25416	77.09268	20.68606
12.26666	77.15638	20.68562
12.27916	77.21690	20.68521
12.28750	77.26446	20.68491
12.29584	77.30336	20.68461
12.30834	77.36785	20.68415
12.32083	77.42832	20.68366
12.32916	77.47374	20.68336
12.33750	77.51238	20.68306
12.34584	77.54602	20.68278
12.35834	77.60528	20.68234
12.37084	77.66765	20.68190
12.37916	77.71020	20.68158
12.38750	77.75010	20.68130
12.40000	77.81426	20.68090
12.41250	77.87890	20.68045
12.42084	77.91888	20.68013
12.42917	77.96168	20.67983
12.44166	78.02590	20.67937
12.45416	78.08926	20.67889
12.46250	78.13020	20.67858
12.47084	78.17316	20.67822
12.48334	78.24060	20.67773
12.49584	78.30294	20.67726
12.50416	78.34505	20.67691
12.51250	78.38178	20.67658
12.52500	78.44739	20.67609
12.53750	78.50797	20.67554
12.54584	78.55910	20.67521
12.55417	78.60707	20.67490
12.56250	78.63602	20.67456
12.57500	78.70032	20.67405
12.58750	78.76130	20.67357
12.59584	78.80704	20.67325
12.60417	78.84810	20.67291
12.61667	78.91544	20.67252
12.62916	78.97804	20.67212
12.63750	79.01952	20.67185
12.64583	79.06150	20.67157
12.65833	79.12486	20.67116
12.67084	79.18906	20.67078
12.67917	79.22812	20.67050
12.68750	79.27012	20.67022
12.70000	79.33416	20.66978
12.71250	79.40228	20.66934
12.72084	79.43938	20.66902
12.72917	79.48147	20.66872
12.74167	79.54682	20.66825
12.75416	79.60776	20.66775
12.76250	79.64985	20.66740
12.77083	79.69609	20.66709
12.77916	79.73550	20.66676
12.79167	79.80220	20.66623
12.80417	79.86187	20.66576
12.81250	79.90768	20.66548
12.82083	79.94874	20.66517
12.83333	80.01309	20.66474
12.84584	80.07656	20.66431
12.85417	80.11776	20.66401
12.86250	80.16070	20.66369
12.87500	80.22348	20.66327
12.88750	80.28609	20.66281
12.89583	80.32916	20.66248
12.90416	80.37211	20.66217
12.91667	80.43382	20.66174
12.92917	80.49666	20.66131
12.93750	80.53784	20.66099
12.94583	80.58164	20.66069
12.95833	80.64503	20.66028
12.97084	80.70853	20.65986
12.97917	80.75139	20.65958
12.98750	80.79150	20.65930
12.99583	80.83188	20.65897
13.00833	80.89934	20.65849
13.02083	80.96660	20.65806
13.02916	81.00432	20.65775
13.03750	81.04618	20.65742
13.05000	81.10840	20.65692
13.06250	81.17334	20.65642
13.07083	81.21312	20.65610
13.07916	81.25900	20.65581
13.09167	81.31670	20.65537
13.10417	81.38390	20.65497
13.11250	81.42399	20.65466
13.12083	81.46466	20.65438
13.13333	81.53252	20.65392
13.14583	81.59194	20.65344
13.15416	81.63647	20.65312
13.16250	81.67960	20.65277
13.17500	81.74009	20.65226
13.18750	81.80420	20.65175
13.19583	81.84772	20.65145
13.20416	81.89038	20.65113
13.21250	81.93334	20.65079
13.22500	81.99559	20.65039
13.23750	82.05890	20.64997
13.24583	82.10019	20.64968
13.25417	82.13876	20.64939
13.26666	82.20650	20.64892
13.27916	82.26613	20.64846
13.28750	82.31066	20.64814
13.29584	82.35342	20.64783
13.30833	82.41811	20.64732
13.32083	82.48208	20.64681
13.32916	82.52314	20.64649
13.33750	82.56535	20.64618
13.35000	82.62891	20.64568
13.36250	82.69186	20.64519
13.37083	82.73996	20.64487
13.37917	82.78616	20.64456
13.39166	82.85282	20.64411
13.40416	82.91304	20.64365
13.41250	82.95556	20.64332
13.42084	82.99980	20.64299
13.42917	83.04045	20.64269
13.44167	83.09038	20.64226
13.45416	83.15426	20.64181
13.46250	83.19528	20.64151
13.47084	83.24540	20.64115
13.48334	83.31631	20.64060
13.49583	83.37719	20.64010
13.50417	83.42000	20.63976
13.51250	83.46639	20.63942
13.52500	83.52941	20.63892
13.53750	83.59044	20.63844
13.54584	83.63319	20.63813
13.55417	83.66861	20.63786
13.56667	83.72225	20.63741
13.57916	83.78532	20.63692
13.58750	83.83056	20.63661
13.59584	83.87040	20.63631
13.60834	83.93285	20.63586
13.62083	83.99836	20.63541
13.62917	84.03869	20.63508
13.63750	84.08032	20.63469
13.64583	84.12514	20.63436
13.65833	84.18676	20.63394
13.67084	84.24920	20.63348
13.67917	84.29399	20.63318
13.68750	84.33631	20.63287
13.70000	84.40429	20.63239
13.71250	84.46232	20.63194
13.72084	84.50610	20.63170
13.72917	84.54719	20.63144
13.74167	84.61051	20.63100
13.75417	84.68025	20.63056
13.76250	84.71518	20.63024
13.77083	84.75751	20.62992
13.78333	84.81903	20.62947
13.79584	84.88353	20.62900
13.80417	84.92795	20.62868
13.81250	84.97072	20.62837
13.82500	85.03199	20.62790
13.83750	85.09356	20.62742
13.84584	85.13716	20.62709
13.85417	85.17556	20.62677
13.86250	85.22291	20.62646
13.87500	85.28601	20.62599
13.88750	85.35145	20.62556
13.89583	85.39022	20.62528
13.90416	85.43341	20.62495
13.91667	85.49678	20.62450
13.92917	85.56230	20.62408
13.93750	85.60441	20.62378
13.94583	85.64468	20.62346
13.95833	85.70761	20.62298
13.97084	85.77437	20.62239
13.97917	85.81309	20.62205
13.98750	85.85316	20.62174
14.00000	85.91830	20.62127
14.01250	85.98034	20.62076
14.02083	86.02254	20.62041
14.02916	86.06251	20.62009
14.04167	86.12944	20.61961
14.05417	86.19080	20.61914
14.06250	86.23452	20.61881
14.07083	86.27766	20.61852
14.07916	86.31801	20.61819
14.09167	86.38238	20.61766
14.10417	86.45268	20.61722
14.11250	86.49468	20.61692
14.12083	86.53264	20.61659
14.13333	86.59594	20.61617
14.14583	86.66110	20.61578
14.15416	86.70118	20.61548
14.16250	86.74298	20.61518
14.17500	86.80786	20.61469
14.18750	86.86958	20.61419
14.19583	86.91110	20.61382
14.20416	86.95476	20.61348
14.21667	87.01389	20.61298
14.22917	87.07926	20.61243
14.23750	87.12522	20.61208
14.24583	87.15985	20.61174
14.25833	87.22730	20.61126
14.27083	87.29181	20.61074
14.27916	87.33137	20.61045
14.28750	87.37745	20.61015
14.29584	87.41832	20.60981
14.30833	87.48006	20.60937
14.32083	87.54497	20.60894
14.32916	87.59212	20.60864
14.33750	87.62932	20.60834
14.35000	87.69259	20.60792
14.36250	87.75708	20.60749
14.37083	87.79601	20.60716
14.37917	87.84234	20.60685
14.39166	87.90305	20.60631
14.40416	87.96542	20.60578
14.41250	88.01184	20.60542
14.42084	88.05145	20.60509
14.43333	88.11488	20.60458
14.44583	88.17890	20.60408
14.45416	88.22269	20.60376
14.46250	88.26558	20.60344
14.47500	88.32629	20.60303
14.48750	88.39086	20.60258
14.49583	88.43063	20.60228
14.50417	88.47662	20.60202
14.51250	88.51828	20.60174
14.52500	88.58139	20.60127
14.53750	88.64360	20.60075
14.54584	88.68562	20.60042
14.55417	88.72734	20.60012
14.56667	88.78887	20.59967
14.57916	88.85250	20.59921
14.58750	88.89738	20.59886
14.59584	88.94132	20.59852
14.60834	89.00336	20.59803
14.62083	89.06674	20.59756
14.62917	89.10702	20.59725
14.63750	89.14875	20.59694
14.65000	89.21197	20.59645
14.66250	89.27641	20.59600
14.67084	89.31764	20.59570
14.67917	89.35842	20.59537
14.69167	89.42303	20.59489
14.70416	89.48736	20.59446
14.71250	89.53169	20.59415
14.72084	89.57226	20.59382
14.72917	89.61499	20.59349
14.74167	89.67587	20.59299
14.75417	89.74006	20.59252
14.76250	89.78270	20.59224
14.77083	89.82424	20.59193
14.78333	89.88800	20.59143
14.79584	89.95288	20.59093
14.80417	89.99144	20.59063
14.81250	90.03476	20.59035
14.82500	90.09824	20.58991
14.83750	90.15860	20.58940
14.84584	90.20206	20.58901
14.85417	90.24668	20.58860
14.86667	90.31001	20.58802
14.87917	90.37509	20.58746
14.88750	90.41638	20.58708
14.89583	90.45775	20.58667
14.90833	90.52168	20.58609
14.92084	90.58088	20.58557
14.92917	90.62634	20.58528
14.93750	90.66666	20.58503
14.94583	90.70912	20.58475
14.95833	90.77512	20.58426
14.97084	90.83561	20.58376
14.97917	90.88441	20.58345
14.98750	90.93515	20.58314
15.00000	90.98899	20.58266
15.01250	91.04775	20.58218
15.02083	91.09086	20.58182
15.02916	91.13134	20.58148
15.04167	91.19618	20.58106
15.05417	91.26195	20.58059
15.06250	91.30028	20.58028
15.07083	91.34334	20.57997
15.08333	91.40747	20.57948
15.09584	91.46964	20.57899
15.10417	91.51460	20.57866
15.11250	91.55728	20.57833
15.12500	91.61909	20.57778
15.13750	91.68384	20.57727
15.14583	91.72600	20.57693
15.15416	91.76522	20.57659
15.16250	91.80724	20.57625
15.17500	91.87343	20.57575
15.18750	91.93466	20.57525
15.19583	91.97472	20.57497
15.20416	92.02168	20.57464
15.21667	92.08476	20.57414
15.22917	92.14306	20.57367
15.23750	92.19199	20.57338
15.24583	92.22991	20.57310
15.25833	92.29514	20.57264
15.27083	92.35614	20.57220
15.27916	92.39981	20.57182
15.28750	92.44280	20.57153
15.30000	92.50836	20.57109
15.31250	92.56994	20.57059
15.32083	92.60769	20.57023
15.32916	92.65394	20.56982
15.34167	92.71581	20.56926
15.35417	92.78009	20.56872
15.36250	92.82282	20.56839
15.37083	92.87101	20.56804
15.37917	92.90926	20.56769
15.39166	92.96895	20.56724
15.40416	93.03559	20.56678
15.41250	93.07832	20.56652
15.42084	93.11671	20.56628
15.43333	93.18202	20.56584
15.44583	93.24322	20.56539
15.45416	93.28699	20.56509
15.46250	93.32880	20.56478
15.47500	93.39392	20.56428
15.48750	93.45566	20.56379
15.49583	93.49538	20.56349
15.50417	93.53844	20.56317
15.51666	93.60449	20.56268
15.52916	93.66988	20.56218
15.53750	93.71119	20.56184
15.54584	93.75080	20.56149
15.55833	93.82176	20.56101
15.57083	93.89058	20.56051
15.57916	93.93506	20.56017
15.58750	93.97532	20.55984
15.59584	94.00778	20.55952
15.60834	94.06441	20.55902
15.62083	94.12819	20.55857
15.62917	94.17101	20.55828
15.63750	94.21368	20.55793
15.65000	94.27739	20.55744
15.66250	94.33705	20.55694
15.67084	94.37749	20.55660
15.67917	94.42300	20.55631
15.69167	94.48351	20.55589
15.70416	94.55219	20.55541
15.71250	94.59141	20.55510
15.72084	94.63491	20.55480
15.73334	94.69769	20.55429
15.74583	94.76186	20.55384
15.75417	94.80256	20.55354
15.76250	94.84290	20.55312
15.77500	94.90820	20.55259
15.78750	94.97278	20.55208
15.79584	95.01444	20.55168
15.80417	95.05478	20.55133
15.81250	95.09576	20.55102
15.82500	95.16134	20.55051
15.83750	95.22181	20.54994
15.84584	95.26531	20.54969
15.85417	95.30656	20.54936
15.86667	95.36976	20.54884
15.87917	95.43457	20.54842
15.88750	95.47734	20.54815
15.89583	95.52012	20.54783
15.90833	95.58209	20.54736
15.92084	95.64428	20.54690
15.92917	95.68520	20.54654
15.93750	95.72938	20.54620
15.95000	95.79384	20.54574
15.96250	95.85841	20.54520
15.97084	95.89912	20.54486
15.97917	95.94191	20.54456
15.99167	96.00592	20.54406
16.00417	96.06778	20.54362
16.01250	96.11244	20.54330
16.02084	96.15338	20.54302
16.02917	96.19509	20.54275
16.04167	96.25839	20.54233
16.05417	96.31920	20.54192
16.06250	96.36326	20.54163
16.07083	96.40399	20.54131
16.08333	96.46746	20.54082
16.09583	96.53205	20.54037
16.10416	96.57472	20.54006
16.11250	96.61493	20.53972
16.12500	96.67799	20.53923
16.13750	96.74156	20.53868
16.14584	96.78309	20.53833
16.15417	96.82708	20.53803
16.16667	96.88869	20.53753
16.17917	96.95326	20.53705
16.18750	96.99599	20.53673
16.19583	97.03651	20.53644
16.20833	97.09839	20.53601
16.22083	97.16268	20.53558
16.22916	97.21040	20.53528
16.23750	97.24859	20.53496
16.24583	97.28600	20.53464
16.25834	97.35103	20.53418
16.27084	97.41832	20.53371
16.27917	97.45836	20.53338
16.28750	97.49926	20.53304
16.30000	97.56366	20.53250
16.31250	97.63922	20.53198
16.32083	97.68236	20.53166
16.32916	97.72186	20.53130
16.34167	97.78659	20.53077
16.35416	97.83839	20.53025
16.36250	97.88182	20.52993
16.37083	97.92447	20.52963
16.38334	97.98549	20.52918
16.39584	98.05284	20.52874
16.40417	98.09211	20.52848
16.41250	98.13506	20.52821
16.42500	98.19618	20.52778
16.43750	98.25985	20.52734
16.44583	98.30368	20.52701
16.45416	98.34570	20.52667
16.46250	98.38518	20.52636
16.47500	98.44903	20.52592
16.48750	98.51168	20.52537
16.49583	98.55461	20.52506
16.50417	98.59848	20.52473
16.51666	98.66228	20.52423
