"Time (min)"	"Temperature (°C)"	"Weight (mg)"
75.41250	774.0262	6.145161
75.42082	774.1111	6.144278
75.42918	774.1924	6.143338
75.43750	774.2768	6.142413
75.44582	774.3610	6.141528
75.45418	774.4439	6.140649
75.46250	774.5250	6.139766
75.47082	774.6084	6.138896
75.47916	774.6910	6.138049
75.48750	774.7760	6.137195
75.49584	774.8592	6.136350
75.50416	774.9399	6.135538
75.51250	775.0241	6.134728
75.52084	775.1087	6.133920
75.52918	775.1892	6.133059
75.53750	775.2739	6.132166
75.54582	775.3560	6.131285
75.55418	775.4400	6.130420
75.56250	775.5228	6.129532
75.57082	775.6051	6.128668
75.57918	775.6882	6.127789
75.58750	775.7706	6.126878
75.59582	775.8555	6.125986
75.60416	775.9381	6.125110
75.61250	776.0214	6.124226
75.62084	776.1040	6.123367
75.62916	776.1860	6.122515
75.63750	776.2703	6.121661
75.64584	776.3539	6.120824
75.65418	776.4369	6.119988
75.66250	776.5182	6.119168
75.67082	776.6035	6.118360
75.67918	776.6844	6.117522
75.68750	776.7690	6.116676
75.69582	776.8530	6.115840
75.70418	776.9347	6.115000
75.71250	777.0181	6.114144
75.72082	777.1000	6.113251
75.72916	777.1840	6.112340
75.73750	777.2681	6.111452
75.74584	777.3500	6.110576
75.75416	777.4344	6.109690
75.76250	777.5165	6.108826
75.77084	777.5995	6.107941
75.77918	777.6829	6.107045
75.78750	777.7675	6.106144
75.79582	777.8506	6.105265
75.80418	777.9328	6.104378
75.81250	778.0160	6.103504
75.82082	778.1001	6.102630
75.82918	778.1824	6.101750
75.83750	778.2652	6.100876
75.84582	778.3476	6.099995
75.85416	778.4320	6.099140
75.86250	778.5142	6.098310
75.87084	778.5980	6.097482
75.87916	778.6816	6.096634
75.88750	778.7652	6.095813
75.89584	778.8478	6.094992
75.90418	778.9312	6.094144
75.91250	779.0124	6.093279
75.92082	779.0978	6.092422
75.92918	779.1788	6.091591
75.93750	779.2640	6.090735
75.94582	779.3464	6.089863
75.95418	779.4282	6.088984
75.96250	779.5102	6.088080
75.97082	779.5964	6.087157
75.97916	779.6776	6.086266
75.98750	779.7608	6.085406
75.99584	779.8437	6.084528
76.00416	779.9278	6.083671
76.01250	780.0090	6.082825
76.02084	780.0928	6.081979
76.02918	780.1757	6.081150
76.03750	780.2589	6.080313
76.04582	780.3437	6.079502
76.05418	780.4251	6.078723
76.06250	780.5075	6.077908
76.07082	780.5900	6.077093
76.07918	780.6735	6.076262
76.08750	780.7574	6.075385
76.09582	780.8401	6.074512
76.10416	780.9244	6.073668
76.11250	781.0066	6.072794
76.12084	781.0899	6.071912
76.12916	781.1722	6.071002
76.13750	781.2553	6.070106
76.14584	781.3390	6.069246
76.15418	781.4218	6.068369
76.16250	781.5048	6.067524
76.17082	781.5875	6.066690
76.17918	781.6700	6.065832
76.18750	781.7551	6.064985
76.19582	781.8369	6.064144
76.20418	781.9220	6.063328
76.21250	782.0056	6.062520
76.22082	782.0866	6.061670
76.22916	782.1705	6.060779
76.23750	782.2554	6.059882
76.24584	782.3359	6.059003
76.25416	782.4184	6.058149
76.26250	782.5012	6.057292
76.27084	782.5860	6.056450
76.27918	782.6684	6.055627
76.28750	782.7534	6.054780
76.29582	782.8349	6.053928
76.30418	782.9176	6.053111
76.31250	783.0011	6.052300
76.32082	783.0860	6.051484
76.32918	783.1662	6.050665
76.33750	783.2510	6.049824
76.34582	783.3328	6.048970
76.35416	783.4146	6.048072
76.36250	783.4994	6.047174
76.37084	783.5820	6.046304
76.37916	783.6642	6.045421
76.38750	783.7489	6.044557
76.39584	783.8313	6.043722
76.40418	783.9140	6.042902
76.41250	783.9975	6.042041
76.42082	784.0805	6.041208
76.42918	784.1643	6.040390
76.43750	784.2472	6.039572
76.44582	784.3278	6.038729
76.45418	784.4124	6.037851
76.46250	784.4954	6.037037
76.47082	784.5791	6.036186
76.47916	784.6587	6.035284
76.48750	784.7451	6.034385
76.49584	784.8290	6.033524
76.50416	784.9120	6.032642
76.51250	784.9940	6.031771
76.52084	785.0774	6.030934
76.52918	785.1585	6.030126
76.53750	785.2458	6.029335
76.54582	785.3266	6.028500
76.55418	785.4100	6.027675
76.56250	785.4930	6.026856
76.57082	785.5770	6.026031
76.57918	785.6594	6.025186
76.58750	785.7429	6.024292
76.59582	785.8249	6.023409
76.60416	785.9070	6.022516
76.61250	785.9906	6.021640
76.62084	786.0740	6.020732
76.62916	786.1584	6.019820
76.63750	786.2406	6.018976
76.64584	786.3247	6.018149
76.65418	786.4080	6.017312
76.66250	786.4912	6.016500
76.67082	786.5741	6.015754
76.67918	786.6563	6.014985
76.68750	786.7412	6.014200
76.69582	786.8250	6.013360
76.70418	786.9056	6.012550
76.71250	786.9884	6.011778
76.72082	787.0731	6.010950
76.72916	787.1559	6.010137
76.73750	787.2385	6.009350
76.74584	787.3222	6.008516
76.75416	787.4042	6.007656
76.76250	787.4887	6.006766
76.77084	787.5702	6.005869
76.77918	787.6526	6.004988
76.78750	787.7374	6.004131
76.79582	787.8199	6.003272
76.80418	787.9032	6.002426
76.81250	787.9860	6.001568
76.82082	788.0692	6.000680
76.82918	788.1529	5.999838
76.83750	788.2369	5.998989
76.84582	788.3179	5.998150
76.85416	788.4000	5.997360
76.86250	788.4858	5.996555
76.87084	788.5688	5.995716
76.87916	788.6505	5.994835
76.88750	788.7328	5.993980
76.89584	788.8172	5.993097
76.90418	788.9008	5.992235
76.91250	788.9824	5.991380
76.92082	789.0668	5.990542
76.92918	789.1496	5.989707
76.93750	789.2324	5.988825
76.94582	789.3171	5.987958
76.95418	789.3972	5.987129
76.96250	789.4835	5.986331
76.97082	789.5662	5.985510
76.97916	789.6496	5.984700
76.98750	789.7313	5.983880
76.99584	789.8168	5.983071
77.00416	789.8985	5.982244
77.01250	789.9835	5.981430
77.02084	790.0632	5.980604
77.02918	790.1476	5.979775
77.03750	790.2306	5.978951
77.04582	790.3125	5.978100
77.05418	790.3970	5.977224
77.06250	790.4818	5.976400
77.07082	790.5651	5.975558
77.07918	790.6447	5.974671
77.08750	790.7282	5.973852
77.09582	790.8126	5.973035
77.10416	790.8978	5.972229
77.11250	790.9792	5.971440
77.12084	791.0620	5.970613
77.12916	791.1447	5.969810
77.13750	791.2285	5.968994
77.14584	791.3106	5.968110
77.15418	791.3937	5.967276
77.16250	791.4770	5.966450
77.17082	791.5594	5.965590
77.17918	791.6416	5.964738
77.18750	791.7261	5.963887
77.19582	791.8078	5.963056
77.20418	791.8926	5.962222
77.21250	791.9756	5.961384
77.22082	792.0587	5.960586
77.22916	792.1418	5.959807
77.23750	792.2251	5.958985
77.24584	792.3088	5.958145
77.25416	792.3899	5.957294
77.26250	792.4747	5.956446
77.27084	792.5579	5.955594
77.27918	792.6402	5.954736
77.28750	792.7238	5.953895
77.29582	792.8080	5.953056
77.30418	792.8895	5.952184
77.31250	792.9738	5.951326
77.32082	793.0562	5.950488
77.32918	793.1387	5.949671
77.33750	793.2212	5.948847
77.34582	793.3061	5.948000
77.35416	793.3888	5.947183
77.36250	793.4705	5.946366
77.37084	793.5554	5.945546
77.37916	793.6366	5.944724
77.38750	793.7230	5.943896
77.39584	793.8038	5.943055
77.40418	793.8878	5.942188
77.41250	793.9700	5.941355
77.42082	794.0526	5.940532
77.42918	794.1355	5.939712
77.43750	794.2184	5.938876
77.44582	794.3005	5.938040
77.45418	794.3828	5.937208
77.46250	794.4684	5.936412
77.47082	794.5494	5.935615
77.47916	794.6328	5.934828
77.48750	794.7160	5.934066
77.49584	794.8008	5.933264
77.50416	794.8830	5.932448
77.51250	794.9666	5.931656
77.52084	795.0500	5.930859
77.52918	795.1324	5.930022
77.53750	795.2139	5.929172
77.54582	795.2985	5.928310
77.55418	795.3812	5.927463
77.56250	795.4644	5.926619
77.57082	795.5484	5.925758
77.57918	795.6320	5.924921
77.58750	795.7148	5.924071
77.59582	795.7978	5.923180
77.60416	795.8801	5.922287
77.61250	795.9640	5.921426
77.62084	796.0464	5.920568
77.62916	796.1314	5.919726
77.63750	796.2121	5.918884
77.64584	796.2980	5.918052
77.65418	796.3790	5.917232
77.66250	796.4616	5.916389
77.67082	796.5440	5.915581
77.67918	796.6276	5.914800
77.68750	796.7102	5.914011
77.69582	796.7934	5.913215
77.70418	796.8774	5.912411
77.71250	796.9624	5.911565
77.72082	797.0431	5.910742
77.72916	797.1269	5.909924
77.73750	797.2108	5.909109
77.74584	797.2931	5.908310
77.75416	797.3776	5.907480
77.76250	797.4589	5.906648
77.77084	797.5422	5.905846
77.77918	797.6272	5.905030
77.78750	797.7089	5.904187
77.79582	797.7918	5.903368
77.80418	797.8750	5.902545
77.81250	797.9568	5.901698
77.82082	798.0413	5.900850
77.82918	798.1245	5.900020
77.83750	798.2086	5.899230
77.84582	798.2901	5.898426
77.85416	798.3759	5.897594
77.86250	798.4568	5.896769
77.87084	798.5395	5.895990
77.87916	798.6218	5.895206
77.88750	798.7055	5.894414
77.89584	798.7900	5.893632
77.90418	798.8722	5.892832
77.91250	798.9545	5.892020
77.92082	799.0371	5.891176
77.92918	799.1225	5.890344
77.93750	799.2042	5.889526
77.94582	799.2894	5.888701
77.95418	799.3714	5.887871
77.96250	799.4540	5.887041
77.97082	799.5368	5.886207
77.97916	799.6218	5.885376
77.98750	799.7038	5.884564
77.99584	799.7862	5.883740
78.00416	799.8697	5.882906
78.01250	799.9534	5.882078
78.02084	800.0362	5.881245
78.02918	800.1191	5.880443
78.03750	800.2016	5.879685
78.04582	800.2859	5.878876
78.05418	800.3689	5.878051
78.06250	800.4526	5.877224
78.07082	800.5340	5.876402
78.07918	800.6174	5.875594
78.08750	800.7006	5.874796
78.09582	800.7850	5.874002
78.10416	800.8672	5.873230
78.11250	800.9500	5.872426
78.12084	801.0340	5.871574
78.12916	801.1162	5.870750
78.13750	801.1982	5.869936
78.14584	801.2819	5.869119
78.15418	801.3660	5.868316
78.16250	801.4509	5.867496
78.17082	801.5316	5.866641
78.17918	801.6163	5.865832
78.18750	801.7003	5.865032
78.19582	801.7822	5.864239
78.20418	801.8660	5.863438
78.21250	801.9488	5.862622
78.22082	802.0305	5.861801
78.22916	802.1140	5.860992
78.23750	802.1968	5.860150
78.24584	802.2810	5.859328
78.25416	802.3611	5.858545
78.26250	802.4465	5.857712
78.27084	802.5289	5.856840
78.27918	802.6126	5.855958
78.28750	802.6968	5.855110
78.29582	802.7796	5.854275
78.30418	802.8608	5.853446
78.31250	802.9451	5.852590
78.32082	803.0264	5.851739
78.32918	803.1120	5.850894
78.33750	803.1966	5.850070
78.34582	803.2759	5.849230
78.35416	803.3600	5.848424
78.36250	803.4434	5.847649
78.37084	803.5270	5.846864
78.37916	803.6094	5.846108
78.38750	803.6926	5.845360
78.39584	803.7758	5.844606
78.40418	803.8563	5.843790
78.41250	803.9419	5.842961
78.42082	804.0225	5.842112
78.42918	804.1087	5.841279
78.43750	804.1899	5.840444
78.44582	804.2728	5.839605
78.45418	804.3550	5.838765
78.46250	804.4399	5.837943
78.47082	804.5230	5.837124
78.47916	804.6061	5.836314
78.48750	804.6890	5.835575
78.49584	804.7714	5.834829
78.50416	804.8558	5.834090
78.51250	804.9371	5.833352
78.52084	805.0214	5.832608
78.52918	805.1042	5.831850
78.53750	805.1895	5.831060
78.54582	805.2700	5.830227
78.55418	805.3545	5.829400
78.56250	805.4368	5.828594
78.57082	805.5184	5.827787
78.57918	805.6035	5.826970
78.58750	805.6831	5.826148
78.59582	805.7676	5.825360
78.60416	805.8516	5.824561
78.61250	805.9372	5.823754
78.62084	806.0180	5.822974
78.62916	806.1020	5.822218
78.63750	806.1842	5.821443
78.64584	806.2688	5.820660
78.65418	806.3528	5.819862
78.66250	806.4345	5.819074
78.67082	806.5176	5.818284
78.67918	806.6001	5.817454
78.68750	806.6838	5.816650
78.69582	806.7676	5.815865
78.70418	806.8493	5.815088
78.71250	806.9344	5.814285
78.72082	807.0160	5.813485
78.72916	807.1000	5.812690
78.73750	807.1821	5.811895
78.74584	807.2648	5.811109
78.75416	807.3482	5.810318
78.76250	807.4312	5.809528
78.77084	807.5145	5.808713
78.77918	807.5988	5.807856
78.78750	807.6814	5.806982
78.79582	807.7634	5.806137
78.80418	807.8460	5.805283
78.81250	807.9304	5.804470
78.82082	808.0144	5.803632
78.82918	808.0968	5.802780
78.83750	808.1801	5.801959
78.84582	808.2626	5.801169
78.85416	808.3489	5.800352
78.86250	808.4288	5.799548
78.87084	808.5124	5.798791
78.87916	808.5962	5.798004
78.88750	808.6775	5.797229
78.89584	808.7622	5.796432
78.90418	808.8446	5.795668
78.91250	808.9297	5.794913
78.92082	809.0103	5.794120
78.92918	809.0938	5.793334
78.93750	809.1788	5.792596
78.94582	809.2600	5.791856
78.95418	809.3426	5.791090
78.96250	809.4269	5.790356
78.97082	809.5099	5.789599
78.97916	809.5918	5.788811
78.98750	809.6768	5.788022
78.99584	809.7582	5.787245
79.00416	809.8432	5.786480
79.01250	809.9250	5.785686
79.02084	810.0082	5.784908
79.02918	810.0922	5.784155
79.03750	810.1741	5.783352
79.04582	810.2579	5.782566
79.05418	810.3411	5.781790
79.06250	810.4257	5.781030
79.07082	810.5060	5.780258
79.07918	810.5900	5.779469
79.08750	810.6726	5.778698
79.09582	810.7556	5.777896
79.10416	810.8388	5.777100
79.11250	810.9226	5.776289
79.12084	811.0043	5.775515
79.12916	811.0870	5.774714
79.13750	811.1720	5.773915
79.14584	811.2534	5.773125
79.15418	811.3391	5.772346
79.16250	811.4209	5.771574
79.17082	811.5030	5.770776
79.17918	811.5862	5.770012
79.18750	811.6695	5.769219
79.19582	811.7520	5.768420
79.20418	811.8349	5.767642
79.21250	811.9206	5.766868
79.22082	812.0009	5.766113
79.22916	812.0861	5.765344
79.23750	812.1665	5.764554
79.24584	812.2522	5.763754
79.25416	812.3332	5.762985
79.26250	812.4182	5.762218
79.27084	812.4995	5.761450
79.27918	812.5865	5.760698
79.28750	812.6671	5.759937
79.29582	812.7489	5.759187
79.30418	812.8320	5.758420
79.31250	812.9150	5.757635
79.32082	813.0000	5.756880
79.32918	813.0815	5.756156
79.33750	813.1648	5.755365
79.34582	813.2480	5.754548
79.35416	813.3288	5.753778
79.36250	813.4121	5.752997
79.37084	813.4942	5.752194
79.37916	813.5781	5.751370
79.38750	813.6624	5.750536
79.39584	813.7457	5.749732
79.40418	813.8270	5.748950
79.41250	813.9120	5.748113
79.42082	813.9960	5.747325
79.42918	814.0781	5.746597
79.43750	814.1609	5.745825
79.44582	814.2452	5.745059
79.45418	814.3262	5.744308
79.46250	814.4116	5.743591
79.47082	814.4921	5.742910
79.47916	814.5775	5.742188
79.48750	814.6600	5.741430
79.49584	814.7414	5.740706
79.50416	814.8257	5.739957
79.51250	814.9081	5.739204
79.52084	814.9925	5.738467
79.52918	815.0750	5.737715
79.53750	815.1578	5.736962
79.54582	815.2401	5.736190
79.55418	815.3228	5.735389
79.56250	815.4058	5.734617
79.57082	815.4905	5.733860
79.57918	815.5724	5.733075
79.58750	815.6553	5.732336
79.59582	815.7384	5.731574
79.60416	815.8218	5.730774
79.61250	815.9064	5.729981
79.62084	815.9900	5.729195
79.62916	816.0705	5.728445
79.63750	816.1538	5.727706
79.64584	816.2362	5.726944
79.65418	816.3194	5.726180
79.66250	816.4026	5.725445
79.67082	816.4866	5.724687
79.67918	816.5689	5.723904
79.68750	816.6530	5.723142
79.69582	816.7351	5.722392
79.70418	816.8206	5.721671
79.71250	816.9004	5.720938
79.72082	816.9844	5.720146
79.72916	817.0662	5.719403
79.73750	817.1503	5.718671
79.74584	817.2328	5.717880
79.75416	817.3176	5.717106
79.76250	817.4000	5.716349
79.77084	817.4835	5.715596
79.77918	817.5660	5.714846
79.78750	817.6490	5.714059
79.79582	817.7322	5.713226
79.80418	817.8160	5.712418
79.81250	817.8984	5.711604
79.82082	817.9828	5.710793
79.82918	818.0636	5.710061
79.83750	818.1476	5.709331
79.84582	818.2306	5.708600
79.85416	818.3150	5.707824
79.86250	818.3961	5.707045
79.87084	818.4800	5.706299
79.87916	818.5632	5.705566
79.88750	818.6485	5.704828
79.89584	818.7292	5.704122
79.90418	818.8109	5.703420
79.91250	818.8938	5.702671
79.92082	818.9784	5.701926
79.92918	819.0608	5.701171
79.93750	819.1440	5.700401
79.94582	819.2266	5.699638
79.95418	819.3111	5.698848
79.96250	819.3942	5.698056
79.97082	819.4775	5.697322
79.97916	819.5584	5.696528
79.98750	819.6416	5.695691
79.99584	819.7261	5.694898
80.00416	819.8076	5.694092
80.01250	819.8903	5.693321
80.02084	819.9765	5.692608
80.02918	820.0579	5.691853
80.03750	820.1419	5.691106
80.04582	820.2244	5.690393
80.05418	820.3078	5.689610
80.06250	820.3910	5.688843
80.07082	820.4746	5.688093
80.07918	820.5561	5.687341
80.08750	820.6398	5.686627
80.09582	820.7215	5.685865
80.10416	820.8053	5.685110
80.11250	820.8868	5.684382
80.12084	820.9706	5.683660
80.12916	821.0538	5.682922
80.13750	821.1384	5.682205
80.14584	821.2195	5.681461
80.15418	821.3045	5.680722
80.16250	821.3866	5.679985
80.17082	821.4694	5.679224
80.17918	821.5519	5.678460
80.18750	821.6379	5.677666
80.19582	821.7196	5.676892
80.20418	821.8022	5.676120
80.21250	821.8879	5.675329
80.22082	821.9689	5.674568
80.22916	822.0501	5.673831
80.23750	822.1350	5.673118
80.24584	822.2181	5.672393
80.25416	822.3015	5.671635
80.26250	822.3820	5.670918
80.27084	822.4655	5.670220
80.27918	822.5500	5.669508
80.28750	822.6332	5.668774
80.29582	822.7142	5.668035
80.30418	822.8004	5.667297
80.31250	822.8814	5.666562
80.32082	822.9657	5.665801
80.32918	823.0470	5.665032
80.33750	823.1316	5.664270
80.34582	823.2147	5.663494
80.35416	823.2964	5.662732
80.36250	823.3812	5.661974
80.37084	823.4626	5.661216
80.37916	823.5451	5.660480
80.38750	823.6280	5.659751
80.39584	823.7102	5.658989
80.40418	823.7934	5.658215
80.41250	823.8770	5.657461
80.42082	823.9600	5.656709
80.42918	824.0428	5.655953
80.43750	824.1256	5.655200
80.44582	824.2092	5.654430
80.45418	824.2906	5.653650
80.46250	824.3742	5.652878
80.47082	824.4600	5.652090
80.47916	824.5418	5.651324
80.48750	824.6238	5.650578
80.49584	824.7082	5.649805
80.50416	824.7911	5.649050
80.51250	824.8749	5.648330
80.52084	824.9569	5.647584
80.52918	825.0386	5.646858
80.53750	825.1236	5.646174
80.54582	825.2059	5.645410
80.55418	825.2898	5.644665
80.56250	825.3722	5.643970
80.57082	825.4555	5.643238
80.57918	825.5379	5.642511
80.58750	825.6212	5.641772
80.59582	825.7039	5.641016
80.60416	825.7870	5.640276
80.61250	825.8701	5.639532
80.62084	825.9535	5.638772
80.62916	826.0349	5.638062
80.63750	826.1179	5.637368
80.64584	826.2022	5.636626
80.65418	826.2839	5.635922
80.66250	826.3674	5.635218
80.67082	826.4514	5.634482
80.67918	826.5320	5.633750
80.68750	826.6171	5.633024
80.69582	826.6985	5.632287
80.70418	826.7832	5.631548
80.71250	826.8656	5.630848
80.72082	826.9501	5.630112
80.72916	827.0309	5.629365
80.73750	827.1149	5.628610
80.74584	827.1968	5.627840
80.75416	827.2788	5.627109
80.76250	827.3644	5.626368
80.77084	827.4460	5.625625
80.77918	827.5298	5.624895
80.78750	827.6116	5.624176
80.79582	827.6954	5.623421
80.80418	827.7780	5.622664
80.81250	827.8614	5.621921
80.82082	827.9460	5.621174
80.82918	828.0282	5.620466
80.83750	828.1102	5.619758
80.84582	828.1947	5.619020
80.85416	828.2774	5.618236
80.86250	828.3586	5.617446
80.87084	828.4434	5.616669
80.87916	828.5257	5.615909
80.88750	828.6106	5.615175
80.89584	828.6922	5.614428
80.90418	828.7747	5.613674
80.91250	828.8593	5.612920
80.92082	828.9403	5.612140
80.92918	829.0238	5.611362
80.93750	829.1069	5.610650
80.94582	829.1902	5.609937
80.95418	829.2734	5.609218
80.96250	829.3578	5.608463
80.97082	829.4400	5.607688
80.97916	829.5235	5.606910
80.98750	829.6056	5.606145
80.99584	829.6882	5.605375
81.00416	829.7710	5.604636
81.01250	829.8539	5.603915
81.02084	829.9370	5.603160
81.02918	830.0182	5.602475
81.03750	830.1026	5.601782
81.04582	830.1864	5.601054
81.05418	830.2703	5.600328
81.06250	830.3518	5.599598
81.07082	830.4350	5.598899
81.07918	830.5174	5.598186
81.08750	830.6000	5.597485
81.09582	830.6828	5.596808
81.10416	830.7666	5.596126
81.11250	830.8493	5.595370
81.12084	830.9338	5.594598
81.12916	831.0162	5.593880
81.13750	831.0962	5.593157
81.14584	831.1824	5.592462
81.15418	831.2647	5.591740
81.16250	831.3478	5.591030
81.17082	831.4312	5.590315
81.17918	831.5125	5.589594
81.18750	831.5950	5.588870
81.19582	831.6778	5.588120
81.20418	831.7619	5.587378
81.21250	831.8455	5.586621
81.22082	831.9278	5.585896
81.22916	832.0124	5.585196
81.23750	832.0932	5.584438
81.24584	832.1780	5.583700
81.25416	832.2595	5.582928
81.26250	832.3438	5.582110
81.27084	832.4240	5.581355
81.27918	832.5100	5.580604
81.28750	832.5915	5.579859
81.29582	832.6742	5.579152
81.30418	832.7594	5.578430
81.31250	832.8434	5.577686
81.32082	832.9238	5.576993
81.32918	833.0082	5.576299
81.33750	833.0901	5.575618
81.34582	833.1716	5.574960
81.35416	833.2562	5.574240
81.36250	833.3391	5.573548
81.37084	833.4219	5.572850
81.37916	833.5058	5.572132
81.38750	833.5876	5.571430
81.39584	833.6711	5.570708
81.40418	833.7538	5.569962
81.41250	833.8388	5.569203
81.42082	833.9211	5.568479
81.42918	834.0028	5.567758
81.43750	834.0882	5.567036
81.44582	834.1696	5.566314
81.45418	834.2528	5.565586
81.46250	834.3360	5.564856
81.47082	834.4175	5.564096
81.47916	834.5010	5.563348
81.48750	834.5851	5.562634
81.49584	834.6680	5.561903
81.50416	834.7512	5.561126
81.51250	834.8311	5.560357
81.52084	834.9158	5.559589
81.52918	835.0009	5.558808
81.53750	835.0819	5.558057
81.54582	835.1650	5.557305
81.55418	835.2492	5.556555
81.56250	835.3321	5.555806
81.57082	835.4134	5.555059
81.57918	835.4978	5.554345
81.58750	835.5820	5.553647
81.59582	835.6640	5.552921
81.60416	835.7462	5.552222
81.61250	835.8280	5.551549
81.62084	835.9112	5.550828
81.62916	835.9944	5.550113
81.63750	836.0768	5.549412
81.64584	836.1603	5.548709
81.65418	836.2429	5.547995
81.66250	836.3274	5.547258
81.67082	836.4101	5.546496
81.67918	836.4930	5.545757
81.68750	836.5772	5.545030
81.69582	836.6590	5.544297
81.70418	836.7431	5.543594
81.71250	836.8256	5.542898
81.72082	836.9094	5.542201
81.72916	836.9924	5.541478
81.73750	837.0739	5.540750
81.74584	837.1571	5.540040
81.75416	837.2422	5.539365
81.76250	837.3222	5.538678
81.77084	837.4061	5.537950
81.77918	837.4890	5.537204
81.78750	837.5726	5.536450
81.79582	837.6556	5.535711
81.80418	837.7382	5.534990
81.81250	837.8224	5.534259
81.82082	837.9051	5.533528
81.82918	837.9890	5.532788
81.83750	838.0718	5.532046
81.84582	838.1514	5.531314
81.85416	838.2375	5.530591
81.86250	838.3192	5.529882
81.87084	838.4038	5.529160
81.87916	838.4860	5.528408
81.88750	838.5686	5.527642
81.89584	838.6501	5.526928
81.90418	838.7345	5.526198
81.91250	838.8180	5.525464
81.92082	838.8999	5.524716
81.92918	838.9819	5.523951
81.93750	839.0652	5.523186
81.94582	839.1475	5.522431
81.95418	839.2312	5.521698
81.96250	839.3142	5.520953
81.97082	839.3984	5.520220
81.97916	839.4819	5.519495
81.98750	839.5641	5.518793
81.99584	839.6484	5.518076
82.00416	839.7308	5.517358
82.01250	839.8116	5.516670
82.02084	839.8961	5.515988
82.02918	839.9793	5.515280
82.03750	840.0611	5.514599
82.04582	840.1462	5.513916
82.05418	840.2288	5.513206
82.06250	840.3091	5.512466
82.07082	840.3949	5.511728
82.07918	840.4762	5.511000
82.08750	840.5595	5.510300
82.09582	840.6422	5.509594
82.10416	840.7243	5.508881
82.11250	840.8068	5.508170
82.12084	840.8891	5.507405
82.12916	840.9759	5.506625
82.13750	841.0569	5.505850
82.14584	841.1408	5.505112
82.15418	841.2234	5.504385
82.16250	841.3068	5.503630
82.17082	841.3863	5.502885
82.17918	841.4712	5.502126
82.18750	841.5551	5.501340
82.19582	841.6376	5.500593
82.20418	841.7226	5.499854
82.21250	841.8016	5.499126
82.22082	841.8850	5.498429
82.22916	841.9681	5.497732
82.23750	842.0526	5.497033
82.24584	842.1340	5.496300
82.25416	842.2170	5.495579
82.26250	842.2999	5.494861
82.27084	842.3822	5.494152
82.27918	842.4672	5.493444
82.28750	842.5485	5.492749
82.29582	842.6311	5.492041
82.30418	842.7150	5.491318
82.31250	842.7959	5.490566
82.32082	842.8811	5.489799
82.32918	842.9639	5.489101
82.33750	843.0461	5.488366
82.34582	843.1290	5.487632
82.35416	843.2106	5.486901
82.36250	843.2952	5.486142
82.37084	843.3789	5.485430
82.37916	843.4612	5.484711
82.38750	843.5438	5.483980
82.39584	843.6269	5.483242
82.40418	843.7081	5.482498
82.41250	843.7928	5.481758
82.42082	843.8776	5.481025
82.42918	843.9588	5.480284
82.43750	844.0438	5.479548
82.44582	844.1235	5.478814
82.45418	844.2074	5.478034
82.46250	844.2920	5.477296
82.47082	844.3728	5.476568
82.47916	844.4561	5.475849
82.48750	844.5378	5.475128
82.49584	844.6214	5.474370
82.50416	844.7044	5.473612
82.51250	844.7866	5.472901
82.52084	844.8707	5.472222
82.52918	844.9532	5.471524
82.53750	845.0368	5.470838
82.54582	845.1212	5.470141
82.55418	845.2034	5.469416
82.56250	845.2870	5.468668
82.57082	845.3681	5.467937
82.57918	845.4522	5.467240
82.58750	845.5345	5.466516
82.59582	845.6188	5.465774
82.60416	845.6988	5.465024
82.61250	845.7816	5.464292
82.62084	845.8649	5.463578
82.62916	845.9491	5.462854
82.63750	846.0321	5.462152
82.64584	846.1137	5.461477
82.65418	846.1969	5.460770
82.66250	846.2809	5.460033
82.67082	846.3632	5.459330
82.67918	846.4458	5.458616
82.68750	846.5305	5.457886
82.69582	846.6134	5.457154
82.70418	846.6951	5.456404
82.71250	846.7778	5.455642
82.72082	846.8616	5.454914
82.72916	846.9453	5.454211
82.73750	847.0288	5.453500
82.74584	847.1112	5.452790
82.75416	847.1931	5.452068
82.76250	847.2751	5.451339
82.77084	847.3591	5.450603
82.77918	847.4416	5.449870
82.78750	847.5251	5.449129
82.79582	847.6098	5.448394
82.80418	847.6898	5.447618
82.81250	847.7731	5.446836
82.82082	847.8566	5.446070
82.82918	847.9391	5.445332
82.83750	848.0203	5.444611
82.84582	848.1051	5.443887
82.85416	848.1869	5.443171
82.86250	848.2700	5.442453
82.87084	848.3551	5.441738
82.87916	848.4371	5.441001
82.88750	848.5195	5.440270
82.89584	848.6014	5.439580
82.90418	848.6848	5.438906
82.91250	848.7668	5.438192
82.92082	848.8525	5.437473
82.92918	848.9324	5.436762
82.93750	849.0160	5.436044
82.94582	849.0978	5.435310
82.95418	849.1809	5.434578
82.96250	849.2650	5.433870
82.97082	849.3484	5.433166
82.97916	849.4312	5.432410
82.98750	849.5129	5.431626
82.99584	849.5968	5.430856
83.00416	849.6799	5.430137
83.01250	849.7629	5.429418
83.02084	849.8455	5.428684
83.02918	849.9285	5.427982
83.03750	850.0124	5.427256
83.04582	850.0938	5.426529
83.05418	850.1762	5.425818
83.06250	850.2594	5.425110
83.07082	850.3412	5.424426
83.07918	850.4249	5.423764
83.08750	850.5084	5.423028
83.09582	850.5897	5.422274
83.10416	850.6730	5.421549
83.11250	850.7545	5.420826
83.12084	850.8399	5.420126
83.12916	850.9219	5.419436
83.13750	851.0054	5.418728
83.14584	851.0880	5.418006
83.15418	851.1712	5.417263
83.16250	851.2551	5.416480
