"Time (min)"	"Temperature (°C)"	"Weight (mg)"
15.42917	624.5568	8.095512
15.43750	624.8871	8.093334
15.44583	625.2178	8.091132
15.45416	625.5480	8.088915
15.46250	625.8796	8.086684
15.47084	626.2114	8.084436
15.47917	626.5394	8.082188
15.48750	626.8736	8.079940
15.49583	627.2031	8.077676
15.50417	627.5328	8.075394
15.51250	627.8680	8.073068
15.52083	628.1955	8.070743
15.52916	628.5274	8.068438
15.53750	628.8593	8.066132
15.54584	629.1884	8.063793
15.55417	629.5200	8.061472
15.56250	629.8506	8.059144
15.57083	630.1825	8.056788
15.57916	630.5140	8.054450
15.58750	630.8450	8.052082
15.59584	631.1753	8.049720
15.60417	631.5051	8.047368
15.61250	631.8355	8.044981
15.62083	632.1676	8.042566
15.62917	632.5000	8.040152
15.63750	632.8307	8.037714
15.64583	633.1639	8.035260
15.65416	633.4946	8.032830
15.66250	633.8234	8.030372
15.67084	634.1522	8.027951
15.67917	634.4872	8.025518
15.68750	634.8186	8.023058
15.69583	635.1492	8.020599
15.70416	635.4800	8.018151
15.71250	635.8082	8.015734
15.72084	636.1428	8.013305
15.72917	636.4711	8.010853
15.73750	636.8014	8.008368
15.74583	637.1328	8.005862
15.75417	637.4656	8.003311
15.76250	637.7967	8.000785
15.77083	638.1293	7.998234
15.77916	638.4610	7.995700
15.78750	638.7910	7.993128
15.79584	639.1238	7.990532
15.80417	639.4537	7.987968
15.81250	639.7866	7.985361
15.82083	640.1160	7.982728
15.82916	640.4484	7.980095
15.83750	640.7807	7.977463
15.84584	641.1130	7.974790
15.85417	641.4414	7.972153
15.86250	641.7747	7.969504
15.87083	642.1078	7.966839
15.87917	642.4370	7.964129
15.88750	642.7701	7.961392
15.89583	643.1016	7.958668
15.90416	643.4324	7.955948
15.91250	643.7660	7.953210
15.92084	644.0954	7.950463
15.92917	644.4293	7.947724
15.93750	644.7632	7.944970
15.94583	645.0926	7.942200
15.95416	645.4250	7.939418
15.96250	645.7572	7.936612
15.97084	646.0900	7.933772
15.97917	646.4218	7.930964
15.98750	646.7543	7.928152
15.99583	647.0854	7.925326
16.00417	647.4182	7.922518
16.01250	647.7505	7.919679
16.02084	648.0855	7.916784
16.02917	648.4160	7.913872
16.03750	648.7486	7.910971
16.04584	649.0814	7.908090
16.05417	649.4140	7.905200
16.06250	649.7460	7.902251
16.07083	650.0778	7.899284
16.07916	650.4108	7.896361
16.08750	650.7415	7.893386
16.09583	651.0755	7.890399
16.10416	651.4064	7.887441
16.11250	651.7377	7.884482
16.12083	652.0741	7.881495
16.12917	652.4048	7.878501
16.13750	652.7365	7.875504
16.14584	653.0682	7.872514
16.15417	653.4014	7.869538
16.16250	653.7350	7.866512
16.17084	654.0664	7.863481
16.17917	654.3988	7.860425
16.18750	654.7320	7.857309
16.19583	655.0627	7.854194
16.20416	655.3989	7.851089
16.21250	655.7309	7.847989
16.22083	656.0634	7.844876
16.22916	656.3956	7.841742
16.23750	656.7269	7.838624
16.24583	657.0603	7.835528
16.25417	657.3942	7.832384
16.26250	657.7245	7.829221
16.27084	658.0570	7.826096
16.27917	658.3898	7.822966
16.28750	658.7228	7.819809
16.29584	659.0543	7.816637
16.30417	659.3879	7.813468
16.31250	659.7202	7.810306
16.32083	660.0538	7.807103
16.32916	660.3850	7.803860
16.33750	660.7194	7.800684
16.34583	661.0500	7.797553
16.35416	661.3829	7.794378
16.36250	661.7150	7.791160
16.37083	662.0476	7.787936
16.37917	662.3805	7.784705
16.38750	662.7152	7.781480
16.39584	663.0462	7.778249
16.40417	663.3784	7.775000
16.41250	663.7097	7.771745
16.42084	664.0421	7.768469
16.42917	664.3747	7.765180
16.43750	664.7088	7.761901
16.44583	665.0408	7.758624
16.45416	665.3714	7.755359
16.46250	665.7047	7.752074
16.47083	666.0356	7.748757
16.47916	666.3668	7.745442
16.48750	666.7022	7.742124
16.49583	667.0312	7.738809
16.50417	667.3653	7.735500
16.51250	667.6970	7.732170
16.52084	668.0286	7.728860
16.52917	668.3595	7.725562
16.53750	668.6931	7.722240
16.54584	669.0245	7.718920
16.55417	669.3563	7.715610
16.56250	669.6889	7.712290
16.57083	670.0200	7.708958
16.57916	670.3524	7.705606
16.58750	670.6843	7.702253
16.59583	671.0153	7.698916
16.60416	671.3481	7.695554
16.61250	671.6772	7.692181
16.62083	672.0111	7.688811
16.62917	672.3429	7.685430
16.63750	672.6750	7.682044
16.64584	673.0060	7.678668
16.65417	673.3381	7.675306
16.66250	673.6696	7.671944
16.67084	674.0022	7.668551
16.67917	674.3330	7.665156
16.68750	674.6664	7.661765
16.69583	674.9991	7.658384
16.70416	675.3300	7.654980
16.71250	675.6621	7.651551
16.72083	675.9937	7.648154
16.72916	676.3242	7.644722
16.73750	676.6579	7.641278
16.74583	676.9882	7.637864
16.75417	677.3205	7.634480
16.76250	677.6530	7.631088
16.77084	677.9843	7.627694
16.77917	678.3176	7.624272
16.78750	678.6468	7.620884
16.79584	678.9784	7.617532
16.80417	679.3108	7.614143
16.81250	679.6430	7.610770
16.82083	679.9750	7.607420
16.82916	680.3087	7.604034
16.83750	680.6381	7.600616
16.84583	680.9719	7.597205
16.85416	681.3012	7.593780
16.86250	681.6335	7.590381
16.87083	681.9642	7.586964
16.87917	682.2988	7.583521
16.88750	682.6293	7.580082
16.89584	682.9620	7.576651
16.90417	683.2930	7.573192
16.91250	683.6238	7.569732
16.92084	683.9553	7.566259
16.92917	684.2886	7.562799
16.93750	684.6197	7.559356
16.94583	684.9507	7.555895
16.95416	685.2839	7.552472
16.96250	685.6157	7.549050
16.97083	685.9472	7.545600
16.97916	686.2798	7.542153
16.98750	686.6098	7.538755
16.99583	686.9437	7.535313
17.00417	687.2738	7.531901
17.01250	687.6070	7.528486
17.02084	687.9372	7.525078
17.02917	688.2704	7.521653
17.03750	688.6040	7.518178
17.04584	688.9350	7.514737
17.05417	689.2660	7.511360
17.06250	689.6000	7.507940
17.07083	689.9298	7.504466
17.07916	690.2629	7.501069
17.08750	690.5937	7.497670
17.09583	690.9280	7.494228
17.10416	691.2601	7.490778
17.11250	691.5908	7.487349
17.12083	691.9241	7.483925
17.12917	692.2562	7.480458
17.13750	692.5884	7.476980
17.14584	692.9195	7.473550
17.15417	693.2525	7.470109
17.16250	693.5855	7.466620
17.17084	693.9161	7.463145
17.17917	694.2476	7.459698
17.18750	694.5792	7.456226
17.19583	694.9131	7.452751
17.20416	695.2436	7.449310
17.21250	695.5775	7.445881
17.22083	695.9102	7.442416
17.22916	696.2440	7.438928
17.23750	696.5747	7.435444
17.24583	696.9056	7.431981
17.25417	697.2407	7.428494
17.26250	697.5704	7.425006
17.27084	697.9043	7.421526
17.27917	698.2381	7.418045
17.28750	698.5694	7.414548
17.29584	698.9009	7.411061
17.30417	699.2340	7.407563
17.31250	699.5679	7.404048
17.32083	699.8978	7.400538
17.32916	700.2312	7.397019
17.33750	700.5638	7.393488
17.34583	700.8976	7.389957
17.35416	701.2280	7.386436
17.36250	701.5601	7.382930
17.37083	701.8944	7.379418
17.37917	702.2266	7.375839
17.38750	702.5603	7.372257
17.39584	702.8906	7.368706
17.40417	703.2236	7.365150
17.41250	703.5582	7.361569
17.42084	703.8874	7.358004
17.42917	704.2215	7.354450
17.43750	704.5543	7.350888
17.44583	704.8860	7.347280
17.45416	705.2194	7.343672
17.46250	705.5514	7.340139
17.47083	705.8837	7.336606
17.47916	706.2160	7.333009
17.48750	706.5498	7.329391
17.49583	706.8822	7.325825
17.50417	707.2138	7.322262
17.51250	707.5497	7.318647
17.52084	707.8804	7.315005
17.52917	708.2134	7.311380
17.53750	708.5460	7.307722
17.54584	708.8782	7.304038
17.55417	709.2101	7.300363
17.56250	709.5442	7.296695
17.57083	709.8759	7.293022
17.57916	710.2090	7.289334
17.58750	710.5418	7.285587
17.59583	710.8726	7.281858
17.60416	711.2053	7.278134
17.61250	711.5372	7.274380
17.62083	711.8709	7.270606
17.62917	712.2046	7.266806
17.63750	712.5356	7.263016
17.64584	712.8694	7.259220
17.65417	713.2007	7.255456
17.66250	713.5324	7.251688
17.67084	713.8672	7.247924
17.67917	714.1993	7.244156
17.68750	714.5305	7.240400
17.69583	714.8634	7.236665
17.70416	715.1960	7.232918
17.71250	715.5274	7.229168
17.72083	715.8589	7.225390
17.72916	716.1910	7.221643
17.73750	716.5245	7.217890
17.74583	716.8572	7.214108
17.75417	717.1912	7.210321
17.76250	717.5235	7.206497
17.77084	717.8549	7.202668
17.77917	718.1894	7.198816
17.78750	718.5204	7.195008
17.79584	718.8508	7.191254
17.80417	719.1866	7.187535
17.81250	719.5154	7.183847
17.82083	719.8500	7.180134
17.82916	720.1844	7.176425
17.83750	720.5150	7.172747
17.84583	720.8500	7.169124
17.85416	721.1806	7.165531
17.86250	721.5136	7.161994
17.87083	721.8462	7.158465
17.87917	722.1803	7.154939
17.88750	722.5124	7.151389
17.89584	722.8449	7.147832
17.90417	723.1788	7.144343
17.91250	723.5134	7.140880
17.92084	723.8460	7.137444
17.92917	724.1792	7.134015
17.93750	724.5112	7.130564
17.94583	724.8438	7.127116
17.95416	725.1776	7.123720
17.96250	725.5122	7.120318
17.97083	725.8457	7.116942
17.97916	726.1758	7.113550
17.98750	726.5097	7.110134
17.99583	726.8434	7.106740
18.00417	727.1750	7.103338
18.01250	727.5099	7.099955
18.02084	727.8425	7.096631
18.02917	728.1746	7.093312
18.03750	728.5100	7.089961
18.04584	728.8426	7.086643
18.05417	729.1738	7.083372
18.06250	729.5082	7.080116
18.07083	729.8398	7.076910
18.07916	730.1761	7.073690
18.08750	730.5070	7.070490
18.09583	730.8410	7.067280
18.10416	731.1715	7.064040
18.11250	731.5049	7.060819
18.12083	731.8379	7.057611
18.12917	732.1712	7.054394
18.13750	732.5030	7.051168
18.14584	732.8370	7.047949
18.15417	733.1710	7.044714
18.16250	733.5032	7.041505
18.17084	733.8350	7.038318
18.17917	734.1688	7.035171
18.18750	734.5011	7.032018
18.19583	734.8353	7.028840
18.20416	735.1662	7.025690
18.21250	735.4993	7.022556
18.22083	735.8334	7.019388
18.22916	736.1663	7.016235
18.23750	736.4997	7.013110
18.24583	736.8322	7.009990
18.25417	737.1665	7.006872
18.26250	737.4975	7.003718
18.27084	737.8329	7.000572
18.27917	738.1656	6.997459
18.28750	738.4982	6.994319
18.29584	738.8332	6.991145
18.30417	739.1652	6.988030
18.31250	739.4969	6.984951
18.32083	739.8298	6.981850
18.32916	740.1635	6.978739
18.33750	740.4981	6.975642
18.34583	740.8285	6.972562
18.35416	741.1637	6.969514
18.36250	741.4982	6.966482
18.37083	741.8296	6.963437
18.37917	742.1640	6.960438
18.38750	742.4950	6.957453
18.39584	742.8296	6.954425
18.40417	743.1606	6.951402
18.41250	743.4934	6.948395
18.42084	743.8290	6.945389
18.42917	744.1599	6.942408
18.43750	744.4920	6.939412
18.44583	744.8270	6.936390
18.45416	745.1584	6.933420
18.46250	745.4918	6.930426
18.47083	745.8239	6.927408
18.47916	746.1566	6.924426
18.48750	746.4901	6.921444
18.49583	746.8234	6.918507
18.50417	747.1562	6.915578
18.51250	747.4894	6.912622
18.52084	747.8218	6.909672
18.52917	748.1540	6.906757
18.53750	748.4848	6.903839
18.54584	748.8210	6.900921
18.55417	749.1536	6.897999
18.56250	749.4848	6.895080
18.57083	749.8174	6.892187
18.57916	750.1516	6.889251
18.58750	750.4824	6.886330
18.59583	750.8139	6.883447
18.60416	751.1484	6.880561
18.61250	751.4804	6.877666
18.62083	751.8139	6.874751
18.62917	752.1476	6.871814
18.63750	752.4766	6.868930
18.64584	752.8118	6.866060
18.65417	753.1432	6.863152
18.66250	753.4766	6.860272
18.67084	753.8108	6.857400
18.67917	754.1415	6.854526
18.68750	754.4758	6.851669
18.69583	754.8106	6.848853
18.70416	755.1418	6.846072
18.71250	755.4734	6.843321
18.72083	755.8068	6.840530
18.72916	756.1397	6.837758
18.73750	756.4716	6.835041
18.74583	756.8058	6.832250
18.75417	757.1379	6.829465
18.76250	757.4706	6.826712
18.77084	757.8015	6.823968
18.77917	758.1349	6.821194
18.78750	758.4668	6.818439
18.79584	758.8000	6.815706
18.80417	759.1322	6.813000
18.81250	759.4650	6.810282
18.82083	759.7980	6.807553
18.82916	760.1332	6.804870
18.83750	760.4644	6.802168
18.84583	760.7966	6.799439
18.85416	761.1292	6.796730
18.86250	761.4620	6.794013
18.87083	761.7954	6.791265
18.87917	762.1274	6.788544
18.88750	762.4624	6.785839
18.89584	762.7921	6.783163
18.90417	763.1257	6.780488
18.91250	763.4594	6.777805
18.92084	763.7897	6.775134
18.92917	764.1232	6.772503
18.93750	764.4569	6.769860
18.94583	764.7912	6.767199
18.95416	765.1239	6.764570
18.96250	765.4570	6.761941
18.97083	765.7891	6.759272
18.97916	766.1201	6.756568
18.98750	766.4544	6.753901
18.99583	766.7881	6.751301
19.00417	767.1194	6.748726
19.01250	767.4526	6.746141
19.02084	767.7850	6.743556
19.02917	768.1204	6.741022
19.03750	768.4516	6.738479
19.04584	768.7850	6.735925
19.05417	769.1181	6.733424
19.06250	769.4506	6.730934
19.07083	769.7842	6.728424
19.07916	770.1141	6.725912
19.08750	770.4476	6.723407
19.09583	770.7792	6.720890
19.10416	771.1143	6.718374
19.11250	771.4465	6.715860
19.12083	771.7810	6.713376
19.12917	772.1132	6.710919
19.13750	772.4441	6.708430
19.14584	772.7795	6.705910
19.15417	773.1109	6.703409
19.16250	773.4436	6.700903
19.17084	773.7788	6.698398
19.17917	774.1094	6.695912
19.18750	774.4428	6.693449
19.19583	774.7765	6.690988
19.20416	775.1078	6.688528
19.21250	775.4420	6.686084
19.22083	775.7762	6.683668
19.22916	776.1068	6.681294
19.23750	776.4402	6.678916
19.24583	776.7750	6.676556
19.25417	777.1051	6.674200
19.26250	777.4391	6.671855
19.27084	777.7714	6.669514
19.27917	778.1030	6.667151
19.28750	778.4366	6.664798
19.29584	778.7681	6.662391
19.30417	779.1034	6.659976
19.31250	779.4369	6.657613
19.32083	779.7688	6.655259
19.32916	780.1016	6.652898
19.33750	780.4349	6.650526
19.34583	780.7668	6.648151
19.35416	781.1016	6.645784
19.36250	781.4339	6.643442
19.37083	781.7638	6.641112
19.37917	782.1000	6.638834
19.38750	782.4325	6.636578
19.39584	782.7656	6.634293
19.40417	783.0958	6.632065
19.41250	783.4306	6.629820
19.42084	783.7650	6.627560
19.42917	784.0956	6.625344
19.43750	784.4284	6.623168
19.44583	784.7628	6.620996
19.45416	785.0956	6.618814
19.46250	785.4284	6.616622
19.47083	785.7603	6.614426
19.47916	786.0944	6.612237
19.48750	786.4280	6.610032
19.49583	786.7616	6.607864
19.50417	787.0914	6.605731
19.51250	787.4256	6.603557
19.52084	787.7595	6.601360
19.52917	788.0926	6.599189
19.53750	788.4239	6.596994
19.54584	788.7550	6.594800
19.55417	789.0899	6.592650
19.56250	789.4247	6.590478
19.57083	789.7560	6.588288
19.57916	790.0868	6.586109
19.58750	790.4230	6.583960
19.59583	790.7561	6.581832
19.60416	791.0890	6.579735
19.61250	791.4203	6.577658
19.62083	791.7545	6.575585
19.62917	792.0876	6.573561
19.63750	792.4212	6.571524
19.64584	792.7550	6.569500
19.65417	793.0874	6.567485
19.66250	793.4214	6.565478
19.67084	793.7522	6.563468
19.67917	794.0868	6.561438
19.68750	794.4203	6.559379
19.69583	794.7531	6.557312
19.70416	795.0858	6.555290
19.71250	795.4210	6.553234
19.72083	795.7548	6.551228
19.72916	796.0856	6.549228
19.73750	796.4186	6.547252
19.74583	796.7522	6.545234
19.75417	797.0879	6.543228
19.76250	797.4202	6.541260
19.77084	797.7526	6.539301
19.77917	798.0875	6.537342
19.78750	798.4194	6.535400
19.79584	798.7530	6.533500
19.80417	799.0866	6.531558
19.81250	799.4192	6.529626
19.82083	799.7532	6.527674
19.82916	800.0859	6.525799
19.83750	800.4218	6.523938
19.84583	800.7558	6.522080
19.85416	801.0884	6.520238
19.86250	801.4229	6.518380
19.87083	801.7550	6.516504
19.87917	802.0876	6.514643
19.88750	802.4225	6.512774
19.89584	802.7564	6.510918
19.90417	803.0890	6.509100
19.91250	803.4247	6.507271
19.92084	803.7550	6.505412
19.92917	804.0916	6.503523
19.93750	804.4222	6.501640
19.94583	804.7581	6.499820
19.95416	805.0912	6.498026
19.96250	805.4262	6.496200
19.97083	805.7603	6.494406
19.97916	806.0924	6.492640
19.98750	806.4269	6.490869
19.99583	806.7616	6.489111
20.00417	807.0946	6.487368
20.01250	807.4264	6.485637
20.02084	807.7609	6.483914
20.02917	808.0956	6.482183
20.03750	808.4282	6.480504
20.04584	808.7632	6.478849
20.05417	809.0952	6.477199
20.06250	809.4295	6.475516
20.07083	809.7621	6.473816
20.07916	810.0976	6.472131
20.08750	810.4312	6.470470
20.09583	810.7630	6.468836
20.10416	811.0984	6.467210
20.11250	811.4316	6.465581
20.12083	811.7648	6.463933
20.12917	812.1011	6.462283
20.13750	812.4331	6.460640
20.14584	812.7671	6.459037
20.15417	813.1012	6.457432
20.16250	813.4314	6.455795
20.17084	813.7684	6.454153
20.17917	814.1003	6.452532
20.18750	814.4330	6.450945
20.19583	814.7668	6.449356
20.20416	815.1008	6.447778
20.21250	815.4344	6.446206
20.22083	815.7687	6.444654
20.22916	816.1019	6.443097
20.23750	816.4360	6.441584
20.24583	816.7702	6.440104
20.25417	817.1034	6.438642
20.26250	817.4374	6.437185
20.27084	817.7710	6.435699
20.27917	818.1030	6.434220
20.28750	818.4369	6.432752
20.29584	818.7702	6.431276
20.30417	819.1046	6.429763
20.31250	819.4392	6.428260
20.32083	819.7705	6.426762
20.32916	820.1049	6.425250
20.33750	820.4392	6.423760
20.34583	820.7712	6.422265
20.35416	821.1064	6.420770
20.36250	821.4395	6.419312
20.37083	821.7711	6.417878
20.37917	822.1086	6.416436
20.38750	822.4371	6.415000
20.39584	822.7747	6.413612
20.40417	823.1078	6.412224
20.41250	823.4410	6.410849
20.42084	823.7743	6.409441
20.42917	824.1088	6.408057
20.43750	824.4406	6.406714
20.44583	824.7742	6.405344
20.45416	825.1070	6.403955
20.46250	825.4406	6.402615
20.47083	825.7762	6.401324
20.47916	826.1082	6.400022
20.48750	826.4406	6.398726
20.49583	826.7761	6.397446
20.50417	827.1089	6.396192
20.51250	827.4419	6.394926
20.52084	827.7762	6.393652
20.52917	828.1063	6.392405
20.53750	828.4422	6.391171
20.54584	828.7750	6.389934
20.55417	829.1076	6.388695
20.56250	829.4424	6.387444
20.57083	829.7741	6.386203
20.57916	830.1086	6.384966
20.58750	830.4390	6.383738
20.59583	830.7726	6.382520
20.60416	831.1059	6.381296
20.61250	831.4388	6.380072
20.62083	831.7734	6.378842
20.62917	832.1062	6.377612
20.63750	832.4389	6.376374
20.64584	832.7718	6.375140
20.65417	833.1070	6.373924
20.66250	833.4376	6.372734
20.67084	833.7710	6.371539
20.67917	834.1053	6.370331
20.68750	834.4363	6.369144
20.69583	834.7700	6.367963
20.70416	835.1026	6.366806
20.71250	835.4371	6.365640
20.72083	835.7703	6.364500
20.72916	836.1012	6.363363
20.73750	836.4360	6.362214
20.74583	836.7684	6.361048
20.75417	837.1015	6.359914
20.76250	837.4348	6.358832
20.77084	837.7684	6.357758
20.77917	838.0985	6.356672
20.78750	838.4349	6.355574
20.79584	838.7653	6.354516
20.80417	839.0999	6.353446
20.81250	839.4319	6.352376
20.82083	839.7644	6.351300
20.82916	840.0974	6.350212
20.83750	840.4306	6.349094
20.84583	840.7626	6.347971
20.85416	841.0949	6.346853
20.86250	841.4276	6.345764
20.87083	841.7608	6.344693
20.87917	842.0946	6.343598
20.88750	842.4289	6.342502
20.89584	842.7611	6.341400
20.90417	843.0934	6.340315
20.91250	843.4259	6.339256
20.92084	843.7602	6.338219
20.92917	844.0919	6.337198
20.93750	844.4255	6.336200
20.94583	844.7586	6.335175
20.95416	845.0912	6.334141
20.96250	845.4251	6.333144
20.97083	845.7586	6.332178
20.97916	846.0892	6.331211
20.98750	846.4228	6.330256
20.99583	846.7558	6.329318
21.00417	847.0871	6.328370
21.01250	847.4241	6.327407
21.02084	847.7548	6.326412
21.02917	848.0868	6.325419
21.03750	848.4195	6.324413
21.04584	848.7512	6.323402
21.05417	849.0859	6.322418
21.06250	849.4174	6.321445
21.07083	849.7519	6.320419
21.07916	850.0830	6.319380
21.08750	850.4168	6.318378
21.09583	850.7488	6.317382
21.10416	851.0818	6.316399
21.11250	851.4128	6.315424
21.12083	851.7466	6.314477
21.12917	852.0782	6.313512
21.13750	852.4126	6.312510
21.14584	852.7412	6.311536
21.15417	853.0784	6.310613
21.16250	853.4090	6.309692
21.17084	853.7430	6.308746
21.17917	854.0749	6.307789
21.18750	854.4049	6.306828
21.19583	854.7391	6.305881
21.20416	855.0719	6.304928
21.21250	855.4066	6.304005
21.22083	855.7362	6.303066
21.22916	856.0696	6.302114
21.23750	856.4018	6.301188
21.24583	856.7347	6.300224
21.25417	857.0678	6.299262
21.26250	857.4012	6.298338
21.27084	857.7329	6.297440
21.27917	858.0649	6.296526
21.28750	858.3981	6.295581
21.29584	858.7299	6.294613
21.30417	859.0618	6.293694
21.31250	859.3959	6.292744
21.32083	859.7269	6.291750
21.32916	860.0613	6.290801
21.33750	860.3926	6.289895
21.34583	860.7255	6.288974
21.35416	861.0568	6.288020
21.36250	861.3887	6.287099
21.37083	861.7219	6.286216
21.37917	862.0522	6.285336
21.38750	862.3875	6.284422
21.39584	862.7157	6.283495
21.40417	863.0499	6.282562
21.41250	863.3803	6.281643
21.42084	863.7140	6.280700
21.42917	864.0451	6.279754
21.43750	864.3799	6.278839
21.44583	864.7094	6.277921
21.45416	865.0428	6.277005
21.46250	865.3754	6.276099
21.47083	865.7064	6.275198
21.47916	866.0399	6.274361
21.48750	866.3722	6.273535
21.49583	866.7038	6.272672
21.50417	867.0341	6.271820
21.51250	867.3672	6.270956
21.52084	867.6981	6.270046
21.52917	868.0306	6.269154
21.53750	868.3619	6.268303
21.54584	868.6938	6.267434
21.55417	869.0266	6.266566
21.56250	869.3602	6.265660
21.57083	869.6918	6.264761
21.57916	870.0216	6.263864
21.58750	870.3549	6.262967
21.59583	870.6868	6.262078
21.60416	871.0184	6.261216
21.61250	871.3505	6.260328
21.62083	871.6816	6.259376
21.62917	872.0152	6.258446
21.63750	872.3450	6.257527
21.64584	872.6789	6.256612
21.65417	873.0111	6.255761
21.66250	873.3429	6.254928
21.67084	873.6755	6.254034
21.67917	874.0069	6.253171
21.68750	874.3382	6.252316
21.69583	874.6709	6.251437
21.70416	875.0019	6.250570
21.71250	875.3368	6.249740
21.72083	875.6664	6.248903
21.72916	875.9981	6.248040
21.73750	876.3321	6.247134
21.74583	876.6652	6.246266
21.75417	876.9947	6.245440
21.76250	877.3301	6.244560
21.77084	877.6616	6.243694
21.77917	877.9941	6.242856
21.78750	878.3243	6.242028
21.79584	878.6566	6.241152
21.80417	878.9878	6.240283
21.81250	879.3216	6.239454
21.82083	879.6516	6.238618
21.82916	879.9858	6.237719
21.83750	880.3168	6.236825
21.84583	880.6509	6.235982
21.85416	880.9809	6.235130
21.86250	881.3144	6.234272
21.87083	881.6441	6.233426
21.87917	881.9788	6.232569
21.88750	882.3079	6.231711
21.89584	882.6394	6.230870
21.90417	882.9741	6.230060
21.91250	883.3072	6.229258
21.92084	883.6375	6.228453
21.92917	883.9702	6.227632
21.93750	884.3015	6.226812
21.94583	884.6351	6.226006
21.95416	884.9655	6.225204
21.96250	885.2988	6.224407
21.97083	885.6316	6.223618
21.97916	885.9618	6.222812
21.98750	886.2941	6.221974
21.99583	886.6272	6.221174
22.00417	886.9601	6.220380
22.01250	887.2922	6.219568
22.02084	887.6246	6.218732
22.02917	887.9539	6.217864
22.03750	888.2878	6.217018
22.04584	888.6200	6.216184
22.05417	888.9512	6.215358
22.06250	889.2832	6.214541
22.07083	889.6156	6.213752
22.07916	889.9476	6.212961
22.08750	890.2784	6.212178
22.09583	890.6100	6.211412
22.10416	890.9412	6.210675
22.11250	891.2749	6.209976
22.12083	891.6062	6.209250
22.12917	891.9394	6.208462
22.13750	892.2694	6.207640
22.14584	892.5996	6.206861
22.15417	892.9320	6.206074
22.16250	893.2657	6.205274
22.17084	893.5968	6.204474
22.17917	893.9295	6.203676
22.18750	894.2616	6.202902
22.19583	894.5928	6.202142
22.20416	894.9250	6.201396
22.21250	895.2595	6.200690
22.22083	895.5903	6.200018
22.22916	895.9222	6.199312
22.23750	896.2522	6.198574
22.24583	896.5858	6.197881
22.25417	896.9188	6.197210
22.26250	897.2503	6.196502
22.27084	897.5842	6.195785
22.27917	897.9153	6.195066
22.28750	898.2461	6.194356
22.29584	898.5750	6.193672
22.30417	898.9076	6.192986
22.31250	899.2394	6.192286
22.32083	899.5728	6.191632
22.32916	899.9074	6.190940
22.33750	900.2414	6.190237
22.34583	900.5728	6.189528
22.35416	900.9062	6.188789
22.36250	901.2348	6.188086
22.37083	901.5656	6.187369
22.37917	901.8972	6.186634
22.38750	902.2319	6.185926
22.39584	902.5663	6.185234
22.40417	902.8970	6.184539
22.41250	903.2288	6.183826
22.42084	903.5630	6.183115
22.42917	903.8939	6.182462
22.43750	904.2249	6.181845
22.44583	904.5598	6.181188
22.45416	904.8924	6.180523
22.46250	905.2243	6.179902
22.47083	905.5564	6.179286
22.47916	905.8888	6.178644
22.48750	906.2218	6.177979
22.49583	906.5541	6.177349
22.50417	906.8855	6.176708
22.51250	907.2186	6.176055
22.52084	907.5519	6.175430
22.52917	907.8838	6.174795
22.53750	908.2153	6.174152
22.54584	908.5497	6.173484
22.55417	908.8820	6.172782
22.56250	909.2144	6.172094
22.57083	909.5449	6.171450
22.57916	909.8785	6.170788
22.58750	910.2116	6.170154
22.59583	910.5446	6.169526
22.60416	910.8788	6.168842
22.61250	911.2118	6.168182
22.62083	911.5420	6.167557
22.62917	911.8749	6.166912
22.63750	912.2070	6.166254
22.64584	912.5395	6.165629
22.65417	912.8724	6.165000
22.66250	913.2022	6.164432
22.67084	913.5371	6.163800
22.67917	913.8699	6.163145
22.68750	914.2024	6.162520
22.69583	914.5356	6.161903
22.70416	914.8686	6.161262
22.71250	915.2007	6.160672
22.72083	915.5329	6.160105
22.72916	915.8672	6.159504
22.73750	916.1972	6.158886
22.74583	916.5305	6.158213
22.75417	916.8634	6.157588
22.76250	917.1965	6.156993
22.77084	917.5276	6.156400
22.77917	917.8631	6.155782
22.78750	918.1938	6.155161
22.79584	918.5258	6.154518
22.80417	918.8591	6.153880
22.81250	919.1920	6.153254
22.82083	919.5256	6.152656
22.82916	919.8570	6.152079
22.83750	920.1870	6.151492
22.84583	920.5212	6.150890
22.85416	920.8554	6.150261
22.86250	921.1868	6.149630
22.87083	921.5174	6.149028
22.87917	921.8515	6.148438
22.88750	922.1836	6.147864
22.89584	922.5157	6.147278
22.90417	922.8495	6.146634
22.91250	923.1822	6.145972
22.92084	923.5163	6.145352
22.92917	923.8470	6.144762
22.93750	924.1782	6.144170
22.94583	924.5122	6.143593
22.95416	924.8457	6.143015
22.96250	925.1781	6.142428
22.97083	925.5085	6.141820
22.97916	925.8411	6.141223
22.98750	926.1751	6.140654
22.99583	926.5056	6.140099
23.00417	926.8410	6.139518
23.01250	927.1728	6.138908
23.02084	927.5018	6.138330
23.02917	927.8366	6.137766
23.03750	928.1681	6.137204
23.04584	928.5009	6.136620
23.05417	928.8345	6.136024
23.06250	929.1660	6.135453
23.07083	929.4991	6.134907
23.07916	929.8314	6.134328
23.08750	930.1636	6.133755
23.09583	930.4964	6.133180
23.10416	930.8301	6.132592
23.11250	931.1626	6.132008
23.12083	931.4969	6.131428
23.12917	931.8276	6.130874
23.13750	932.1619	6.130328
23.14584	932.4918	6.129754
23.15417	932.8249	6.129160
23.16250	933.1594	6.128585
23.17084	933.4911	6.128033
23.17917	933.8236	6.127490
