"Time (min)"	"Temperature (°C)"	"Weight (mg)"
23.13750	480.4442	9.820734
23.14584	480.6113	9.818309
23.15417	480.7780	9.815889
23.16250	480.9450	9.813462
23.17084	481.1136	9.811036
23.17917	481.2863	9.808597
23.18750	481.4530	9.806170
23.19583	481.6201	9.803772
23.20416	481.7868	9.801419
23.21250	481.9470	9.799028
23.22083	482.1120	9.796594
23.22916	482.2794	9.794149
23.23750	482.4456	9.791694
23.24583	482.6122	9.789215
23.25417	482.7782	9.786751
23.26250	482.9458	9.784344
23.27084	483.1124	9.781932
23.27917	483.2808	9.779497
23.28750	483.4472	9.777050
23.29584	483.6134	9.774640
23.30417	483.7822	9.772255
23.31250	483.9488	9.769881
23.32083	484.1149	9.767499
23.32916	484.2815	9.765161
23.33750	484.4492	9.762836
23.34583	484.6161	9.760501
23.35416	484.7835	9.758156
23.36250	484.9516	9.755793
23.37083	485.1171	9.753418
23.37917	485.2830	9.751063
23.38750	485.4511	9.748718
23.39584	485.6180	9.746347
23.40417	485.7838	9.744006
23.41250	485.9516	9.741661
23.42084	486.1186	9.739306
23.42917	486.2860	9.736931
23.43750	486.4515	9.734538
23.44583	486.6207	9.732176
23.45416	486.7869	9.729836
23.46250	486.9504	9.727462
23.47083	487.1188	9.725076
23.47916	487.2857	9.722702
23.48750	487.4542	9.720336
23.49583	487.6206	9.717957
23.50417	487.7874	9.715595
23.51250	487.9534	9.713261
23.52084	488.1226	9.710959
23.52917	488.2871	9.708644
23.53750	488.4563	9.706319
23.54584	488.6224	9.704009
23.55417	488.7900	9.701714
23.56250	488.9548	9.699389
23.57083	489.1206	9.697089
23.57916	489.2898	9.694794
23.58750	489.4592	9.692457
23.59583	489.6244	9.690121
23.60416	489.7890	9.687756
23.61250	489.9594	9.685366
23.62083	490.1241	9.683024
23.62917	490.2910	9.680694
23.63750	490.4590	9.678328
23.64584	490.6244	9.675988
23.65417	490.7952	9.673668
23.66250	490.9679	9.671330
23.67084	491.1347	9.669043
23.67917	491.3016	9.666772
23.68750	491.4702	9.664507
23.69583	491.6356	9.662281
23.70416	491.8016	9.660018
23.71250	491.9678	9.657744
23.72083	492.1361	9.655509
23.72916	492.3011	9.653272
23.73750	492.4680	9.651000
23.74583	492.6374	9.648735
23.75417	492.8034	9.646453
23.76250	492.9703	9.644170
23.77084	493.1350	9.641898
23.77917	493.2948	9.639621
23.78750	493.4606	9.637344
23.79584	493.6296	9.635092
23.80417	493.7960	9.632872
23.81250	493.9636	9.630629
23.82083	494.1313	9.628356
23.82916	494.2989	9.626075
23.83750	494.4666	9.623828
23.84583	494.6321	9.621606
23.85416	494.7989	9.619368
23.86250	494.9652	9.617130
23.87083	495.1334	9.614882
23.87917	495.3013	9.612616
23.88750	495.4668	9.610324
23.89584	495.6328	9.608076
23.90417	495.8012	9.605859
23.91250	495.9662	9.603614
23.92084	496.1338	9.601349
23.92917	496.3012	9.599069
23.93750	496.4680	9.596825
23.94583	496.6357	9.594598
23.95416	496.8034	9.592388
23.96250	496.9694	9.590197
23.97083	497.1366	9.588008
23.97916	497.3034	9.585786
23.98750	497.4712	9.583561
23.99583	497.6402	9.581399
24.00417	497.8039	9.579220
24.01250	497.9730	9.576996
24.02084	498.1410	9.574789
24.02917	498.3111	9.572574
24.03750	498.4773	9.570359
24.04584	498.6444	9.568140
24.05417	498.8130	9.565929
24.06250	498.9789	9.563735
24.07083	499.1454	9.561532
24.07916	499.3064	9.559311
24.08750	499.4732	9.557120
24.09583	499.6411	9.554937
24.10416	499.8072	9.552719
24.11250	499.9738	9.550506
24.12083	500.1412	9.548332
24.12917	500.3074	9.546166
24.13750	500.4754	9.543976
24.14584	500.6445	9.541778
24.15417	500.8076	9.539616
24.16250	500.9772	9.537461
24.17084	501.1426	9.535272
24.17917	501.3082	9.533124
24.18750	501.4777	9.531007
24.19583	501.6472	9.528884
24.20416	501.8126	9.526719
24.21250	501.9789	9.524609
24.22083	502.1450	9.522535
24.22916	502.3122	9.520410
24.23750	502.4789	9.518265
24.24583	502.6432	9.516131
24.25417	502.8141	9.514008
24.26250	502.9796	9.511862
24.27084	503.1470	9.509712
24.27917	503.3137	9.507584
24.28750	503.4828	9.505441
24.29584	503.6491	9.503224
24.30417	503.8140	9.500995
24.31250	503.9826	9.498861
24.32083	504.1504	9.496750
24.32916	504.3189	9.494608
24.33750	504.4848	9.492496
24.34583	504.6516	9.490386
24.35416	504.8190	9.488254
24.36250	504.9859	9.486147
24.37083	505.1537	9.484085
24.37917	505.3200	9.482049
24.38750	505.4868	9.479981
24.39584	505.6542	9.477921
24.40417	505.8204	9.475824
24.41250	505.9868	9.473749
24.42084	506.1556	9.471682
24.42917	506.3215	9.469599
24.43750	506.4898	9.467545
24.44583	506.6538	9.465454
24.45416	506.8226	9.463345
24.46250	506.9884	9.461288
24.47083	507.1550	9.459194
24.47916	507.3226	9.457064
24.48750	507.4902	9.454953
24.49583	507.6570	9.452886
24.50417	507.8224	9.450809
24.51250	507.9926	9.448768
24.52084	508.1586	9.446669
24.52917	508.3250	9.444571
24.53750	508.4895	9.442444
24.54584	508.6593	9.440330
24.55417	508.8239	9.438281
24.56250	508.9930	9.436234
24.57083	509.1592	9.434219
24.57916	509.3286	9.432208
24.58750	509.4940	9.430194
24.59583	509.6604	9.428163
24.60416	509.8290	9.426172
24.61250	509.9954	9.424186
24.62083	510.1624	9.422228
24.62917	510.3276	9.420259
24.63750	510.4958	9.418312
24.64584	510.6700	9.416328
24.65417	510.8362	9.414298
24.66250	510.9961	9.412261
24.67084	511.1644	9.410242
24.67917	511.3312	9.408249
24.68750	511.4967	9.406253
24.69583	511.6648	9.404268
24.70416	511.8324	9.402286
24.71250	512.0000	9.400280
24.72083	512.1667	9.398258
24.72916	512.3321	9.396265
24.73750	512.5006	9.394294
24.74583	512.6676	9.392343
24.75417	512.8348	9.390376
24.76250	512.9990	9.388397
24.77084	513.1654	9.386412
24.77917	513.3354	9.384454
24.78750	513.4996	9.382476
24.79584	513.6674	9.380499
24.80417	513.8346	9.378547
24.81250	513.9988	9.376603
24.82083	514.1684	9.374678
24.82916	514.3329	9.372728
24.83750	514.5014	9.370772
24.84583	514.6690	9.368806
24.85416	514.8340	9.366853
24.86250	515.0026	9.364913
24.87083	515.1746	9.363007
24.87917	515.3377	9.361103
24.88750	515.5029	9.359191
24.89584	515.6694	9.357288
24.90417	515.8367	9.355350
24.91250	516.0043	9.353419
24.92084	516.1690	9.351503
24.92917	516.3356	9.349616
24.93750	516.5034	9.347736
24.94583	516.6714	9.345841
24.95416	516.8365	9.343918
24.96250	517.0046	9.342009
24.97083	517.1698	9.340100
24.97916	517.3394	9.338181
24.98750	517.5106	9.336309
24.99583	517.6776	9.334438
25.00417	517.8432	9.332544
25.01250	518.0098	9.330658
25.02084	518.1776	9.328781
25.02917	518.3426	9.326922
25.03750	518.5093	9.325058
25.04584	518.6770	9.323160
25.05417	518.8432	9.321282
25.06250	519.0087	9.319422
25.07083	519.1748	9.317538
25.07916	519.3438	9.315675
25.08750	519.5094	9.313824
25.09583	519.6758	9.311975
25.10416	519.8428	9.310111
25.11250	520.0094	9.308253
25.12083	520.1726	9.306421
25.12917	520.3361	9.304601
25.13750	520.5048	9.302756
25.14584	520.6690	9.300909
25.15417	520.8360	9.299098
25.16250	521.0034	9.297284
25.17084	521.1713	9.295441
25.17917	521.3370	9.293590
25.18750	521.5043	9.291749
25.19583	521.6690	9.289908
25.20416	521.8380	9.288082
25.21250	522.0018	9.286295
25.22083	522.1707	9.284522
25.22916	522.3375	9.282746
25.23750	522.5044	9.280939
25.24583	522.6712	9.279120
25.25417	522.8386	9.277329
25.26250	523.0060	9.275562
25.27084	523.1719	9.273818
25.27917	523.3361	9.272059
25.28750	523.5054	9.270297
25.29584	523.6715	9.268536
25.30417	523.8390	9.266736
25.31250	524.0030	9.264941
25.32083	524.1706	9.263172
25.32916	524.3382	9.261426
25.33750	524.5050	9.259689
25.34583	524.6688	9.257939
25.35416	524.8384	9.256158
25.36250	525.0046	9.254394
25.37083	525.1708	9.252632
25.37917	525.3360	9.250851
25.38750	525.5028	9.249119
25.39584	525.6707	9.247399
25.40417	525.8360	9.245680
25.41250	526.0014	9.243951
25.42084	526.1692	9.242225
25.42917	526.3347	9.240519
25.43750	526.5019	9.238840
25.44583	526.6700	9.237137
25.45416	526.8350	9.235405
25.46250	527.0007	9.233678
25.47083	527.1700	9.231938
25.47916	527.3355	9.230212
25.48750	527.5005	9.228478
25.49583	527.6684	9.226744
25.50417	527.8356	9.225055
25.51250	528.0003	9.223312
25.52084	528.1675	9.221553
25.52917	528.3335	9.219829
25.53750	528.5000	9.218142
25.54584	528.6682	9.216468
25.55417	528.8321	9.214806
25.56250	529.0000	9.213149
25.57083	529.1646	9.211494
25.57916	529.3328	9.209844
25.58750	529.5002	9.208168
25.59583	529.6650	9.206543
25.60416	529.8318	9.204924
25.61250	530.0012	9.203278
25.62083	530.1664	9.201612
25.62917	530.3336	9.199945
25.63750	530.4996	9.198258
25.64584	530.6648	9.196593
25.65417	530.8309	9.194988
25.66250	530.9986	9.193348
25.67084	531.1646	9.191710
25.67916	531.3300	9.190063
25.68750	531.4978	9.188452
25.69584	531.6660	9.186860
25.70416	531.8295	9.185243
25.71250	531.9963	9.183628
25.72083	532.1627	9.182069
25.72916	532.3293	9.180494
25.73750	532.4951	9.178858
25.74583	532.6610	9.177249
25.75417	532.8272	9.175628
25.76250	532.9966	9.174034
25.77084	533.1612	9.172444
25.77917	533.3276	9.170852
25.78750	533.4934	9.169266
25.79584	533.6590	9.167681
25.80416	533.8284	9.166080
25.81250	533.9931	9.164484
25.82084	534.1598	9.162902
25.82916	534.3272	9.161335
25.83750	534.4950	9.159761
25.84583	534.6608	9.158166
25.85416	534.8260	9.156580
25.86250	534.9918	9.155009
25.87083	535.1639	9.153447
25.87917	535.3265	9.151866
25.88750	535.4884	9.150253
25.89584	535.6566	9.148671
25.90417	535.8232	9.147088
25.91250	535.9882	9.145500
25.92084	536.1562	9.143944
25.92916	536.3213	9.142418
25.93750	536.4882	9.140859
25.94584	536.6545	9.139274
25.95416	536.8193	9.137714
25.96250	536.9879	9.136195
25.97083	537.1580	9.134692
25.97916	537.3288	9.133137
25.98750	537.4957	9.131591
25.99583	537.6630	9.130070
26.00417	537.8262	9.128539
26.01250	537.9898	9.126993
26.02084	538.1484	9.125472
26.02917	538.3175	9.123938
26.03750	538.4818	9.122394
26.04584	538.6502	9.120861
26.05416	538.8160	9.119331
26.06250	538.9820	9.117832
26.07084	539.1469	9.116342
26.07916	539.3142	9.114849
26.08750	539.4820	9.113348
26.09583	539.6460	9.111828
26.10416	539.8140	9.110272
26.11250	539.9791	9.108738
26.12083	540.1461	9.107219
26.12917	540.3116	9.105674
26.13750	540.4771	9.104137
26.14584	540.6434	9.102597
26.15417	540.8079	9.101074
26.16250	540.9753	9.099519
26.17084	541.1420	9.097944
26.17916	541.3116	9.096457
26.18750	541.4778	9.095008
26.19584	541.6462	9.093594
26.20416	541.8120	9.092166
26.21250	541.9785	9.090766
26.22083	542.1442	9.089361
26.22916	542.3102	9.087945
26.23750	542.4770	9.086508
26.24583	542.6441	9.085109
26.25417	542.8093	9.083755
26.26250	542.9762	9.082311
26.27084	543.1406	9.080842
26.27917	543.3021	9.079387
26.28750	543.4682	9.077941
26.29584	543.6355	9.076508
26.30416	543.7984	9.075066
26.31250	543.9650	9.073609
26.32084	544.1300	9.072144
26.32916	544.2970	9.070655
26.33750	544.4657	9.069178
26.34583	544.6342	9.067730
26.35416	544.8060	9.066306
26.36250	544.9690	9.064816
26.37083	545.1266	9.063303
26.37917	545.2915	9.061768
26.38750	545.4589	9.060285
26.39584	545.6235	9.058826
26.40417	545.7937	9.057374
26.41250	545.9579	9.055938
26.42084	546.1228	9.054470
26.42916	546.2915	9.052960
26.43750	546.4548	9.051431
26.44584	546.6220	9.049951
26.45416	546.7883	9.048508
26.46250	546.9536	9.047081
26.47083	547.1206	9.045632
26.47916	547.2842	9.044149
26.48750	547.4516	9.042694
26.49583	547.6168	9.041241
26.50417	547.7836	9.039796
26.51250	547.9500	9.038380
26.52084	548.1176	9.036988
26.52917	548.2828	9.035605
26.53750	548.4474	9.034218
26.54584	548.6148	9.032812
26.55416	548.7802	9.031386
26.56250	548.9459	9.030009
26.57084	549.1120	9.028626
26.57916	549.2793	9.027245
26.58750	549.4442	9.025826
26.59583	549.6115	9.024432
26.60416	549.7763	9.023031
26.61250	549.9430	9.021644
26.62083	550.1075	9.020262
26.62917	550.2754	9.018869
26.63750	550.4408	9.017469
26.64584	550.6068	9.016069
26.65417	550.7743	9.014662
26.66250	550.9398	9.013211
26.67084	551.1050	9.011789
26.67916	551.2679	9.010428
26.68750	551.4355	9.009078
26.69584	551.6030	9.007660
26.70416	551.7685	9.006222
26.71250	551.9345	9.004845
26.72083	552.1068	9.003496
26.72916	552.2750	9.002145
26.73750	552.4400	9.000805
26.74583	552.6071	8.999507
26.75417	552.7671	8.998219
26.76250	552.9280	8.996837
26.77084	553.0966	8.995460
26.77917	553.2642	8.994116
26.78750	553.4271	8.992788
26.79584	553.5936	8.991411
26.80416	553.7566	8.990015
26.81250	553.9248	8.988649
26.82084	554.0887	8.987262
26.82916	554.2563	8.985859
26.83750	554.4220	8.984451
26.84583	554.5894	8.983056
26.85416	554.7570	8.981681
26.86250	554.9201	8.980268
26.87083	555.0881	8.978888
26.87917	555.2530	8.977538
26.88750	555.4193	8.976195
26.89584	555.5840	8.974836
26.90417	555.7524	8.973497
26.91250	555.9163	8.972171
26.92084	556.0837	8.970848
26.92916	556.2494	8.969551
26.93750	556.4160	8.968224
26.94584	556.5813	8.966922
26.95416	556.7465	8.965572
26.96250	556.9148	8.964203
26.97083	557.0791	8.962884
26.97916	557.2444	8.961542
26.98750	557.4111	8.960168
26.99583	557.5769	8.958819
27.00417	557.7430	8.957508
27.01250	557.9076	8.956191
27.02084	558.0741	8.954901
27.02917	558.2390	8.953606
27.03750	558.4046	8.952305
27.04584	558.5714	8.950995
27.05416	558.7360	8.949619
27.06250	558.9032	8.948280
27.07084	559.0684	8.947000
27.07916	559.2338	8.945704
27.08750	559.4000	8.944388
27.09583	559.5646	8.943056
27.10416	559.7310	8.941710
27.11250	559.8972	8.940380
27.12083	560.0632	8.939069
27.12917	560.2278	8.937781
27.13750	560.3951	8.936531
27.14584	560.5584	8.935259
27.15417	560.7250	8.933968
27.16250	560.8918	8.932670
27.17084	561.0566	8.931394
27.17916	561.2232	8.930116
27.18750	561.3861	8.928826
27.19584	561.5548	8.927574
27.20416	561.7195	8.926324
27.21250	561.8868	8.925050
27.22083	562.0515	8.923762
27.22916	562.2179	8.922462
27.23750	562.3866	8.921151
27.24583	562.5476	8.919843
27.25417	562.7168	8.918484
27.26250	562.8799	8.917176
27.27084	563.0468	8.915932
27.27917	563.2108	8.914642
27.28750	563.3752	8.913368
27.29584	563.5420	8.912149
27.30416	563.7080	8.910916
27.31250	563.8738	8.909634
27.32084	564.0368	8.908366
27.32916	564.2058	8.907061
27.33750	564.3712	8.905762
27.34583	564.5371	8.904441
27.35416	564.7038	8.903092
27.36250	564.8686	8.901766
27.37083	565.0347	8.900436
27.37917	565.1998	8.899074
27.38750	565.3656	8.897766
27.39584	565.5316	8.896509
27.40417	565.6956	8.895214
27.41250	565.8640	8.893953
27.42084	566.0294	8.892716
27.42916	566.1944	8.891480
27.43750	566.3582	8.890242
27.44584	566.5270	8.889001
27.45416	566.6932	8.887753
27.46250	566.8579	8.886509
27.47083	567.0235	8.885235
27.47916	567.1880	8.883930
27.48750	567.3543	8.882644
27.49583	567.5210	8.881366
27.50417	567.6851	8.880141
27.51250	567.8519	8.878931
27.52084	568.0176	8.877703
27.52917	568.1838	8.876456
27.53750	568.3514	8.875212
27.54584	568.5137	8.873974
27.55416	568.6808	8.872722
27.56250	568.8452	8.871504
27.57084	569.0110	8.870312
27.57916	569.1770	8.869106
27.58750	569.3438	8.867862
27.59583	569.5113	8.866610
27.60416	569.6730	8.865353
27.61250	569.8381	8.864095
27.62083	570.0051	8.862886
27.62917	570.1724	8.861644
27.63750	570.3440	8.860412
27.64584	570.5106	8.859209
27.65417	570.6691	8.858014
27.66250	570.8339	8.856806
27.67084	570.9986	8.855586
27.67916	571.1660	8.854359
27.68750	571.3312	8.853122
27.69584	571.5036	8.851922
27.70416	571.6702	8.850738
27.71250	571.8356	8.849558
27.72083	572.0008	8.848382
27.72916	572.1660	8.847192
27.73750	572.3335	8.845991
27.74583	572.4969	8.844819
27.75417	572.6650	8.843641
27.76250	572.8287	8.842416
27.77084	572.9953	8.841195
27.77917	573.1578	8.839966
27.78750	573.3235	8.838705
27.79584	573.4856	8.837469
27.80416	573.6512	8.836274
27.81250	573.8130	8.835116
27.82084	573.9854	8.833932
27.82916	574.1474	8.832738
27.83750	574.3125	8.831562
27.84583	574.4781	8.830438
27.85416	574.6440	8.829328
27.86250	574.8078	8.828197
27.87083	574.9743	8.827015
27.87917	575.1404	8.825850
27.88750	575.3059	8.824701
27.89584	575.4715	8.823478
27.90417	575.6374	8.822257
27.91250	575.8026	8.821063
27.92084	575.9676	8.819858
27.92916	576.1348	8.818639
27.93750	576.2995	8.817444
27.94584	576.4650	8.816290
27.95416	576.6312	8.815176
27.96250	576.7950	8.814028
27.97083	576.9610	8.812824
27.97916	577.1300	8.811662
27.98750	577.3002	8.810519
27.99583	577.4592	8.809356
28.00417	577.6242	8.808199
28.01250	577.7940	8.807030
28.02084	577.9568	8.805832
28.02917	578.1230	8.804590
28.03750	578.2873	8.803344
28.04584	578.4558	8.802121
28.05416	578.6308	8.800902
28.06250	578.7936	8.799650
28.07084	578.9578	8.798426
28.07916	579.1222	8.797222
28.08750	579.2896	8.796016
28.09583	579.4539	8.794848
28.10416	579.6203	8.793734
28.11250	579.7875	8.792587
28.12083	579.9520	8.791446
28.12917	580.1184	8.790291
28.13750	580.2832	8.789134
28.14584	580.4496	8.788038
28.15417	580.6133	8.786928
28.16250	580.7802	8.785792
28.17084	580.9437	8.784676
28.17916	581.1104	8.783569
28.18750	581.2762	8.782413
28.19584	581.4419	8.781281
28.20416	581.6031	8.780136
28.21250	581.7644	8.778991
28.22083	581.9320	8.777848
28.22916	582.0958	8.776694
28.23750	582.2628	8.775536
28.24583	582.4280	8.774389
28.25417	582.5918	8.773212
28.26250	582.7613	8.771991
28.27084	582.9310	8.770732
28.27917	583.0907	8.769519
28.28750	583.2554	8.768375
28.29584	583.4217	8.767254
28.30416	583.5896	8.766112
28.31250	583.7532	8.764960
28.32084	583.9190	8.763795
28.32916	584.0855	8.762622
28.33750	584.2538	8.761466
28.34583	584.4220	8.760345
28.35416	584.5892	8.759284
28.36250	584.7527	8.758257
28.37083	584.9192	8.757230
28.37917	585.0843	8.756137
28.38750	585.2456	8.754999
28.39584	585.4114	8.753840
28.40417	585.5783	8.752678
28.41250	585.7399	8.751538
28.42084	585.9082	8.750379
28.42916	586.0752	8.749206
28.43750	586.2387	8.748016
28.44584	586.4036	8.746793
28.45416	586.5676	8.745559
28.46250	586.7358	8.744392
28.47083	586.9004	8.743281
28.47916	587.0663	8.742220
28.48750	587.2329	8.741151
28.49583	587.3979	8.740031
28.50417	587.5648	8.738931
28.51250	587.7309	8.737847
28.52084	587.8968	8.736781
28.52917	588.0627	8.735686
28.53750	588.2278	8.734526
28.54584	588.3919	8.733368
28.55416	588.5600	8.732234
28.56250	588.7246	8.731074
28.57084	588.8900	8.729922
28.57916	589.0564	8.728799
28.58750	589.2211	8.727680
28.59583	589.3902	8.726554
28.60416	589.5568	8.725390
28.61250	589.7206	8.724228
28.62083	589.8854	8.723072
28.62917	590.0537	8.721872
28.63750	590.2164	8.720678
28.64584	590.3829	8.719506
28.65417	590.5502	8.718324
28.66250	590.7157	8.717126
28.67084	590.8810	8.715944
28.67916	591.0463	8.714796
28.68750	591.2105	8.713662
28.69584	591.3794	8.712531
28.70416	591.5449	8.711476
28.71250	591.7108	8.710428
28.72083	591.8768	8.709356
28.72916	592.0480	8.708225
28.73750	592.2145	8.707099
28.74583	592.3798	8.706019
28.75417	592.5484	8.704937
28.76250	592.7140	8.703798
28.77084	592.8778	8.702662
28.77917	593.0419	8.701545
28.78750	593.2094	8.700350
28.79584	593.3757	8.699184
28.80416	593.5410	8.698036
28.81250	593.7072	8.696922
28.82084	593.8731	8.695809
28.82916	594.0410	8.694678
28.83750	594.2085	8.693542
28.84583	594.3684	8.692438
28.85416	594.5359	8.691352
28.86250	594.7029	8.690272
28.87083	594.8682	8.689231
28.87917	595.0328	8.688137
28.88750	595.1978	8.687011
28.89584	595.3663	8.685870
28.90417	595.5322	8.684707
28.91250	595.6895	8.683504
28.92084	595.8535	8.682265
28.92916	596.0211	8.681024
28.93750	596.1874	8.679766
28.94584	596.3524	8.678511
28.95416	596.5188	8.677243
28.96250	596.6840	8.676032
28.97083	596.8507	8.674884
28.97916	597.0163	8.673766
28.98750	597.1844	8.672662
28.99583	597.3498	8.671593
29.00417	597.5164	8.670564
29.01250	597.6804	8.669501
29.02084	597.8441	8.668409
29.02917	598.0144	8.667304
29.03750	598.1783	8.666212
29.04584	598.3428	8.665101
29.05416	598.5096	8.663941
29.06250	598.6774	8.662738
29.07084	598.8418	8.661566
29.07916	599.0076	8.660419
29.08750	599.1739	8.659226
29.09583	599.3396	8.658041
29.10416	599.5075	8.656871
29.11250	599.6718	8.655710
29.12083	599.8398	8.654524
29.12917	600.0056	8.653329
29.13750	600.1705	8.652131
29.14584	600.3337	8.650970
29.15417	600.5000	8.649780
29.16250	600.6750	8.648551
29.17084	600.8418	8.647326
29.17916	601.0080	8.646109
29.18750	601.1726	8.644906
29.19584	601.3379	8.643660
29.20416	601.5034	8.642361
29.21250	601.6671	8.641049
29.22083	601.8301	8.639766
29.22916	601.9958	8.638495
29.23750	602.1604	8.637241
29.24583	602.3276	8.636012
29.25417	602.4954	8.634816
29.26250	602.6610	8.633563
29.27084	602.8254	8.632291
29.27917	602.9915	8.631056
29.28750	603.1615	8.629884
29.29584	603.3318	8.628757
29.30416	603.4939	8.627576
29.31250	603.6548	8.626362
29.32084	603.8218	8.625188
29.32916	603.9860	8.623999
29.33750	604.1539	8.622755
29.34583	604.3201	8.621564
29.35416	604.4854	8.620419
29.36250	604.6498	8.619262
29.37083	604.8171	8.618061
29.37917	604.9821	8.616811
29.38750	605.1489	8.615606
29.39584	605.3151	8.614434
29.40417	605.4813	8.613226
29.41250	605.6466	8.612050
29.42084	605.8120	8.610894
29.42916	605.9797	8.609718
29.43750	606.1442	8.608515
29.44584	606.3125	8.607309
29.45416	606.4855	8.606141
29.46250	606.6518	8.604988
29.47083	606.8178	8.603814
29.47916	606.9843	8.602600
29.48750	607.1491	8.601366
29.49583	607.3160	8.600102
29.50417	607.4820	8.598822
29.51250	607.6462	8.597551
29.52084	607.8125	8.596278
29.52917	607.9805	8.595014
29.53750	608.1450	8.593756
29.54584	608.3110	8.592476
29.55416	608.4786	8.591212
29.56250	608.6404	8.589978
29.57084	608.8061	8.588778
29.57916	608.9680	8.587590
29.58750	609.1311	8.586359
29.59583	609.2984	8.585082
29.60416	609.4680	8.583831
29.61250	609.6332	8.582605
29.62083	609.7984	8.581353
29.62917	609.9661	8.580125
29.63750	610.1312	8.578898
29.64584	610.2994	8.577681
29.65417	610.4660	8.576428
29.66250	610.6314	8.575128
29.67084	610.7982	8.573902
29.67916	610.9640	8.572718
29.68750	611.1305	8.571444
29.69584	611.2961	8.570125
29.70416	611.4611	8.568839
29.71250	611.6287	8.567569
29.72083	611.7946	8.566275
29.72916	611.9604	8.564898
29.73750	612.1266	8.563476
29.74583	612.2948	8.562066
29.75417	612.4595	8.560668
29.76250	612.6252	8.559291
29.77084	612.7928	8.557988
29.77917	612.9582	8.556695
29.78750	613.1255	8.555366
29.79584	613.2885	8.553992
29.80416	613.4568	8.552658
29.81250	613.6228	8.551400
29.82084	613.7890	8.550164
29.82916	613.9545	8.548906
29.83750	614.1212	8.547595
29.84583	614.2871	8.546275
29.85416	614.4532	8.544906
29.86250	614.6194	8.543472
29.87083	614.7864	8.542118
29.87917	614.9520	8.540844
29.88750	615.1201	8.539559
29.89584	615.2851	8.538222
29.90417	615.4539	8.536871
29.91250	615.6180	8.535556
29.92084	615.7847	8.534293
29.92916	615.9512	8.533012
29.93750	616.1160	8.531714
29.94584	616.2830	8.530449
29.95416	616.4480	8.529132
29.96250	616.6130	8.527749
29.97083	616.7806	8.526351
29.97916	616.9473	8.524901
29.98750	617.1124	8.523484
29.99583	617.2807	8.522094
30.00417	617.4450	8.520675
30.01250	617.6114	8.519239
30.02084	617.7786	8.517841
30.02917	617.9430	8.516445
30.03750	618.1110	8.515006
30.04584	618.2765	8.513551
30.05416	618.4430	8.512076
30.06250	618.6074	8.510680
30.07084	618.7756	8.509266
30.07916	618.9485	8.507860
30.08750	619.1152	8.506445
30.09583	619.2808	8.505009
30.10416	619.4444	8.503585
30.11250	619.6062	8.502162
30.12083	619.7720	8.500793
30.12917	619.9401	8.499457
30.13750	620.1042	8.498111
30.14584	620.2716	8.496722
30.15417	620.4377	8.495300
30.16250	620.6039	8.493850
30.17084	620.7704	8.492434
30.17916	620.9414	8.491094
30.18750	621.1093	8.489712
30.19584	621.2762	8.488305
30.20416	621.4430	8.486860
30.21250	621.6074	8.485369
30.22083	621.7763	8.483881
30.22916	621.9376	8.482418
30.23750	622.1011	8.480972
30.24583	622.2672	8.479551
30.25417	622.4321	8.478119
30.26250	622.5974	8.476676
30.27084	622.7630	8.475269
30.27917	622.9294	8.473863
30.28750	623.0963	8.472426
30.29584	623.2680	8.471019
30.30416	623.4365	8.469618
30.31250	623.6006	8.468180
30.32084	623.7670	8.466753
30.32916	623.9290	8.465288
30.33750	624.0950	8.463793
30.34583	624.2608	8.462269
30.35416	624.4285	8.460712
30.36250	624.5950	8.459161
30.37083	624.7605	8.457663
30.37917	624.9273	8.456153
30.38750	625.0944	8.454616
30.39584	625.2598	8.453111
30.40417	625.4250	8.451624
30.41250	625.5910	8.450118
30.42084	625.7578	8.448587
30.42916	625.9238	8.447024
30.43750	626.0885	8.445486
30.44584	626.2570	8.444012
30.45416	626.4238	8.442522
30.46250	626.5887	8.441009
30.47083	626.7560	8.439476
30.47916	626.9229	8.437968
30.48750	627.0886	8.436469
30.49583	627.2566	8.434942
30.50417	627.4224	8.433426
30.51250	627.5873	8.431928
30.52084	627.7554	8.430420
30.52917	627.9186	8.428875
30.53750	628.0863	8.427312
30.54584	628.2554	8.425736
30.55416	628.4232	8.424147
30.56250	628.5937	8.422491
30.57084	628.7576	8.420819
30.57916	628.9245	8.419250
30.58750	629.0907	8.417742
30.59583	629.2572	8.416265
30.60416	629.4224	8.414728
30.61250	629.5898	8.413156
30.62083	629.7515	8.411591
30.62917	629.9184	8.410072
30.63750	630.0840	8.408638
30.64584	630.2505	8.407209
30.65417	630.4155	8.405744
30.66250	630.5822	8.404168
30.67084	630.7481	8.402472
30.67916	630.9161	8.400742
30.68750	631.0820	8.399120
30.69584	631.2484	8.397563
30.70416	631.4164	8.395978
30.71250	631.5810	8.394394
30.72083	631.7492	8.392778
30.72916	631.9156	8.391168
30.73750	632.0810	8.389520
30.74583	632.2490	8.387918
30.75417	632.4160	8.386401
30.76250	632.5818	8.384879
30.77084	632.7480	8.383246
30.77917	632.9141	8.381580
30.78750	633.0868	8.379988
30.79584	633.2526	8.378363
30.80416	633.4200	8.376704
30.81250	633.5868	8.375055
30.82084	633.7530	8.373442
30.82916	633.9210	8.371808
30.83750	634.0877	8.370157
30.84583	634.2527	8.368530
30.85416	634.4194	8.366918
30.86250	634.5838	8.365280
30.87083	634.7485	8.363579
30.87917	634.9141	8.361913
30.88750	635.0814	8.360259
